-----
{
 "description": "The table refers to block wise distribution of dugwells according to ownership. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.2.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.2.csv"
}
-----
-----
{
 "description": "The table refers to block wise dugwells according to water distribution system. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.8.csv", 
 "title": "Download CSV for Block wise Dugwells according to water distribution system for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.8.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to social status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.4.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to social status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"ANDHRA PRADESH","GUNTUR","NAGARAM",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","NARASARAOPET",99,0,186,285
"ANDHRA PRADESH","GUNTUR","NEKARIKALLU",17,14,5,36
"ANDHRA PRADESH","GUNTUR","NIZAMPATNAM",0,0,35,35
"ANDHRA PRADESH","GUNTUR","NUZENDLA",27,4,18,49
"ANDHRA PRADESH","GUNTUR","PEDAKAKANI",2,0,69,71
"ANDHRA PRADESH","GUNTUR","PEDAKURAPADU",39,1,149,189
"ANDHRA PRADESH","GUNTUR","PEDANANDIPADU",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","PHIRANGIPURAM",8,0,53,61
"ANDHRA PRADESH","GUNTUR","PIDUGURALLA",25,3,27,55
"ANDHRA PRADESH","GUNTUR","PITTALAVANIPALEM",94,0,1155,1249
"ANDHRA PRADESH","GUNTUR","PONNUR",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","PRATHIPADU",2,1,10,13
"ANDHRA PRADESH","GUNTUR","RAJUPALEM",109,12,43,164
"ANDHRA PRADESH","GUNTUR","RENTACHINTALA",0,1,18,19
"ANDHRA PRADESH","GUNTUR","REPALLE",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","ROMPICHERLA",34,1,96,131
"ANDHRA PRADESH","GUNTUR","SATTENAPALLE",11,0,15,26
"ANDHRA PRADESH","GUNTUR","SAV'PURAM KANUM'PUDI",0,0,8,8
"ANDHRA PRADESH","GUNTUR","TADEPALLE",1,1,113,115
"ANDHRA PRADESH","GUNTUR","TADIKONDA",9,0,31,40
"ANDHRA PRADESH","GUNTUR","TENALI",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","THULLUR",19,0,29,48
"ANDHRA PRADESH","GUNTUR","TSUNDUR",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VATTICHERUKURU",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VELDURTHY",31,115,30,176
"ANDHRA PRADESH","GUNTUR","VEMURU",NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VINUKONDA",21,1,13,35
"ANDHRA PRADESH","HYDERABAD","CHARMINAR",4,0,21,25
"ANDHRA PRADESH","HYDERABAD","GOLCONDA",0,1,51,52
"ANDHRA PRADESH","HYDERABAD","MUSHEERABAD",0,0,1,1
"ANDHRA PRADESH","HYDERABAD","SECUNDERABAD",0,0,10,10
"ANDHRA PRADESH","KARIMNAGAR","BEJJANKI",620,29,4707,5356
"ANDHRA PRADESH","KARIMNAGAR","BHEEMADEVARPALLE",571,815,3460,4846
"ANDHRA PRADESH","KARIMNAGAR","BOINPALLE",575,340,2772,3687
"ANDHRA PRADESH","KARIMNAGAR","CHANDURTHI",432,259,3684,4375
"ANDHRA PRADESH","KARIMNAGAR","CHIGURUMAMIDI",334,90,3742,4166
"ANDHRA PRADESH","KARIMNAGAR","CHOPPADANDI",555,34,2986,3575
"ANDHRA PRADESH","KARIMNAGAR","DHARMAPURI",266,22,2771,3059
"ANDHRA PRADESH","KARIMNAGAR","DHARMARAM",436,260,2120,2816
"ANDHRA PRADESH","KARIMNAGAR","ELKATHURTHI",501,7,2374,2882
"ANDHRA PRADESH","KARIMNAGAR","ELLANTHAKUNTA",542,32,4312,4886
"ANDHRA PRADESH","KARIMNAGAR","GAMBHIRAOPET",273,67,1425,1765
"ANDHRA PRADESH","KARIMNAGAR","GANGADHARA",401,34,4550,4985
"ANDHRA PRADESH","KARIMNAGAR","GOLLAPALLE",294,17,2715,3026
"ANDHRA PRADESH","KARIMNAGAR","HUSNABAD",740,837,5782,7359
"ANDHRA PRADESH","KARIMNAGAR","HUZURABAD",431,23,4003,4457
"ANDHRA PRADESH","KARIMNAGAR","IBRAHIMPATNAM",298,59,3018,3375
"ANDHRA PRADESH","KARIMNAGAR","JAGTIAL",343,243,4717,5303
"ANDHRA PRADESH","KARIMNAGAR","JAMMIKUNTA",640,52,5809,6501
"ANDHRA PRADESH","KARIMNAGAR","JULAPALLE",228,15,1823,2066
"ANDHRA PRADESH","KARIMNAGAR","KAMALAPUR",672,13,3256,3941
"ANDHRA PRADESH","KARIMNAGAR","KAMANPUR",96,30,1182,1308
"ANDHRA PRADESH","KARIMNAGAR","KARIMNAGAR",479,196,2943,3618
"ANDHRA PRADESH","KARIMNAGAR","KATARAM",138,8,428,574
"ANDHRA PRADESH","KARIMNAGAR","KATHLAPUR",313,80,3968,4361
"ANDHRA PRADESH","KARIMNAGAR","KODIMIAL",756,58,3892,4706
"ANDHRA PRADESH","KARIMNAGAR","KOHEDA",468,57,3351,3876
"ANDHRA PRADESH","KARIMNAGAR","KONARAOPETA",353,142,2851,3346
"ANDHRA PRADESH","KARIMNAGAR","KORATLA",250,96,2743,3089
"ANDHRA PRADESH","KARIMNAGAR","MAHADEVPUR",34,33,245,312
"ANDHRA PRADESH","KARIMNAGAR","MAHADEVPUR",34,19,336,389
"ANDHRA PRADESH","KARIMNAGAR","MALHARRAO MANDAL",105,56,453,614
"ANDHRA PRADESH","KARIMNAGAR","MALLAPUR",462,165,3376,4003
"ANDHRA PRADESH","KARIMNAGAR","MALLIAL",521,16,4217,4754
"ANDHRA PRADESH","KARIMNAGAR","MANAKONDUR",412,305,4925,5642
"ANDHRA PRADESH","KARIMNAGAR","MANTHANI",145,25,917,1087
"ANDHRA PRADESH","KARIMNAGAR","MANTHANI",86,12,1513,1611
"ANDHRA PRADESH","KARIMNAGAR","MEDIPALLE",522,33,4918,5473
"ANDHRA PRADESH","KARIMNAGAR","METPALLE",488,137,2671,3296
"ANDHRA PRADESH","KARIMNAGAR","MUSTABAD",401,445,2231,3077
"ANDHRA PRADESH","KARIMNAGAR","ODELA",229,16,3230,3475
"ANDHRA PRADESH","KARIMNAGAR","PEDDAPALLE",226,54,2803,3083
"ANDHRA PRADESH","KARIMNAGAR","PEGADAPALLE",214,109,3070,3393
"ANDHRA PRADESH","KARIMNAGAR","RAIKAL",351,228,3022,3601
"ANDHRA PRADESH","KARIMNAGAR","RAMADUGU",616,22,3715,4353
"ANDHRA PRADESH","KARIMNAGAR","RAMAGUNDAM",150,48,1021,1219
"ANDHRA PRADESH","KARIMNAGAR","SAIDAPUR",431,289,3476,4196
"ANDHRA PRADESH","KARIMNAGAR","SARANGAPUR",373,233,2267,2873
"ANDHRA PRADESH","KARIMNAGAR","SHANKARA PATNAM",276,20,3078,3374
"ANDHRA PRADESH","KARIMNAGAR","SIRSILLA",472,15,3679,4166
"ANDHRA PRADESH","KARIMNAGAR","SRIRAMPUR",139,14,1777,1930
"ANDHRA PRADESH","KARIMNAGAR","SULTANABAD",239,27,3288,3554
"ANDHRA PRADESH","KARIMNAGAR","THIMMAPUR",644,38,5643,6325
"ANDHRA PRADESH","KARIMNAGAR","VEENAVANKA",423,17,3676,4116
"ANDHRA PRADESH","KARIMNAGAR","VELGATOOR",500,185,2787,3472
"ANDHRA PRADESH","KARIMNAGAR","VEMULAWADA",394,305,3097,3796
"ANDHRA PRADESH","KARIMNAGAR","YELLAREDDIPETA",468,715,2686,3869
"ANDHRA PRADESH","KHAMMAM","ASWAPURAM",21,109,20,150
"ANDHRA PRADESH","KHAMMAM","ASWARAOPETA",24,64,47,135
"ANDHRA PRADESH","KHAMMAM","BAYYARAM",0,0,836,836
"ANDHRA PRADESH","KHAMMAM","BHADRACHALAM",38,31,29,98
"ANDHRA PRADESH","KHAMMAM","BONAKAL",63,11,488,562
"ANDHRA PRADESH","KHAMMAM","BURGAMPADU",70,65,11,146
"ANDHRA PRADESH","KHAMMAM","CHANDRUGONDA",4,118,94,216
"ANDHRA PRADESH","KHAMMAM","CHERLA",0,20,13,33
"ANDHRA PRADESH","KHAMMAM","CHINTHAKANI",87,10,634,731
"ANDHRA PRADESH","KHAMMAM","CHINTUR",0,67,0,67
"ANDHRA PRADESH","KHAMMAM","DAMMAPETA",0,0,52,52
"ANDHRA PRADESH","KHAMMAM","DUMMUGUDEM",1,103,1,105
"ANDHRA PRADESH","KHAMMAM","ENKURU",46,308,468,822
"ANDHRA PRADESH","KHAMMAM","GARLA",47,1122,606,1775
"ANDHRA PRADESH","KHAMMAM","GUNDALA",0,106,0,106
"ANDHRA PRADESH","KHAMMAM","JULURPAD",71,357,591,1019
"ANDHRA PRADESH","KHAMMAM","KALLURU",104,5,287,396
"ANDHRA PRADESH","KHAMMAM","KAMEPALLE",70,498,763,1331
"ANDHRA PRADESH","KHAMMAM","KHAMMAM (RURAL)",0,0,3357,3357
"ANDHRA PRADESH","KHAMMAM","KHAMMAM (URBAN)",170,769,1450,2389
"ANDHRA PRADESH","KHAMMAM","KONIJERLA",110,57,775,942
"ANDHRA PRADESH","KHAMMAM","KOTHAGUDEM",13,191,259,463
"ANDHRA PRADESH","KHAMMAM","KUKUNOOR",44,95,43,182
"ANDHRA PRADESH","KHAMMAM","KUNAVARAM",26,76,6,108
"ANDHRA PRADESH","KHAMMAM","KUSUMANCHI",0,0,3269,3269
"ANDHRA PRADESH","KHAMMAM","MADHIRA",0,0,288,288
"ANDHRA PRADESH","KHAMMAM","MANUGUR",17,52,53,122
"ANDHRA PRADESH","KHAMMAM","MUDIGONDA",73,153,1473,1699
"ANDHRA PRADESH","KHAMMAM","MULAKALAPALLE",50,185,84,319
"ANDHRA PRADESH","KHAMMAM","NELAKONDAPALLE",61,156,874,1091
"ANDHRA PRADESH","KHAMMAM","PALWANCHA",55,66,43,164
"ANDHRA PRADESH","KHAMMAM","PENUBALLI",107,55,470,632
"ANDHRA PRADESH","KHAMMAM","PINAPAKA",0,0,21,21
"ANDHRA PRADESH","KHAMMAM","SATHUPALLE",47,8,261,316
"ANDHRA PRADESH","KHAMMAM","SINGARENI",48,630,634,1312
"ANDHRA PRADESH","KHAMMAM","TEKULAPALLE",24,338,48,410
"ANDHRA PRADESH","KHAMMAM","THALLADA",34,4,275,313
"ANDHRA PRADESH","KHAMMAM","THIRUMALAYAPALEM",586,1110,3230,4926
"ANDHRA PRADESH","KHAMMAM","VARARAMACHANDRAPURAM",1,65,11,77
"ANDHRA PRADESH","KHAMMAM","VELAIRPAD",0,5,2,7
"ANDHRA PRADESH","KHAMMAM","VEMSOOR",61,6,594,661
"ANDHRA PRADESH","KHAMMAM","VENKATAPURAM",NA,NA,NA,NA
"ANDHRA PRADESH","KHAMMAM","WAZEED",0,1,16,17
"ANDHRA PRADESH","KHAMMAM","WYRA",17,2,224,243
"ANDHRA PRADESH","KHAMMAM","YELLANDU",132,386,179,697
"ANDHRA PRADESH","KHAMMAM","YERRUPALEM",62,18,543,623
"ANDHRA PRADESH","KRISHNA","A.KONDURU",263,337,936,1536
"ANDHRA PRADESH","KRISHNA","AGIRIPALLE",99,0,652,751
"ANDHRA PRADESH","KRISHNA","AVANIGADDA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","BANTUMILLI",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","BAPULAPADU",28,8,642,678
"ANDHRA PRADESH","KRISHNA","CHALLAPALLE",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","CHANDARLAPADU",53,4,490,547
"ANDHRA PRADESH","KRISHNA","CHATRAI",194,26,887,1107
"ANDHRA PRADESH","KRISHNA","G.KONDURU",20,6,384,410
"ANDHRA PRADESH","KRISHNA","GAMPALAGUDEM",117,13,734,864
"ANDHRA PRADESH","KRISHNA","GANNAVARAM",15,0,273,288
"ANDHRA PRADESH","KRISHNA","GHANTASALA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","GUDIVADA",0,0,6,6
"ANDHRA PRADESH","KRISHNA","GUDLAVALLERU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","GUDUR",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","IBRAHIMPATNAM",1,0,55,56
"ANDHRA PRADESH","KRISHNA","JAGGAYYAPETA",48,24,771,843
"ANDHRA PRADESH","KRISHNA","KAIKALUR",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KALIDINDI",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KANCHIKACHERLA",98,1,166,265
"ANDHRA PRADESH","KRISHNA","KANKIPADU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KODURU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KRUTHIVENNU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MACHILIPATNAM",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MANDAVALLI",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MOPIDEVI",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MOVVA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MUDINEPALLE",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MUSUNURU",276,4,1539,1819
"ANDHRA PRADESH","KRISHNA","MYLAVARAM",77,21,605,703
"ANDHRA PRADESH","KRISHNA","NAGAYALANKA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","NANDIGAMA",25,6,426,457
"ANDHRA PRADESH","KRISHNA","NANDIVADA",0,0,13,13
"ANDHRA PRADESH","KRISHNA","NUZVID",103,8,960,1071
"ANDHRA PRADESH","KRISHNA","PAMARRU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PAMIDIMUKKALA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PEDANA",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PEDAPARUPUDI",0,0,39,39
"ANDHRA PRADESH","KRISHNA","PENAMALURU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PENUGANCHIPROLU",20,4,344,368
"ANDHRA PRADESH","KRISHNA","REDDIGUDEM",138,32,616,786
"ANDHRA PRADESH","KRISHNA","THOTLAVALLURU",NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","TIRUVURU",102,15,487,604
"ANDHRA PRADESH","KRISHNA","UNGUTURU",1,0,112,113
"ANDHRA PRADESH","KRISHNA","VATSAVAI",75,16,938,1029
"ANDHRA PRADESH","KRISHNA","VEERULLAPADU",95,19,430,544
"ANDHRA PRADESH","KRISHNA","VIJAYAWADA (URBAN)",0,0,4,4
"ANDHRA PRADESH","KRISHNA","VIJAYAWADA RURAL",8,5,80,93
"ANDHRA PRADESH","KRISHNA","VISSANNAPET",180,74,303,557
"ANDHRA PRADESH","KRISHNA","VUYYURU",NA,NA,NA,NA
"ANDHRA PRADESH","KURNOOL","ADONI",107,3,963,1073
"ANDHRA PRADESH","KURNOOL","ALLAGADDA",10,68,604,682
"ANDHRA PRADESH","KURNOOL","ALUR",34,2,222,258
"ANDHRA PRADESH","KURNOOL","ASPARI",116,0,489,605
"ANDHRA PRADESH","KURNOOL","ATMAKUR",154,49,673,876
"ANDHRA PRADESH","KURNOOL","BANAGANAPALLE",37,41,472,550
"ANDHRA PRADESH","KURNOOL","BANDI ATMAKUR",22,9,159,190
"ANDHRA PRADESH","KURNOOL","BETHAMCHERLA",17,3,269,289
"ANDHRA PRADESH","KURNOOL","C.BELAGAL",282,3,1345,1630
"ANDHRA PRADESH","KURNOOL","CHAGALAMARRI",74,44,576,694
"ANDHRA PRADESH","KURNOOL","CHIPPAGIRI",6,1,118,125
"ANDHRA PRADESH","KURNOOL","DEVANAKONDA",156,3,783,942
"ANDHRA PRADESH","KURNOOL","DHONE",65,14,672,751
"ANDHRA PRADESH","KURNOOL","DORNIPADU",0,0,2,2
"ANDHRA PRADESH","KURNOOL","GADIVEMULA",36,15,227,278
"ANDHRA PRADESH","KURNOOL","GONEGANDLA",161,6,1858,2025
"ANDHRA PRADESH","KURNOOL","GOSPADU",53,9,159,221
"ANDHRA PRADESH","KURNOOL","GUDUR",138,1,458,597
"ANDHRA PRADESH","KURNOOL","HALAHARVI",0,0,71,71
"ANDHRA PRADESH","KURNOOL","HOLAGUNDA",38,3,236,277
"ANDHRA PRADESH","KURNOOL","JUPADU BUNGALOW",288,10,560,858
"ANDHRA PRADESH","KURNOOL","KALLUR",95,15,521,631
"ANDHRA PRADESH","KURNOOL","KODUMUR",101,15,745,861
"ANDHRA PRADESH","KURNOOL","KOILKUNTLA",10,0,70,80
"ANDHRA PRADESH","KURNOOL","KOLIMIGUNDLA",38,4,170,212
"ANDHRA PRADESH","KURNOOL","KOSIGI",194,6,1876,2076
"ANDHRA PRADESH","KURNOOL","KOTHAPALLE",298,21,499,818
"ANDHRA PRADESH","KURNOOL","KOWTHALAM",144,18,503,665
"ANDHRA PRADESH","KURNOOL","KRISHNAGIRI",99,11,789,899
"ANDHRA PRADESH","KURNOOL","KURNOOL",105,12,532,649
"ANDHRA PRADESH","KURNOOL","MADDIKERA (EAST)",18,1,283,302
"ANDHRA PRADESH","KURNOOL","MAHANANDI",57,24,839,920
"ANDHRA PRADESH","KURNOOL","MANTRALAYAM",136,12,495,643
"ANDHRA PRADESH","KURNOOL","MIDTHUR",172,4,461,637
"ANDHRA PRADESH","KURNOOL","NANDAVARAM",76,0,326,402
"ANDHRA PRADESH","KURNOOL","NANDIKOTKUR",25,3,255,283
"ANDHRA PRADESH","KURNOOL","NANDYAL",19,3,352,374
"ANDHRA PRADESH","KURNOOL","ORVAKAL",123,40,588,751
"ANDHRA PRADESH","KURNOOL","OWK",53,9,371,433
"ANDHRA PRADESH","KURNOOL","PAGIDYALA",94,3,272,369
"ANDHRA PRADESH","KURNOOL","PAMULAPADU",228,18,708,954
"ANDHRA PRADESH","KURNOOL","PANYAM",9,2,162,173
"ANDHRA PRADESH","KURNOOL","PATTIKONDA",67,16,339,422
"ANDHRA PRADESH","KURNOOL","PEAPALLY",128,36,736,900
"ANDHRA PRADESH","KURNOOL","PEDDA KADALUR",102,13,1007,1122
"ANDHRA PRADESH","KURNOOL","RUDRAVARAM",117,8,397,522
"ANDHRA PRADESH","KURNOOL","SANJAMALA",57,15,409,481
"ANDHRA PRADESH","KURNOOL","SIRVEL",112,5,911,1028
"ANDHRA PRADESH","KURNOOL","SRISAILAM",NA,NA,NA,NA
"ANDHRA PRADESH","KURNOOL","TUGGALI",179,169,402,750
"ANDHRA PRADESH","KURNOOL","UYYALAWADA",16,0,41,57
"ANDHRA PRADESH","KURNOOL","VELDURTHI",218,15,758,991
"ANDHRA PRADESH","KURNOOL","VELGODE",43,7,182,232
"ANDHRA PRADESH","KURNOOL","YEMMIGANUR",330,7,1453,1790
"ANDHRA PRADESH","MAHABOOB NAGAR","ACHAMPETA",128,170,576,874
"ANDHRA PRADESH","MAHABOOB NAGAR","ADDAKAL",113,87,1476,1676
"ANDHRA PRADESH","MAHABOOB NAGAR","AIZA",171,2,1004,1177
"ANDHRA PRADESH","MAHABOOB NAGAR","ALAMPUR",82,1,540,623
"ANDHRA PRADESH","MAHABOOB NAGAR","AMANGAL",169,425,1175,1769
"ANDHRA PRADESH","MAHABOOB NAGAR","AMRABAD",231,197,318,746
"ANDHRA PRADESH","MAHABOOB NAGAR","ATMAKUR",145,52,1713,1910
"ANDHRA PRADESH","MAHABOOB NAGAR","BALANAGAR",265,650,1360,2275
"ANDHRA PRADESH","MAHABOOB NAGAR","BALMOOR",319,140,1072,1531
"ANDHRA PRADESH","MAHABOOB NAGAR","BHOOTHPUR",116,119,1081,1316
"ANDHRA PRADESH","MAHABOOB NAGAR","BIJINAPALLE",191,173,1232,1596
"ANDHRA PRADESH","MAHABOOB NAGAR","BOMRASPETA",116,136,684,936
"ANDHRA PRADESH","MAHABOOB NAGAR","CHINNACHITAKUNTA",127,47,964,1138
"ANDHRA PRADESH","MAHABOOB NAGAR","DAMARAGIDDA",167,57,1016,1240
"ANDHRA PRADESH","MAHABOOB NAGAR","DEVARAKADARA",151,23,1331,1505
"ANDHRA PRADESH","MAHABOOB NAGAR","DHANWADA",160,54,1233,1447
"ANDHRA PRADESH","MAHABOOB NAGAR","DHARUR",315,83,1936,2334
"ANDHRA PRADESH","MAHABOOB NAGAR","DOULATABAD",202,131,1183,1516
"ANDHRA PRADESH","MAHABOOB NAGAR","FAROOQNAGAR",209,156,1358,1723
"ANDHRA PRADESH","MAHABOOB NAGAR","GADWAL",139,8,1302,1449
"ANDHRA PRADESH","MAHABOOB NAGAR","GHANPUR",127,148,1233,1508
"ANDHRA PRADESH","MAHABOOB NAGAR","GHATTU",304,48,1935,2287
"ANDHRA PRADESH","MAHABOOB NAGAR","GOPALPETA",100,139,751,990
"ANDHRA PRADESH","MAHABOOB NAGAR","HANWADA",66,89,503,658
"ANDHRA PRADESH","MAHABOOB NAGAR","ITIKYAL",246,0,1376,1622
"ANDHRA PRADESH","MAHABOOB NAGAR","JADCHERLA",188,267,1242,1697
"ANDHRA PRADESH","MAHABOOB NAGAR","KALWAKURTHY",271,74,1580,1925
"ANDHRA PRADESH","MAHABOOB NAGAR","KESHAMPETA",114,115,1039,1268
"ANDHRA PRADESH","MAHABOOB NAGAR","KODAIR",267,211,1679,2157
"ANDHRA PRADESH","MAHABOOB NAGAR","KODANGAL",83,45,765,893
"ANDHRA PRADESH","MAHABOOB NAGAR","KOILKONDA",322,340,1629,2291
"ANDHRA PRADESH","MAHABOOB NAGAR","KOLLAPUR",156,114,1162,1432
"ANDHRA PRADESH","MAHABOOB NAGAR","KONDURG",146,55,1003,1204
"ANDHRA PRADESH","MAHABOOB NAGAR","KOSGI",179,77,1608,1864
"ANDHRA PRADESH","MAHABOOB NAGAR","KOTHAKOTA",152,84,1689,1925
"ANDHRA PRADESH","MAHABOOB NAGAR","KOTHUR",152,132,1067,1351
"ANDHRA PRADESH","MAHABOOB NAGAR","LINGAL",168,251,559,978
"ANDHRA PRADESH","MAHABOOB NAGAR","MADDUR",229,210,1600,2039
"ANDHRA PRADESH","MAHABOOB NAGAR","MADGUL",164,221,1166,1551
"ANDHRA PRADESH","MAHABOOB NAGAR","MAGANOOR",159,9,1133,1301
"ANDHRA PRADESH","MAHABOOB NAGAR","MAHBUBNAGAR",121,97,957,1175
"ANDHRA PRADESH","MAHABOOB NAGAR","MAKTHAL",204,34,1279,1517
"ANDHRA PRADESH","MAHABOOB NAGAR","MALDAKAL",226,68,1767,2061
"ANDHRA PRADESH","MAHABOOB NAGAR","MANOPADU",60,0,278,338
"ANDHRA PRADESH","MAHABOOB NAGAR","MIDJIL",235,97,1396,1728
"ANDHRA PRADESH","MAHABOOB NAGAR","NAGARKURNOOL",235,13,1463,1711
"ANDHRA PRADESH","MAHABOOB NAGAR","NARAYANPET",112,80,722,914
"ANDHRA PRADESH","MAHABOOB NAGAR","NARVA",226,76,1874,2176
"ANDHRA PRADESH","MAHABOOB NAGAR","NAWABPET",160,108,1420,1688
"ANDHRA PRADESH","MAHABOOB NAGAR","PANGAL",295,185,3021,3501
"ANDHRA PRADESH","MAHABOOB NAGAR","PEBBAIR",231,63,1593,1887
"ANDHRA PRADESH","MAHABOOB NAGAR","PEDDAKOTHAPALLE",347,49,1849,2245
"ANDHRA PRADESH","MAHABOOB NAGAR","PEDDAMANDADI",129,131,1109,1369
"ANDHRA PRADESH","MAHABOOB NAGAR","TADOOR",227,53,1338,1618
"ANDHRA PRADESH","MAHABOOB NAGAR","TALAKONDAPALLE",175,312,1289,1776
"ANDHRA PRADESH","MAHABOOB NAGAR","TELKAPALLE",291,68,1243,1602
"ANDHRA PRADESH","MAHABOOB NAGAR","THIMMAJIPETA",171,190,777,1138
"ANDHRA PRADESH","MAHABOOB NAGAR","UPPUNUNTHALA",340,157,1596,2093
"ANDHRA PRADESH","MAHABOOB NAGAR","UTKOOR",150,24,776,950
"ANDHRA PRADESH","MAHABOOB NAGAR","VANGOOR",260,260,1720,2240
"ANDHRA PRADESH","MAHABOOB NAGAR","VEEPANGANDLA",205,174,1460,1839
"ANDHRA PRADESH","MAHABOOB NAGAR","VELDANDA",280,467,1643,2390
"ANDHRA PRADESH","MAHABOOB NAGAR","WADDEPALLE",118,18,1054,1190
"ANDHRA PRADESH","MAHABOOB NAGAR","WANAPARTHY",231,268,1911,2410
"ANDHRA PRADESH","MEDAK","ALLADURG",32,26,207,265
"ANDHRA PRADESH","MEDAK","ANDOLE",1,0,42,43
"ANDHRA PRADESH","MEDAK","CHEGUNTA",415,89,1788,2292
"ANDHRA PRADESH","MEDAK","CHINNAKODUR",490,66,5303,5859
"ANDHRA PRADESH","MEDAK","DOULTABAD",297,64,1995,2356
"ANDHRA PRADESH","MEDAK","DUBBAK",297,68,1566,1931
"ANDHRA PRADESH","MEDAK","GAJWEL",185,182,1325,1692
"ANDHRA PRADESH","MEDAK","HATHNOORA",63,72,621,756
"ANDHRA PRADESH","MEDAK","JAGDEVPUR",275,8,1712,1995
"ANDHRA PRADESH","MEDAK","JHARASANGAM",230,64,1083,1377
"ANDHRA PRADESH","MEDAK","JINNARAM",53,11,556,620
"ANDHRA PRADESH","MEDAK","KALHER",23,28,305,356
"ANDHRA PRADESH","MEDAK","KANGTI",34,50,247,331
"ANDHRA PRADESH","MEDAK","KOHIR",490,67,1814,2371
"ANDHRA PRADESH","MEDAK","KONDAPAK",599,390,3372,4361
"ANDHRA PRADESH","MEDAK","KONDAPUR",262,47,988,1297
"ANDHRA PRADESH","MEDAK","KOWDIPALLI",33,43,249,325
"ANDHRA PRADESH","MEDAK","KULCHARAM",62,22,354,438
"ANDHRA PRADESH","MEDAK","MANOOR",24,13,262,299
"ANDHRA PRADESH","MEDAK","MEDAK",155,158,1005,1318
"ANDHRA PRADESH","MEDAK","MIRDODDI",404,97,1927,2428
"ANDHRA PRADESH","MEDAK","MULUG",312,73,1532,1917
"ANDHRA PRADESH","MEDAK","MUNPALLE",72,2,251,325
"ANDHRA PRADESH","MEDAK","NANGANUR",420,78,3213,3711
"ANDHRA PRADESH","MEDAK","NARAYANKHED",123,216,1084,1423
"ANDHRA PRADESH","MEDAK","NARSAPUR",76,95,493,664
"ANDHRA PRADESH","MEDAK","NYALKAL",178,41,871,1090
"ANDHRA PRADESH","MEDAK","PAPANNAPET",73,67,289,429
"ANDHRA PRADESH","MEDAK","PATANCHERU",60,8,528,596
"ANDHRA PRADESH","MEDAK","PULKAL",56,54,562,672
"ANDHRA PRADESH","MEDAK","RAIKODE",87,8,618,713
"ANDHRA PRADESH","MEDAK","RAMAYAMPET",403,123,1759,2285
"ANDHRA PRADESH","MEDAK","RAMCHANDRAPURAM",9,9,102,120
"ANDHRA PRADESH","MEDAK","REGODE",73,46,394,513
"ANDHRA PRADESH","MEDAK","SADASIVPET",79,35,401,515
