-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes according to ownership for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.2.csv"
}
-----
State,District,Block,Government owned,Cooperative Societies,Panchayat owned,Group of farmers,Individual farmers,Others,Total
ANDHRA PRADESH,GUNTUR,CHERUKUPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,CHILAKALURIPET,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,DACHEPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,DUGGIRALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,DURGI,1,0,2,0,0,0,3
ANDHRA PRADESH,GUNTUR,EDLAPADU,3,0,0,0,0,0,3
ANDHRA PRADESH,GUNTUR,GUNTUR,12,0,0,0,0,0,12
ANDHRA PRADESH,GUNTUR,GURAZALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,IPUR,0,0,0,0,9,0,9
ANDHRA PRADESH,GUNTUR,KAKUMANU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KAREMPUDI,4,0,0,0,0,0,4
ANDHRA PRADESH,GUNTUR,KARLAPALEM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KOLLIPARA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KOLLUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,KROSURU,0,0,6,0,0,0,6
ANDHRA PRADESH,GUNTUR,MACHAVARAM,10,0,0,0,0,0,10
ANDHRA PRADESH,GUNTUR,MACHERLA,2,0,3,0,0,0,5
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,13,0,0,0,0,0,13
ANDHRA PRADESH,GUNTUR,MEDIKONDURU,0,0,1,0,0,0,1
ANDHRA PRADESH,GUNTUR,MUPPALLA,9,0,0,0,0,2,11
ANDHRA PRADESH,GUNTUR,NADENDLA,4,0,0,0,0,0,4
ANDHRA PRADESH,GUNTUR,NAGARAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,NARASARAOPET,0,0,8,0,0,0,8
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,0,0,2,0,0,0,2
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,NUZENDLA,5,0,6,1,0,0,12
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,8,0,0,0,0,0,8
ANDHRA PRADESH,GUNTUR,PEDAKURAPADU,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,PEDANANDIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,4,0,0,0,0,0,4
ANDHRA PRADESH,GUNTUR,PIDUGURALLA,0,0,5,0,0,0,5
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PONNUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,PRATHIPADU,7,0,0,0,0,0,7
ANDHRA PRADESH,GUNTUR,RAJUPALEM,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,RENTACHINTALA,0,0,2,0,0,0,2
ANDHRA PRADESH,GUNTUR,REPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,4,0,5,0,0,0,9
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,SAV'PURAM KANUM'PUDI,2,0,8,0,0,0,10
ANDHRA PRADESH,GUNTUR,TADEPALLE,2,0,0,0,0,0,2
ANDHRA PRADESH,GUNTUR,TADIKONDA,9,0,0,0,0,0,9
ANDHRA PRADESH,GUNTUR,TENALI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,THULLUR,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,TSUNDUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,VATTICHERUKURU,1,0,0,0,0,0,1
ANDHRA PRADESH,GUNTUR,VELDURTHY,3,0,0,0,0,0,3
ANDHRA PRADESH,GUNTUR,VEMURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,GUNTUR,VINUKONDA,8,0,0,0,0,0,8
ANDHRA PRADESH,HYDERABAD,CHARMINAR,15,0,0,0,1,2,18
ANDHRA PRADESH,HYDERABAD,GOLCONDA,11,0,0,0,0,1,12
ANDHRA PRADESH,HYDERABAD,MUSHEERABAD,6,0,0,0,1,0,7
ANDHRA PRADESH,HYDERABAD,SECUNDERABAD,0,0,0,0,1,0,1
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,108,0,0,0,0,0,108
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,105,1,0,0,0,0,106
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,69,1,0,0,0,0,70
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,42,0,0,0,0,0,42
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,101,0,0,0,0,0,101
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,115,0,0,0,0,0,115
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,8,0,97,0,0,0,105
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,133,0,0,0,0,0,133
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,39,0,15,0,0,0,54
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,84,0,0,0,0,0,84
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,55,0,0,0,0,0,55
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,105,0,0,0,0,1,106
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,68,1,0,0,0,0,69
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,195,0,0,0,0,0,195
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,32,0,72,0,0,0,104
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,65,0,0,0,0,0,65
ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,68,0,0,0,0,0,68
ANDHRA PRADESH,KARIMNAGAR,JAMMIKUNTA,13,0,154,0,0,0,167
ANDHRA PRADESH,KARIMNAGAR,JULAPALLE,114,0,1,0,0,0,115
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,87,0,0,0,0,0,87
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,77,0,0,0,1,0,78
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,10,0,153,0,0,0,163
ANDHRA PRADESH,KARIMNAGAR,KATARAM,91,0,0,0,0,0,91
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,50,0,0,0,0,0,50
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,70,0,0,0,0,0,70
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,106,0,0,0,0,0,106
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,62,0,0,0,0,0,62
ANDHRA PRADESH,KARIMNAGAR,KORATLA,54,0,3,0,0,0,57
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,46,0,1,0,0,0,47
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,17,0,16,0,0,0,33
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO MANDAL,40,0,16,0,0,0,56
ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,53,0,0,0,0,0,53
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,66,0,0,0,0,0,66
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,240,0,0,0,0,0,240
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,111,0,6,0,0,0,117
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,82,0,0,0,0,0,82
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,92,0,0,0,0,0,92
ANDHRA PRADESH,KARIMNAGAR,METPALLE,49,0,0,0,0,1,50
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,81,0,1,0,0,0,82
ANDHRA PRADESH,KARIMNAGAR,ODELA,156,0,1,0,0,0,157
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,151,0,0,0,0,0,151
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,25,0,57,0,0,0,82
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,81,0,0,0,0,0,81
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,95,0,0,0,0,0,95
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,77,0,0,0,0,0,77
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,89,0,0,0,0,0,89
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,63,0,0,0,0,0,63
ANDHRA PRADESH,KARIMNAGAR,SHANKARA PATNAM,9,0,125,0,0,0,134
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,78,0,0,0,0,0,78
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,111,0,0,0,0,0,111
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,0,0,0,0,17,97,114
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,102,0,0,0,0,0,102
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,138,0,30,0,0,0,168
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,12,0,37,0,0,0,49
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,85,0,0,0,0,0,85
ANDHRA PRADESH,KARIMNAGAR,YELLAREDDIPETA,68,0,0,0,0,0,68
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,0,0,28,0,0,0,28
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,0,0,108,0,0,0,108
ANDHRA PRADESH,KHAMMAM,BAYYARAM,0,0,48,2,6,0,56
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,0,0,43,2,2,0,47
ANDHRA PRADESH,KHAMMAM,BONAKAL,0,0,18,3,1,0,22
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,0,0,49,0,0,0,49
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,0,0,103,0,0,0,103
ANDHRA PRADESH,KHAMMAM,CHERLA,0,0,36,0,12,0,48
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,0,0,16,0,0,0,16
ANDHRA PRADESH,KHAMMAM,CHINTUR,0,0,7,0,4,0,11
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,0,2,226,0,9,0,237
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,0,0,36,0,0,0,36
ANDHRA PRADESH,KHAMMAM,ENKURU,0,0,23,0,2,0,25
ANDHRA PRADESH,KHAMMAM,GARLA,0,0,82,0,0,0,82
ANDHRA PRADESH,KHAMMAM,GUNDALA,0,0,88,0,0,14,102
ANDHRA PRADESH,KHAMMAM,JULURPAD,18,0,0,0,0,0,18
ANDHRA PRADESH,KHAMMAM,KALLURU,0,0,76,0,0,0,76
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,30,0,18,7,34,0,89
ANDHRA PRADESH,KHAMMAM,KHAMMAM (RURAL),0,0,82,0,0,0,82
ANDHRA PRADESH,KHAMMAM,KHAMMAM (URBAN),0,0,63,0,3,0,66
ANDHRA PRADESH,KHAMMAM,KONIJERLA,0,0,21,0,0,0,21
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,0,1,34,0,4,0,39
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,0,0,52,0,0,0,52
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,7,0,8,0,21,0,36
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,0,0,53,0,0,2,55
ANDHRA PRADESH,KHAMMAM,MADHIRA,0,0,20,3,32,12,67
ANDHRA PRADESH,KHAMMAM,MANUGUR,0,0,45,0,0,0,45
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,48,0,0,1,0,0,49
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,0,2,58,1,20,0,81
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,0,0,33,0,0,0,33
ANDHRA PRADESH,KHAMMAM,PALWANCHA,0,21,24,0,2,0,47
ANDHRA PRADESH,KHAMMAM,PENUBALLI,0,0,96,0,0,0,96
ANDHRA PRADESH,KHAMMAM,PINAPAKA,0,1,115,0,0,4,120
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,0,0,76,0,0,0,76
ANDHRA PRADESH,KHAMMAM,SINGARENI,29,0,57,0,0,0,86
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,0,0,94,0,0,0,94
ANDHRA PRADESH,KHAMMAM,THALLADA,0,0,30,0,3,0,33
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,0,0,88,4,2,0,94
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,0,0,22,1,2,0,25
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,0,0,14,0,2,0,16
ANDHRA PRADESH,KHAMMAM,VEMSOOR,0,0,77,0,0,0,77
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,0,0,45,0,0,0,45
ANDHRA PRADESH,KHAMMAM,WAZEED,0,0,14,0,0,0,14
ANDHRA PRADESH,KHAMMAM,WYRA,0,0,0,0,4,0,4
ANDHRA PRADESH,KHAMMAM,YELLANDU,0,0,66,0,0,0,66
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,0,0,41,0,0,0,41
ANDHRA PRADESH,KRISHNA,A.KONDURU,18,0,16,0,0,0,34
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,21,1,63,2,0,0,87
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,BANTUMILLI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,BAPULAPADU,12,0,40,0,0,0,52
ANDHRA PRADESH,KRISHNA,CHALLAPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,2,0,3,0,0,0,5
ANDHRA PRADESH,KRISHNA,CHATRAI,21,0,91,0,0,0,112
ANDHRA PRADESH,KRISHNA,G.KONDURU,26,0,20,6,1,0,53
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,16,0,28,1,20,0,65
ANDHRA PRADESH,KRISHNA,GANNAVARAM,23,1,24,2,0,0,50
ANDHRA PRADESH,KRISHNA,GHANTASALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDIVADA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,GUDUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,2,0,5,0,0,0,7
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,0,0,10,0,0,0,10
ANDHRA PRADESH,KRISHNA,KAIKALUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KALIDINDI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,2,0,3,0,0,0,5
ANDHRA PRADESH,KRISHNA,KANKIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KODURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,KRUTHIVENNU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MANDAVALLI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MOPIDEVI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MOVVA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MUDINEPALLE,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,MUSUNURU,11,0,56,0,0,14,81
ANDHRA PRADESH,KRISHNA,MYLAVARAM,19,0,19,0,0,0,38
ANDHRA PRADESH,KRISHNA,NAGAYALANKA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,NANDIGAMA,2,0,3,0,0,0,5
ANDHRA PRADESH,KRISHNA,NANDIVADA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,NUZVID,24,1,60,0,0,0,85
ANDHRA PRADESH,KRISHNA,PAMARRU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PEDANA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PENAMALURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,0,0,3,0,0,0,3
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,26,0,34,7,32,0,99
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KRISHNA,TIRUVURU,18,1,35,2,1,0,57
ANDHRA PRADESH,KRISHNA,UNGUTURU,2,0,0,1,0,0,3
ANDHRA PRADESH,KRISHNA,VATSAVAI,0,0,17,0,0,0,17
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,4,0,5,0,1,0,10
ANDHRA PRADESH,KRISHNA,VIJAYAWADA (URBAN),1,0,0,0,0,0,1
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,9,0,4,0,4,0,17
ANDHRA PRADESH,KRISHNA,VISSANNAPET,6,0,84,2,22,0,114
ANDHRA PRADESH,KRISHNA,VUYYURU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,ADONI,0,0,7,0,2,1,10
ANDHRA PRADESH,KURNOOL,ALLAGADDA,0,0,0,0,4,0,4
ANDHRA PRADESH,KURNOOL,ALUR,0,0,0,1,5,0,6
ANDHRA PRADESH,KURNOOL,ASPARI,30,0,0,0,10,0,40
ANDHRA PRADESH,KURNOOL,ATMAKUR,0,7,0,0,0,0,7
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,4,0,0,0,0,0,4
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,18,0,0,0,1,0,19
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,0,0,0,0,7,0,7
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,3,0,0,0,3
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,2,0,0,0,0,0,2
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,29,0,0,0,0,0,29
ANDHRA PRADESH,KURNOOL,DHONE,0,13,0,0,2,0,15
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,GADIVEMULA,0,0,4,0,0,0,4
ANDHRA PRADESH,KURNOOL,GONEGANDLA,1,0,17,0,0,0,18
ANDHRA PRADESH,KURNOOL,GOSPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,GUDUR,3,0,0,0,3,0,6
ANDHRA PRADESH,KURNOOL,HALAHARVI,3,0,0,0,0,0,3
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,6,0,0,0,0,0,6
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,1,428,0,0,59,0,488
ANDHRA PRADESH,KURNOOL,KALLUR,0,0,0,0,3,0,3
ANDHRA PRADESH,KURNOOL,KODUMUR,0,0,5,0,0,0,5
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,0,0,13,0,10,0,23
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,5,0,0,0,3,0,8
ANDHRA PRADESH,KURNOOL,KOWTHALAM,30,0,0,0,2,0,32
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,7,0,17,0,0,0,24
ANDHRA PRADESH,KURNOOL,KURNOOL,0,0,0,1,1,0,2
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),8,0,0,0,3,0,11
ANDHRA PRADESH,KURNOOL,MAHANANDI,4,0,0,0,1,1,6
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,0,0,0,0,4,0,4
ANDHRA PRADESH,KURNOOL,MIDTHUR,0,0,0,0,5,0,5
ANDHRA PRADESH,KURNOOL,NANDAVARAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,NANDYAL,2,0,0,0,0,0,2
ANDHRA PRADESH,KURNOOL,ORVAKAL,0,0,0,0,6,0,6
ANDHRA PRADESH,KURNOOL,OWK,0,0,17,0,7,0,24
ANDHRA PRADESH,KURNOOL,PAGIDYALA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,PANYAM,2,1,2,0,3,0,8
ANDHRA PRADESH,KURNOOL,PATTIKONDA,6,0,2,0,1,0,9
ANDHRA PRADESH,KURNOOL,PEAPALLY,0,0,0,0,84,0,84
ANDHRA PRADESH,KURNOOL,PEDDA KADALUR,0,0,0,0,6,6,12
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,0,0,0,0,24,0,24
ANDHRA PRADESH,KURNOOL,SANJAMALA,0,0,0,0,6,0,6
ANDHRA PRADESH,KURNOOL,SIRVEL,3,0,0,0,0,0,3
ANDHRA PRADESH,KURNOOL,SRISAILAM,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,KURNOOL,TUGGALI,0,0,9,0,17,0,26
ANDHRA PRADESH,KURNOOL,UYYALAWADA,2,0,1,0,0,0,3
ANDHRA PRADESH,KURNOOL,VELDURTHI,0,5,0,0,14,0,19
ANDHRA PRADESH,KURNOOL,VELGODE,6,0,0,0,0,0,6
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,6,0,0,0,0,0,6
ANDHRA PRADESH,MAHABOOB NAGAR,ACHAMPETA,35,0,2,1,4,0,42
ANDHRA PRADESH,MAHABOOB NAGAR,ADDAKAL,37,0,79,1,1,2,120
ANDHRA PRADESH,MAHABOOB NAGAR,AIZA,7,0,51,0,2,0,60
ANDHRA PRADESH,MAHABOOB NAGAR,ALAMPUR,3,0,0,0,0,0,3
ANDHRA PRADESH,MAHABOOB NAGAR,AMANGAL,14,0,61,0,0,0,75
ANDHRA PRADESH,MAHABOOB NAGAR,AMRABAD,6,0,10,0,0,0,16
ANDHRA PRADESH,MAHABOOB NAGAR,ATMAKUR,35,0,34,0,0,0,69
ANDHRA PRADESH,MAHABOOB NAGAR,BALANAGAR,5,0,134,0,1,0,140
ANDHRA PRADESH,MAHABOOB NAGAR,BALMOOR,0,0,116,0,0,0,116
ANDHRA PRADESH,MAHABOOB NAGAR,BHOOTHPUR,6,0,107,0,2,0,115
ANDHRA PRADESH,MAHABOOB NAGAR,BIJINAPALLE,18,0,17,0,113,0,148
ANDHRA PRADESH,MAHABOOB NAGAR,BOMRASPETA,0,0,112,1,0,2,115
ANDHRA PRADESH,MAHABOOB NAGAR,CHINNACHITAKUNTA,37,0,0,0,1,0,38
ANDHRA PRADESH,MAHABOOB NAGAR,DAMARAGIDDA,0,0,80,0,0,0,80
ANDHRA PRADESH,MAHABOOB NAGAR,DEVARAKADARA,0,0,97,0,0,0,97
ANDHRA PRADESH,MAHABOOB NAGAR,DHANWADA,3,0,33,0,33,0,69
ANDHRA PRADESH,MAHABOOB NAGAR,DHARUR,6,0,108,0,9,0,123
ANDHRA PRADESH,MAHABOOB NAGAR,DOULATABAD,11,0,31,0,8,0,50
ANDHRA PRADESH,MAHABOOB NAGAR,FAROOQNAGAR,0,0,1,0,126,0,127
ANDHRA PRADESH,MAHABOOB NAGAR,GADWAL,92,0,2,0,0,0,94
ANDHRA PRADESH,MAHABOOB NAGAR,GHANPUR,1,0,5,0,7,0,13
ANDHRA PRADESH,MAHABOOB NAGAR,GHATTU,57,0,158,0,3,0,218
ANDHRA PRADESH,MAHABOOB NAGAR,GOPALPETA,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,HANWADA,6,0,85,0,0,1,92
ANDHRA PRADESH,MAHABOOB NAGAR,ITIKYAL,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,JADCHERLA,3,0,174,0,0,1,178
ANDHRA PRADESH,MAHABOOB NAGAR,KALWAKURTHY,2,0,99,0,6,0,107
ANDHRA PRADESH,MAHABOOB NAGAR,KESHAMPETA,23,0,83,0,0,0,106
ANDHRA PRADESH,MAHABOOB NAGAR,KODAIR,2,0,9,0,3,0,14
ANDHRA PRADESH,MAHABOOB NAGAR,KODANGAL,NA,NA,NA,NA,NA,NA,NA
ANDHRA PRADESH,MAHABOOB NAGAR,KOILKONDA,5,1,117,0,10,0,133
ANDHRA PRADESH,MAHABOOB NAGAR,KOLLAPUR,17,0,68,0,2,0,87
ANDHRA PRADESH,MAHABOOB NAGAR,KONDURG,0,0,101,0,0,0,101
ANDHRA PRADESH,MAHABOOB NAGAR,KOSGI,3,0,0,0,114,0,117
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHAKOTA,20,0,66,0,0,0,86
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHUR,1,0,86,0,0,0,87
ANDHRA PRADESH,MAHABOOB NAGAR,LINGAL,27,0,44,0,3,0,74
ANDHRA PRADESH,MAHABOOB NAGAR,MADDUR,20,1,75,2,3,1,102
ANDHRA PRADESH,MAHABOOB NAGAR,MADGUL,0,0,56,0,0,0,56
ANDHRA PRADESH,MAHABOOB NAGAR,MAGANOOR,0,0,111,0,0,0,111
ANDHRA PRADESH,MAHABOOB NAGAR,MAHBUBNAGAR,134,0,0,0,3,0,137
ANDHRA PRADESH,MAHABOOB NAGAR,MAKTHAL,126,0,0,0,0,0,126
ANDHRA PRADESH,MAHABOOB NAGAR,MALDAKAL,85,0,5,0,0,0,90
ANDHRA PRADESH,MAHABOOB NAGAR,MANOPADU,1,0,0,0,0,0,1
ANDHRA PRADESH,MAHABOOB NAGAR,MIDJIL,75,0,40,0,16,0,131
ANDHRA PRADESH,MAHABOOB NAGAR,NAGARKURNOOL,125,0,0,0,2,0,127
ANDHRA PRADESH,MAHABOOB NAGAR,NARAYANPET,10,0,103,3,0,0,116
ANDHRA PRADESH,MAHABOOB NAGAR,NARVA,0,2,94,0,0,0,96
