-----
{
 "description": "This dataset represents the requirement and availability of major fertilizer products like DAP, MAP, MOP, TSP, NPK, and UREA State-wise and month-wise in the year 2012-13(April-2012 to March-2013).", 
 "file_name": "Statewise_and_Monthwise_Requirement_and_Availability.xls", 
 "title": "Download XLS for Requirement And Availability Of Major Fertilizers In The Year 2012-13", 
 "url": "http://data.gov.in/sites/default/files/Statewise_and_Monthwise_Requirement_and_Availability.xls"
}
-----
"Year","Month","Product","State","Requirement(in 000'MTS)","Availability(in 000'MTS)"
"2012-13","January","UREA","Delhi",400.0,0.0
"2012-13","January","DAP","Goa",400.0,0.0
"2012-13","January","MAP","Goa",0.0,0.0
"2012-13","January","MOP","Goa",100.0,30.0
"2012-13","January","NPK","Goa",500.0,0.0
"2012-13","January","TSP","Goa",0.0,0.0
"2012-13","January","UREA","Goa",450.0,0.0
"2012-13","January","DAP","Gujarat",40000.0,54296.07
"2012-13","January","MAP","Gujarat",0.0,0.0
"2012-13","January","MOP","Gujarat",13000.0,5286.7
"2012-13","January","NPK","Gujarat",32200.0,41035.61
"2012-13","January","TSP","Gujarat",0.0,6313.85
"2012-13","January","UREA","Gujarat",235000.0,20141.91
"2012-13","January","DAP","Harayana",10000.0,89269.773
"2012-13","January","MAP","Harayana",0.0,0.0
"2012-13","January","MOP","Harayana",5000.0,3089.85
"2012-13","January","NPK","Harayana",5000.0,5896.45
"2012-13","January","TSP","Harayana",0.0,0.0
"2012-13","January","UREA","Harayana",200000.0,3678.45
"2012-13","January","DAP","Himachal Pradesh",0.0,0.0
"2012-13","January","MAP","Himachal Pradesh",0.0,0.0
"2012-13","January","MOP","Himachal Pradesh",2500.0,0.0
"2012-13","January","NPK","Himachal Pradesh",5000.0,80.55
"2012-13","January","TSP","Himachal Pradesh",0.0,0.0
"2012-13","January","UREA","Himachal Pradesh",5000.0,78.5
"2012-13","January","DAP","Jammu & Kashmir",4300.0,6142.4
"2012-13","January","MAP","Jammu & Kashmir",0.0,0.0
"2012-13","January","MOP","Jammu & Kashmir",2970.0,2704.35
"2012-13","January","NPK","Jammu & Kashmir",0.0,0.0
"2012-13","January","TSP","Jammu & Kashmir",0.0,0.0
"2012-13","January","UREA","Jammu & Kashmir",9150.0,4416.7
"2012-13","January","DAP","Jharkhand",2500.0,6904.25
"2012-13","January","MAP","Jharkhand",0.0,0.0
"2012-13","January","MOP","Jharkhand",2500.0,163.25
"2012-13","January","NPK","Jharkhand",5000.0,2310.7
"2012-13","January","TSP","Jharkhand",0.0,0.0
"2012-13","January","UREA","Jharkhand",16250.0,5473.1
"2012-13","January","DAP","Karnataka",45000.0,59564.932
"2012-13","January","MAP","Karnataka",0.0,3.8
"2012-13","January","MOP","Karnataka",45000.0,46441.231
"2012-13","January","NPK","Karnataka",125000.0,165740.264
"2012-13","January","TSP","Karnataka",0.0,11905.4
"2012-13","January","UREA","Karnataka",90000.0,62454.789
"2012-13","January","DAP","Kerala",2000.0,1402.9
"2012-13","January","MAP","Kerala",0.0,0.0
"2012-13","January","MOP","Kerala",20000.0,7398.059
"2012-13","January","NPK","Kerala",14000.0,15213.82
"2012-13","January","TSP","Kerala",0.0,3156.75
"2012-13","January","UREA","Kerala",15000.0,3187.0
"2012-13","January","DAP","Lakshadeeep",0.0,0.0
"2012-13","January","MAP","Lakshadeeep",0.0,0.0
"2012-13","January","MOP","Lakshadeeep",0.0,0.0
"2012-13","January","NPK","Lakshadeeep",0.0,0.0
"2012-13","January","TSP","Lakshadeeep",0.0,0.0
"2012-13","January","UREA","Lakshadeeep",0.0,0.0
"2012-13","January","DAP","Madhya Pradesh",8630.0,202752.0
"2012-13","January","MAP","Madhya Pradesh",0.0,0.0
"2012-13","January","MOP","Madhya Pradesh",1230.0,15064.85
"2012-13","January","NPK","Madhya Pradesh",3460.0,28366.05
"2012-13","January","TSP","Madhya Pradesh",0.0,8443.85
"2012-13","January","UREA","Madhya Pradesh",137510.0,41638.55
"2012-13","January","DAP","Maharastra",100000.0,74208.09
"2012-13","January","MAP","Maharastra",0.0,20.8
"2012-13","January","MOP","Maharastra",52000.0,74038.3
"2012-13","January","NPK","Maharastra",149000.0,177872.6
"2012-13","January","TSP","Maharastra",0.0,0.0
"2012-13","January","UREA","Maharastra",225000.0,43150.295
"2012-13","January","DAP","Manipur",820.0,0.0
"2012-13","January","MAP","Manipur",0.0,0.0
"2012-13","January","MOP","Manipur",800.0,0.0
"2012-13","January","NPK","Manipur",0.0,0.0
"2012-13","January","TSP","Manipur",0.0,0.0
"2012-13","January","UREA","Manipur",2200.0,0.0
"2012-13","January","DAP","Megalaya",700.0,0.0
"2012-13","January","MAP","Megalaya",0.0,0.0
"2012-13","January","MOP","Megalaya",200.0,0.0
"2012-13","January","NPK","Megalaya",0.0,0.0
"2012-13","January","TSP","Megalaya",0.0,0.0
"2012-13","January","UREA","Megalaya",1200.0,0.0
"2012-13","January","DAP","Mizoram",20.0,0.0
"2012-13","January","MAP","Mizoram",0.0,0.0
"2012-13","January","MOP","Mizoram",30.0,0.0
"2012-13","January","NPK","Mizoram",0.0,0.0
"2012-13","January","TSP","Mizoram",0.0,0.0
"2012-13","January","UREA","Mizoram",70.0,0.0
"2012-13","January","DAP","Nagaland",120.0,0.0
"2012-13","January","MAP","Nagaland",0.0,0.0
"2012-13","January","MOP","Nagaland",50.0,0.0
"2012-13","January","NPK","Nagaland",40.0,0.0
"2012-13","January","TSP","Nagaland",0.0,0.0
"2012-13","January","UREA","Nagaland",170.0,0.0
"2012-13","January","DAP","Odisha",30000.0,21831.05
"2012-13","January","MAP","Odisha",0.0,0.0
"2012-13","January","MOP","Odisha",20000.0,13137.1
"2012-13","January","NPK","Odisha",40000.0,46589.35
"2012-13","January","TSP","Odisha",0.0,0.0
"2012-13","January","UREA","Odisha",30000.0,22999.597
"2012-13","January","DAP","Pondicherry",500.0,20.0
"2012-13","January","MAP","Pondicherry",0.0,0.0
"2012-13","January","MOP","Pondicherry",1000.0,0.0
"2012-13","January","NPK","Pondicherry",3340.0,1402.4
"2012-13","January","TSP","Pondicherry",0.0,0.0
"2012-13","January","UREA","Pondicherry",3000.0,224.0
"2012-13","January","DAP","Punjab",10000.0,59217.55
"2012-13","January","MAP","Punjab",0.0,0.0
"2012-13","January","MOP","Punjab",5000.0,3502.1
"2012-13","January","NPK","Punjab",2500.0,3057.9
"2012-13","January","TSP","Punjab",0.0,3355.3
"2012-13","January","UREA","Punjab",275000.0,3497.15
"2012-13","January","DAP","Rajasthan",28340.0,66639.65
"2012-13","January","MAP","Rajasthan",0.0,0.0
"2012-13","January","MOP","Rajasthan",2560.0,4751.7
"2012-13","January","NPK","Rajasthan",2500.0,5880.15
"2012-13","January","TSP","Rajasthan",0.0,3526.25
"2012-13","January","UREA","Rajasthan",219260.0,18957.845
"2012-13","January","DAP","Sikkim",0.0,0.0
"2012-13","January","MAP","Sikkim",0.0,0.0
"2012-13","January","MOP","Sikkim",0.0,0.0
"2012-13","January","NPK","Sikkim",0.0,0.0
"2012-13","January","TSP","Sikkim",0.0,0.0
"2012-13","January","UREA","Sikkim",0.0,0.0
"2012-13","January","DAP","Tamil Nadu",26000.0,30168.1
"2012-13","January","MAP","Tamil Nadu",0.0,0.0
"2012-13","January","MOP","Tamil Nadu",48000.0,3242.18
"2012-13","January","NPK","Tamil Nadu",55150.0,34859.45
"2012-13","January","TSP","Tamil Nadu",0.0,0.0
"2012-13","January","UREA","Tamil Nadu",92000.0,14149.8
"2012-13","January","DAP","Tripura",480.0,0.0
"2012-13","January","MAP","Tripura",0.0,0.0
"2012-13","January","MOP","Tripura",630.0,0.0
"2012-13","January","NPK","Tripura",0.0,0.0
"2012-13","January","TSP","Tripura",0.0,0.0
"2012-13","January","UREA","Tripura",2500.0,6.8
"2012-13","January","DAP","Uttar Pradesh",40000.0,250642.6
"2012-13","January","MAP","Uttar Pradesh",0.0,0.0
"2012-13","January","MOP","Uttar Pradesh",35000.0,4490.8
"2012-13","January","NPK","Uttar Pradesh",75000.0,72999.2
"2012-13","January","TSP","Uttar Pradesh",0.0,16125.25
"2012-13","January","UREA","Uttar Pradesh",800000.0,45621.3
"2012-13","January","DAP","Uttaranchal",2000.0,1213.05
"2012-13","January","MAP","Uttaranchal",0.0,0.0
"2012-13","January","MOP","Uttaranchal",500.0,0.0
"2012-13","January","NPK","Uttaranchal",5000.0,5324.1
"2012-13","January","TSP","Uttaranchal",0.0,0.0
"2012-13","January","UREA","Uttaranchal",30000.0,1052.75
"2012-13","January","DAP","West Bengal",89100.0,32940.795
"2012-13","January","MAP","West Bengal",0.0,0.0
"2012-13","January","MOP","West Bengal",68930.0,22827.15
"2012-13","January","NPK","West Bengal",132720.0,72672.225
"2012-13","January","TSP","West Bengal",0.0,7377.55
"2012-13","January","UREA","West Bengal",201000.0,42683.622
"2012-13","February","DAP","Andaman & Nicobar",0.0,0.0
"2012-13","February","MAP","Andaman & Nicobar",0.0,0.0
"2012-13","February","MOP","Andaman & Nicobar",0.0,0.0
"2012-13","February","NPK","Andaman & Nicobar",550.0,0.0
"2012-13","February","TSP","Andaman & Nicobar",0.0,0.0
"2012-13","February","UREA","Andaman & Nicobar",600.0,0.0
"2012-13","February","DAP","Andhra Pradesh",50000.0,70726.6
"2012-13","February","MAP","Andhra Pradesh",0.0,0.0
"2012-13","February","MOP","Andhra Pradesh",40000.0,76745.31
"2012-13","February","NPK","Andhra Pradesh",75000.0,177306.418
"2012-13","February","TSP","Andhra Pradesh",0.0,0.0
"2012-13","February","UREA","Andhra Pradesh",200000.0,55326.53
"2012-13","February","DAP","Arunachal Pradesh",60.0,0.0
"2012-13","February","MAP","Arunachal Pradesh",0.0,0.0
"2012-13","February","MOP","Arunachal Pradesh",20.0,0.0
"2012-13","February","NPK","Arunachal Pradesh",0.0,0.0
"2012-13","February","TSP","Arunachal Pradesh",0.0,0.0
"2012-13","February","UREA","Arunachal Pradesh",40.0,0.0
"2012-13","February","DAP","Assam",8400.0,3815.35
"2012-13","February","MAP","Assam",0.0,0.0
"2012-13","February","MOP","Assam",18900.0,14318.35
"2012-13","February","NPK","Assam",0.0,1719.9
"2012-13","February","TSP","Assam",0.0,0.0
"2012-13","February","UREA","Assam",37000.0,7373.85
"2012-13","February","DAP","Bihar",10000.0,41609.51
"2012-13","February","MAP","Bihar",0.0,0.0
"2012-13","February","MOP","Bihar",5000.0,17222.1
"2012-13","February","NPK","Bihar",5000.0,30594.8
"2012-13","February","TSP","Bihar",0.0,7673.75
"2012-13","February","UREA","Bihar",125000.0,41304.6
"2012-13","February","DAP","Chandigarh",0.0,0.0
"2012-13","February","MAP","Chandigarh",0.0,0.0
"2012-13","February","MOP","Chandigarh",0.0,0.0
"2012-13","February","NPK","Chandigarh",15000.0,0.0
"2012-13","February","TSP","Chandigarh",0.0,0.0
"2012-13","February","UREA","Chandigarh",0.0,0.0
"2012-13","February","DAP","Chattishgarh",15000.0,58789.5
"2012-13","February","MAP","Chattishgarh",0.0,0.0
"2012-13","February","MOP","Chattishgarh",4000.0,24234.95
"2012-13","February","NPK","Chattishgarh",10000.0,22519.8
"2012-13","February","TSP","Chattishgarh",0.0,3858.25
"2012-13","February","UREA","Chattishgarh",40000.0,11303.05
"2012-13","February","DAP","Dadra & Nagar Haveli",10.0,11.9
"2012-13","February","MAP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","February","MOP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","February","NPK","Dadra & Nagar Haveli",5000.0,5.05
"2012-13","February","TSP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","February","UREA","Dadra & Nagar Haveli",10.0,0.0
"2012-13","February","DAP","Daman & Diu",0.0,0.0
"2012-13","February","MAP","Daman & Diu",0.0,0.0
"2012-13","February","MOP","Daman & Diu",0.0,0.0
"2012-13","February","NPK","Daman & Diu",0.0,0.0
"2012-13","February","TSP","Daman & Diu",0.0,0.0
"2012-13","February","UREA","Daman & Diu",0.0,0.0
"2012-13","February","DAP","Delhi",50.0,0.0
"2012-13","February","MAP","Delhi",0.0,0.0
"2012-13","February","MOP","Delhi",100.0,0.0
"2012-13","February","NPK","Delhi",0.0,0.0
"2012-13","February","TSP","Delhi",0.0,0.0
"2012-13","February","UREA","Delhi",200.0,0.0
"2012-13","February","DAP","Goa",200.0,0.0
"2012-13","February","MAP","Goa",0.0,0.0
"2012-13","February","MOP","Goa",80.0,30.0
"2012-13","February","NPK","Goa",390.0,0.0
"2012-13","February","TSP","Goa",0.0,0.0
"2012-13","February","UREA","Goa",450.0,20.0
"2012-13","February","DAP","Gujarat",30000.0,63442.468
"2012-13","February","MAP","Gujarat",0.0,0.0
"2012-13","February","MOP","Gujarat",12000.0,9930.6
"2012-13","February","NPK","Gujarat",29500.0,40000.085
"2012-13","February","TSP","Gujarat",0.0,6313.85
"2012-13","February","UREA","Gujarat",130000.0,19166.264
"2012-13","February","DAP","Harayana",20000.0,43495.3
"2012-13","February","MAP","Harayana",0.0,0.0
"2012-13","February","MOP","Harayana",5000.0,3089.85
"2012-13","February","NPK","Harayana",2500.0,2057.35
"2012-13","February","TSP","Harayana",0.0,0.0
"2012-13","February","UREA","Harayana",25000.0,21980.35
"2012-13","February","DAP","Himachal Pradesh",0.0,0.0
"2012-13","February","MAP","Himachal Pradesh",0.0,0.0
"2012-13","February","MOP","Himachal Pradesh",500.0,900.1
"2012-13","February","NPK","Himachal Pradesh",0.0,79.75
"2012-13","February","TSP","Himachal Pradesh",0.0,0.0
"2012-13","February","UREA","Himachal Pradesh",2500.0,13.9
"2012-13","February","DAP","Jammu & Kashmir",2910.0,5849.95
"2012-13","February","MAP","Jammu & Kashmir",0.0,0.0
"2012-13","February","MOP","Jammu & Kashmir",1750.0,5314.45
"2012-13","February","NPK","Jammu & Kashmir",20.0,0.0
"2012-13","February","TSP","Jammu & Kashmir",0.0,0.0
"2012-13","February","UREA","Jammu & Kashmir",7550.0,1411.8
"2012-13","February","DAP","Jharkhand",2500.0,2302.9
"2012-13","February","MAP","Jharkhand",0.0,0.0
"2012-13","February","MOP","Jharkhand",2500.0,0.0
"2012-13","February","NPK","Jharkhand",28500.0,341.6
"2012-13","February","TSP","Jharkhand",0.0,0.0
"2012-13","February","UREA","Jharkhand",6250.0,8356.35
"2012-13","February","DAP","Karnataka",30000.0,51008.294
"2012-13","February","MAP","Karnataka",0.0,0.0
"2012-13","February","MOP","Karnataka",40000.0,43365.65
"2012-13","February","NPK","Karnataka",120000.0,131919.634
"2012-13","February","TSP","Karnataka",0.0,11905.4
"2012-13","February","UREA","Karnataka",100000.0,43639.889
"2012-13","February","DAP","Kerala",1500.0,440.9
"2012-13","February","MAP","Kerala",0.0,0.0
"2012-13","February","MOP","Kerala",5000.0,10582.298
"2012-13","February","NPK","Kerala",9000.0,18628.798
"2012-13","February","TSP","Kerala",0.0,3156.75
"2012-13","February","UREA","Kerala",12000.0,466.55
"2012-13","February","DAP","Lakshadeeep",0.0,0.0
"2012-13","February","MAP","Lakshadeeep",0.0,0.0
"2012-13","February","MOP","Lakshadeeep",0.0,0.0
"2012-13","February","NPK","Lakshadeeep",0.0,0.0
"2012-13","February","TSP","Lakshadeeep",0.0,0.0
"2012-13","February","UREA","Lakshadeeep",0.0,0.0
"2012-13","February","DAP","Madhya Pradesh",3790.0,218056.8
"2012-13","February","MAP","Madhya Pradesh",0.0,0.0
"2012-13","February","MOP","Madhya Pradesh",710.0,13985.75
"2012-13","February","NPK","Madhya Pradesh",1210.0,31502.95
"2012-13","February","TSP","Madhya Pradesh",0.0,8443.85
"2012-13","February","UREA","Madhya Pradesh",19510.0,20273.25
"2012-13","February","DAP","Maharastra",86000.0,75145.24
"2012-13","February","MAP","Maharastra",0.0,0.0
"2012-13","February","MOP","Maharastra",48000.0,55163.36
"2012-13","February","NPK","Maharastra",130000.0,111906.699
"2012-13","February","TSP","Maharastra",0.0,0.0
"2012-13","February","UREA","Maharastra",210000.0,42911.045
"2012-13","February","DAP","Manipur",1200.0,0.0
"2012-13","February","MAP","Manipur",0.0,0.0
"2012-13","February","MOP","Manipur",1100.0,0.0
"2012-13","February","NPK","Manipur",0.0,0.0
"2012-13","February","TSP","Manipur",0.0,0.0
"2012-13","February","UREA","Manipur",2600.0,0.0
"2012-13","February","DAP","Megalaya",900.0,0.0
"2012-13","February","MAP","Megalaya",0.0,0.0
"2012-13","February","MOP","Megalaya",350.0,0.0
"2012-13","February","NPK","Megalaya",40.0,0.0
"2012-13","February","TSP","Megalaya",0.0,0.0
"2012-13","February","UREA","Megalaya",1500.0,1300.0
"2012-13","February","DAP","Mizoram",40.0,0.0
"2012-13","February","MAP","Mizoram",0.0,0.0
"2012-13","February","MOP","Mizoram",60.0,0.0
"2012-13","February","NPK","Mizoram",0.0,0.0
"2012-13","February","TSP","Mizoram",0.0,0.0
"2012-13","February","UREA","Mizoram",140.0,0.0
"2012-13","February","DAP","Nagaland",100.0,0.0
"2012-13","February","MAP","Nagaland",0.0,0.0
"2012-13","February","MOP","Nagaland",30.0,0.0
"2012-13","February","NPK","Nagaland",0.0,0.0
"2012-13","February","TSP","Nagaland",0.0,0.0
"2012-13","February","UREA","Nagaland",140.0,0.0
"2012-13","February","DAP","Odisha",35000.0,9253.8
"2012-13","February","MAP","Odisha",0.0,0.0
"2012-13","February","MOP","Odisha",25000.0,9952.65
"2012-13","February","NPK","Odisha",100990.0,20479.8
"2012-13","February","TSP","Odisha",0.0,0.0
"2012-13","February","UREA","Odisha",45000.0,24668.847
"2012-13","February","DAP","Pondicherry",800.0,20.0
"2012-13","February","MAP","Pondicherry",0.0,0.0
"2012-13","February","MOP","Pondicherry",500.0,300.0
"2012-13","February","NPK","Pondicherry",2140.0,2281.7
"2012-13","February","TSP","Pondicherry",0.0,0.0
"2012-13","February","UREA","Pondicherry",2500.0,181.0
"2012-13","February","DAP","Punjab",10000.0,59891.8
"2012-13","February","MAP","Punjab",0.0,0.0
"2012-13","February","MOP","Punjab",5000.0,2500.35
"2012-13","February","NPK","Punjab",2500.0,1662.4
"2012-13","February","TSP","Punjab",0.0,3355.3
"2012-13","February","UREA","Punjab",70000.0,13256.3
"2012-13","February","DAP","Rajasthan",91380.0,57472.804
"2012-13","February","MAP","Rajasthan",0.0,0.0
"2012-13","February","MOP","Rajasthan",1040.0,3226.3
"2012-13","February","NPK","Rajasthan",7990.0,1758.25
"2012-13","February","TSP","Rajasthan",0.0,3526.25
"2012-13","February","UREA","Rajasthan",92510.0,35545.212
"2012-13","February","DAP","Sikkim",0.0,0.0
"2012-13","February","MAP","Sikkim",0.0,0.0
"2012-13","February","MOP","Sikkim",0.0,0.0
"2012-13","February","NPK","Sikkim",0.0,0.0
"2012-13","February","TSP","Sikkim",0.0,0.0
"2012-13","February","UREA","Sikkim",0.0,0.0
"2012-13","February","DAP","Tamil Nadu",20000.0,22562.25
"2012-13","February","MAP","Tamil Nadu",0.0,0.0
"2012-13","February","MOP","Tamil Nadu",34000.0,12156.764
"2012-13","February","NPK","Tamil Nadu",41480.0,38869.9
"2012-13","February","TSP","Tamil Nadu",0.0,0.0
"2012-13","February","UREA","Tamil Nadu",66000.0,11752.95
"2012-13","February","DAP","Tripura",430.0,0.0
"2012-13","February","MAP","Tripura",0.0,0.0
"2012-13","February","MOP","Tripura",450.0,0.0
"2012-13","February","NPK","Tripura",0.0,0.0
"2012-13","February","TSP","Tripura",0.0,0.0
"2012-13","February","UREA","Tripura",2400.0,190.0
"2012-13","February","DAP","Uttar Pradesh",15000.0,88218.25
"2012-13","February","MAP","Uttar Pradesh",0.0,0.0
"2012-13","February","MOP","Uttar Pradesh",50000.0,21910.4
"2012-13","February","NPK","Uttar Pradesh",2500.0,23376.5
"2012-13","February","TSP","Uttar Pradesh",0.0,16125.25
"2012-13","February","UREA","Uttar Pradesh",500000.0,108090.6
"2012-13","February","DAP","Uttaranchal",2000.0,731.0
"2012-13","February","MAP","Uttaranchal",0.0,0.0
"2012-13","February","MOP","Uttaranchal",0.0,0.0
"2012-13","February","NPK","Uttaranchal",2500.0,3040.5
"2012-13","February","TSP","Uttaranchal",0.0,0.0
"2012-13","February","UREA","Uttaranchal",20000.0,1545.15
"2012-13","February","DAP","West Bengal",52470.0,14760.995
"2012-13","February","MAP","West Bengal",0.0,0.0
"2012-13","February","MOP","West Bengal",54740.0,27253.85
"2012-13","February","NPK","West Bengal",4200.0,22224.175
"2012-13","February","TSP","West Bengal",0.0,7377.55
"2012-13","February","UREA","West Bengal",176000.0,51967.884
"2012-13","March","DAP","Andaman & Nicobar",0.0,0.0
"2012-13","March","MAP","Andaman & Nicobar",0.0,0.0
"2012-13","March","MOP","Andaman & Nicobar",0.0,0.0
"2012-13","March","NPK","Andaman & Nicobar",0.0,0.0
"2012-13","March","TSP","Andaman & Nicobar",0.0,0.0
"2012-13","March","UREA","Andaman & Nicobar",0.0,0.0
"2012-13","March","DAP","Andhra Pradesh",50000.0,60948.5
"2012-13","March","MAP","Andhra Pradesh",0.0,0.0
"2012-13","March","MOP","Andhra Pradesh",20000.0,53358.79
"2012-13","March","NPK","Andhra Pradesh",75000.0,139929.548
"2012-13","March","TSP","Andhra Pradesh",0.0,0.0
"2012-13","March","UREA","Andhra Pradesh",100000.0,56985.25
"2012-13","March","DAP","Arunachal Pradesh",50.0,0.0
"2012-13","March","MAP","Arunachal Pradesh",0.0,0.0
"2012-13","March","MOP","Arunachal Pradesh",20.0,0.0
"2012-13","March","NPK","Arunachal Pradesh",0.0,0.0
"2012-13","March","TSP","Arunachal Pradesh",0.0,0.0
"2012-13","March","UREA","Arunachal Pradesh",40.0,0.0
"2012-13","March","DAP","Assam",5200.0,5197.85
"2012-13","March","MAP","Assam",0.0,0.0
"2012-13","March","MOP","Assam",11700.0,8020.95
"2012-13","March","NPK","Assam",2600.0,1609.4
"2012-13","March","TSP","Assam",0.0,0.0
"2012-13","March","UREA","Assam",21000.0,3056.1
"2012-13","March","DAP","Bihar",10000.0,35798.56
"2012-13","March","MAP","Bihar",0.0,0.0
"2012-13","March","MOP","Bihar",5000.0,9590.55
"2012-13","March","NPK","Bihar",5000.0,27567.2
"2012-13","March","TSP","Bihar",0.0,7673.75
"2012-13","March","UREA","Bihar",90000.0,35727.1
"2012-13","March","DAP","Chandigarh",0.0,0.0
"2012-13","March","MAP","Chandigarh",0.0,0.0
"2012-13","March","MOP","Chandigarh",0.0,0.0
"2012-13","March","NPK","Chandigarh",0.0,0.0
"2012-13","March","TSP","Chandigarh",0.0,0.0
"2012-13","March","UREA","Chandigarh",0.0,0.0
"2012-13","March","DAP","Chattishgarh",5000.0,44652.95
"2012-13","March","MAP","Chattishgarh",0.0,0.0
"2012-13","March","MOP","Chattishgarh",5000.0,7630.9
"2012-13","March","NPK","Chattishgarh",5000.0,19838.05
"2012-13","March","TSP","Chattishgarh",0.0,3858.25
"2012-13","March","UREA","Chattishgarh",10000.0,19923.9
"2012-13","March","DAP","Dadra & Nagar Haveli",10.0,5.4
"2012-13","March","MAP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","March","MOP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","March","NPK","Dadra & Nagar Haveli",0.0,2.35
"2012-13","March","TSP","Dadra & Nagar Haveli",0.0,0.0
"2012-13","March","UREA","Dadra & Nagar Haveli",10.0,6.55
"2012-13","March","DAP","Daman & Diu",0.0,0.0
"2012-13","March","MAP","Daman & Diu",0.0,0.0
"2012-13","March","MOP","Daman & Diu",0.0,0.0
"2012-13","March","NPK","Daman & Diu",0.0,0.0
"2012-13","March","TSP","Daman & Diu",0.0,0.0
"2012-13","March","UREA","Daman & Diu",0.0,0.0
"2012-13","March","DAP","Delhi",0.0,0.0
"2012-13","March","MAP","Delhi",0.0,0.0
"2012-13","March","MOP","Delhi",50.0,0.0
"2012-13","March","NPK","Delhi",20.0,0.0
"2012-13","March","TSP","Delhi",0.0,0.0
"2012-13","March","UREA","Delhi",100.0,0.0
"2012-13","March","DAP","Goa",100.0,0.0
"2012-13","March","MAP","Goa",0.0,0.0
"2012-13","March","MOP","Goa",70.0,0.0
"2012-13","March","NPK","Goa",300.0,0.0
"2012-13","March","TSP","Goa",0.0,0.0
"2012-13","March","UREA","Goa",250.0,10.0
"2012-13","March","DAP","Gujarat",40000.0,77003.025
"2012-13","March","MAP","Gujarat",0.0,0.0
"2012-13","March","MOP","Gujarat",15000.0,4784.6
"2012-13","March","NPK","Gujarat",30200.0,25753.1
"2012-13","March","TSP","Gujarat",0.0,6313.85
"2012-13","March","UREA","Gujarat",110000.0,63655.289
"2012-13","March","DAP","Harayana",20000.0,44312.4
"2012-13","March","MAP","Harayana",0.0,0.0
"2012-13","March","MOP","Harayana",5000.0,2582.05
"2012-13","March","NPK","Harayana",5000.0,2140.75
"2012-13","March","TSP","Harayana",0.0,0.0
"2012-13","March","UREA","Harayana",25000.0,70141.4
"2012-13","March","DAP","Himachal Pradesh",0.0,0.0
"2012-13","March","MAP","Himachal Pradesh",0.0,0.0
"2012-13","March","MOP","Himachal Pradesh",500.0,123.2
"2012-13","March","NPK","Himachal Pradesh",500.0,56.9
"2012-13","March","TSP","Himachal Pradesh",0.0,0.0
"2012-13","March","UREA","Himachal Pradesh",2000.0,99.85
"2012-13","March","DAP","Jammu & Kashmir",1860.0,3725.95
"2012-13","March","MAP","Jammu & Kashmir",0.0,0.0
"2012-13","March","MOP","Jammu & Kashmir",1480.0,1708.3
"2012-13","March","NPK","Jammu & Kashmir",0.0,0.0
"2012-13","March","TSP","Jammu & Kashmir",0.0,0.0
"2012-13","March","UREA","Jammu & Kashmir",4000.0,1081.7
"2012-13","March","DAP","Jharkhand",2500.0,109.5
"2012-13","March","MAP","Jharkhand",0.0,0.0
"2012-13","March","MOP","Jharkhand",2500.0,0.0
"2012-13","March","NPK","Jharkhand",5000.0,224.1
"2012-13","March","TSP","Jharkhand",0.0,0.0
"2012-13","March","UREA","Jharkhand",6250.0,6226.4
"2012-13","March","DAP","Karnataka",40000.0,32686.593
"2012-13","March","MAP","Karnataka",0.0,0.0
"2012-13","March","MOP","Karnataka",35000.0,35353.414
"2012-13","March","NPK","Karnataka",100000.0,120699.445
"2012-13","March","TSP","Karnataka",0.0,11905.4
"2012-13","March","UREA","Karnataka",80000.0,27462.54
"2012-13","March","DAP","Kerala",1500.0,37.45
"2012-13","March","MAP","Kerala",0.0,0.0
"2012-13","March","MOP","Kerala",5000.0,3235.414
"2012-13","March","NPK","Kerala",7000.0,11534.633
"2012-13","March","TSP","Kerala",0.0,3156.75
"2012-13","March","UREA","Kerala",8000.0,161.95
"2012-13","March","DAP","Lakshadeeep",0.0,0.0
"2012-13","March","MAP","Lakshadeeep",0.0,0.0
"2012-13","March","MOP","Lakshadeeep",0.0,0.0
"2012-13","March","NPK","Lakshadeeep",0.0,0.0
"2012-13","March","TSP","Lakshadeeep",0.0,0.0
"2012-13","March","UREA","Lakshadeeep",0.0,0.0
"2012-13","March","DAP","Madhya Pradesh",2340.0,163941.6
"2012-13","March","MAP","Madhya Pradesh",0.0,0.0
"2012-13","March","MOP","Madhya Pradesh",250.0,12859.15
"2012-13","March","NPK","Madhya Pradesh",360.0,25243.85
"2012-13","March","TSP","Madhya Pradesh",0.0,8443.85
"2012-13","March","UREA","Madhya Pradesh",8450.0,31059.3
"2012-13","March","DAP","Maharastra",73000.0,64545.965
"2012-13","March","MAP","Maharastra",0.0,0.0
"2012-13","March","MOP","Maharastra",43000.0,28297.06
"2012-13","March","NPK","Maharastra",99000.0,100546.263
"2012-13","March","TSP","Maharastra",0.0,0.0
"2012-13","March","UREA","Maharastra",175000.0,68822.862
"2012-13","March","DAP","Manipur",1990.0,0.0
"2012-13","March","MAP","Manipur",0.0,0.0
"2012-13","March","MOP","Manipur",1360.0,0.0
