-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.19.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.19.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
KARNATAKA,Gulbarga,GULBARGA,0,1,1,0,2,2,0,1,1
KARNATAKA,Gulbarga,JEVARGI,0,9,9,0,32,32,0,32,32
KARNATAKA,Gulbarga,SEDAM,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,SHAHAPUR,1,8,9,177,44,221,177,44,221
KARNATAKA,Gulbarga,SHORAPUR,0,12,12,0,36,36,0,36,36
KARNATAKA,Gulbarga,YADGIR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,ALUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,ARASIKERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,ARKALGUD,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,BELUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,CHANNARAYAPATNA,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,HASSAN,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,HOLENARSIPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,SAKALESHPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,HANGAL,0,16,16,0,129,129,0,116,116
KARNATAKA,Haveri,HAVERI,0,199,199,0,1070,1070,0,912,912
KARNATAKA,Haveri,HIREKERUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,RANIBENNUR,0,139,139,0,398,398,0,396,396
KARNATAKA,Haveri,SAVANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,SHIGGAON,1,0,1,94,0,94,94,0,94
KARNATAKA,Kodagu,MADIKERI,0,131,131,0,283,283,0,115,115
KARNATAKA,Kodagu,SOMVARPET,0,3,3,0,7,7,0,5,5
KARNATAKA,Kodagu,VIRAJPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,BANGARAPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,MALUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,GANGAVATHI,0,36,36,0,168,168,0,168,168
KARNATAKA,Koppal,KOPPAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,KUSHTAGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,KRISHNARAJPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,MADDUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,MALAVALLI,0,1,1,0,196,196,0,196,196
KARNATAKA,Mandya,MANDYA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,PANDAVAPURA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,SRIRANGAPATTANA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,HEGGADADEVANKOTE,0,1,1,0,4,4,0,4,4
KARNATAKA,Mysore,HUNSUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,KRISHNARAJANAGARA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,MYSORE,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,PERIYAPATNA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,T.NARASIPURA,0,1,1,0,2,2,0,0,0
KARNATAKA,Raichur,DEODURGA,1,0,1,820,0,820,44,0,44
KARNATAKA,Raichur,LINGASUGUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Raichur,MANVI,0,3,3,0,18,18,0,18,18
KARNATAKA,Raichur,RAICHUR,0,20,20,0,252,252,0,232,232
KARNATAKA,Raichur,SINDHANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,BHADRAVATHI,0,63,63,0,102,102,0,101,101
KARNATAKA,Shimoga,HOSANAGARA,0,54,54,0,68,68,0,59,59
KARNATAKA,Shimoga,SAGAR,0,43,43,0,38,38,0,37,37
KARNATAKA,Shimoga,SHIKARIPURA,0,16,16,0,38,38,0,33,33
KARNATAKA,Shimoga,SHIMOGA,0,32,32,0,82,82,0,81,81
KARNATAKA,Shimoga,SORAB,0,24,24,0,42,42,0,42,42
KARNATAKA,Shimoga,THIRTHAHALLI,1,13,14,140,14,154,78,13,91
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,GUBBI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,KORATAGERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,KUNIGAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,PAVAGADA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,SIRA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TUMKUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Udupi,KARKAL,0,11,11,0,18,18,0,7,7
KARNATAKA,Udupi,KUNDAPURA,0,5,5,0,3,3,0,1,1
KARNATAKA,Udupi,UDUPI,0,207,207,0,390,390,0,124,124
KARNATAKA,Uttara Kannada,ANKOLA,0,10,10,0,19,19,0,10,10
KARNATAKA,Uttara Kannada,BHATKAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,HALIYAL,0,2,2,0,5,5,0,5,5
KARNATAKA,Uttara Kannada,HONAVAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,KARWAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,KUMTA,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,MUNDGOD,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,SIDDAPUR,0,1,1,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,SIRSI,0,22,22,0,18,18,0,18,18
KARNATAKA,Uttara Kannada,SUPA,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,YELLAPUR,0,1,1,0,0,0,0,0,0
KERALA,ALAPPUZHA,ARYAD,0,3,3,0,6,6,0,5,5
KERALA,ALAPPUZHA,BHARANICAVU,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,CHEMBAKULAM,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,CHENGANNUR,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,CHENGANNUR-999,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MUTHUKULAMD,0,21,21,0,43,43,0,36,36
KERALA,ALAPPUZHA,VELIYANADU,0,12,12,0,27,27,0,20,20
KERALA,ERANAKULAM,ALANGAD,1,1,2,18,420,438,15,348,363
KERALA,ERANAKULAM,ANGALAMALY,3,21,24,143,979,1123,143,948,1092
KERALA,ERANAKULAM,ANGAMALY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,EDAPPALY,0,44,44,0,14,14,0,14,14
KERALA,ERANAKULAM,KALAMASSERY,0,18,18,0,6,6,0,6,6
KERALA,ERANAKULAM,KOCHI CORPORATION,0,45,45,0,26,26,0,25,25
KERALA,ERANAKULAM,KOOVAPPADY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM,0,15,15,0,39,39,0,34,34
KERALA,ERANAKULAM,KOTHAMANGALAM-999,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MOOVATTUPUZHA,0,69,69,0,430,430,0,429,429
KERALA,ERANAKULAM,MULANTHURUTHY,0,173,173,0,138,138,0,128,128
KERALA,ERANAKULAM,PALLURUTHY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PAMPAKUDA,4,7,11,150,106,256,134,105,239
KERALA,ERANAKULAM,PARAKADAVU,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PERUMBAVOOR,0,3,3,0,4,4,0,4,4
KERALA,ERANAKULAM,THIPPUNITHURA,0,202,202,0,50,50,0,41,41
KERALA,ERANAKULAM,VADAVUKODE,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,VAZHAKULAM,1,3,4,75,302,377,70,302,372
KERALA,ERANAKULAM,VYTILLA,0,86,86,0,97,97,0,47,47
KERALA,IDDUKKI,AZHUTHA,9,12,21,160,280,440,140,236,376
KERALA,IDDUKKI,DEVIKULAM,1,0,1,12,0,12,12,0,12
KERALA,IDDUKKI,ELAMDESAM,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,IDUKKI,47,9,56,238,96,334,177,62,239
KERALA,IDDUKKI,KATTAPPANA,10,13,23,219,69,288,211,69,280
KERALA,IDDUKKI,NEDUMKANDAM,0,3,3,0,24,24,0,24,24
KERALA,IDDUKKI,THODUPUZHA,0,17,17,0,23,23,0,23,23
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,4,4,0,5,5,0,5,5
KERALA,KANNUR,IRIKKUR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,IRITTY,0,303,303,0,350,350,0,349,349
KERALA,KANNUR,KUTHUPARAMBA,3,0,3,81,0,81,81,0,81
KERALA,KANNUR,MATTANNUR,0,22,22,0,40,40,0,39,39
KERALA,KANNUR,PAYYANNUR,10,146,156,146,209,355,139,181,320
KERALA,KANNUR,PAYYANNUR-999,1,30,31,7,45,52,6,41,46
KERALA,KANNUR,PERAVOOR,5,129,134,93,267,360,89,260,349
KERALA,KANNUR,THALASSERY,7,0,7,71,0,71,71,0,71
KERALA,KANNUR,THALASSERY-999,2,0,2,42,0,42,42,0,42
KERALA,KANNUR,THALIPARAMBA,16,0,16,136,0,136,123,0,123
KERALA,KASARAGODE,KANHANGAD MUNICIP,5,0,5,314,0,314,304,0,304
KERALA,KASARAGODE,KASARAGODE,2,26,28,14,18,33,13,13,26
KERALA,KASARAGODE,KASARAGODE MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,0,4,4,0,91,91,0,82,82
KERALA,KOLLAM,ANCHAL,1,0,1,40,0,40,40,0,40
KERALA,KOLLAM,CHITTUMALA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,ITHIKKARA,2,0,2,239,0,239,229,0,229
KERALA,KOLLAM,KOTTARAKKARA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,PUNALUR,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,SASTHAMCOTTA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,VETTIKKAVALA,3,13,16,77,10,87,73,9,81
KERALA,KOTTAYAM,CHANGANASSERY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,ERATTUPETTAH,0,17,17,0,108,108,0,42,42
KERALA,KOTTAYAM,ETTUMANOOR,0,17,17,0,49,49,0,38,38
KERALA,KOTTAYAM,KADUTHURUTHY,0,39,39,0,48,48,0,47,47
KERALA,KOTTAYAM,LALAM,0,19,19,0,21,21,0,15,15
KERALA,KOTTAYAM,MADAPPALLY,1,0,1,45,0,45,15,0,15
KERALA,KOTTAYAM,PALA,0,6,6,0,8,8,0,7,7
KERALA,KOTTAYAM,PALLAM,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,UZHAVOOR,9,224,233,155,185,339,155,185,339
KERALA,KOTTAYAM,VAIKOM,4,1,5,60,1,61,59,1,60
KERALA,KOZHIKODE,BALUSSERY,0,12,12,0,19,19,0,19,19
KERALA,KOZHIKODE,CHELANNUR,3,12,15,12,6,18,12,6,18
KERALA,KOZHIKODE,KODUVALLY,3,18,21,46,29,75,44,28,72
KERALA,KOZHIKODE,KOZHIKKODE,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,KOZHIKKODE CORPORATI,0,2,2,0,1,1,0,1,1
KERALA,KOZHIKODE,KUNNAMANGALAM,1,64,65,1,68,68,1,67,67
KERALA,KOZHIKODE,KUNNUMEL,4,8,12,100,8,108,99,8,107
KERALA,KOZHIKODE,PANTHALAYANI,2,6,8,87,22,109,87,22,109
KERALA,KOZHIKODE,PERAMBRA,1,4,5,25,43,68,25,40,65
KERALA,KOZHIKODE,THODANNUR,13,13,26,211,76,287,210,76,286
KERALA,KOZHIKODE,THUNERI,1,4,5,9,1,10,9,1,10
KERALA,KOZHIKODE,VADAKARA-999,0,3,3,0,1,1,0,1,1
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,AREACODE,2,135,137,6,95,102,5,87,92
KERALA,MALAPPURAM,KONDOTTY,0,4,4,0,3,3,0,3,3
KERALA,MALAPPURAM,KUTTIPPURAM,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,0,1,1,0,1,1,0,1,1
KERALA,MALAPPURAM,MALAPURAM MUNI,0,2,2,0,2,2,0,2,2
KERALA,MALAPPURAM,MANJERI MUNI,0,6,6,0,10,10,0,10,10
KERALA,MALAPPURAM,MANKADA,9,45,54,50,107,157,42,92,134
KERALA,MALAPPURAM,NILAMBOOR,3,113,116,21,106,127,12,91,104
KERALA,MALAPPURAM,PERINTHALMANNA,5,33,38,10,52,62,7,41,48
KERALA,MALAPPURAM,PONNANI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI MUNI,0,13,13,0,6,6,0,6,6
KERALA,MALAPPURAM,THANUR,21,20,41,129,34,163,121,28,149
KERALA,MALAPPURAM,THIRUR,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,THIRURANGADI,5,143,148,204,749,953,204,749,952
KERALA,MALAPPURAM,TIRUR MUNI,0,5,5,0,18,18,0,18,18
KERALA,MALAPPURAM,VENGARA,0,9,9,0,14,14,0,14,14
KERALA,MALAPPURAM,WANDOOR,4,112,116,4,145,150,4,134,138
KERALA,PALAKKAD,ALATHUR,0,340,340,0,495,495,0,378,378
KERALA,PALAKKAD,ATTAPPADY,0,2,2,0,1,1,0,1,1
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,CHITUR,1,5,6,137,109,246,137,109,246
KERALA,PALAKKAD,KOLLENGODE,0,34,34,0,59,59,0,52,52
KERALA,PALAKKAD,KUZHALMANNAM,0,1,1,0,30,30,0,30,30
KERALA,PALAKKAD,MALAMPUZHA,0,56,56,0,143,143,0,143,143
KERALA,PALAKKAD,MANNARKKAD,0,197,197,0,372,372,0,363,363
KERALA,PALAKKAD,NENMARA,0,20,20,0,84,84,0,60,60
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,0,3,3,0,10,10,0,9,9
KERALA,PALAKKAD,PALAKKAD,0,8,8,0,238,238,0,238,238
KERALA,PALAKKAD,PATTAMBI,0,35,35,0,76,76,0,66,66
KERALA,PALAKKAD,SHORANNUR MUNI,0,2,2,0,2,2,0,2,2
KERALA,PALAKKAD,SREEKRISHNAPURAM,0,25,25,0,21,21,0,21,21
KERALA,PALAKKAD,THRITHALA,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KOIPURAM,0,3,3,0,103,103,0,85,85
KERALA,PATHANAMTHITTA,KONNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KULANADA,0,1,1,0,2,2,0,2,2
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,8,8,0,10,10,0,9,9
KERALA,PATHANAMTHITTA,PANDALAM,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PARAKKODE,0,2,2,0,3,3,0,3,3
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PULIKEEZHU,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,NEMOM,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,0,1,1,0,38,38,0,23,23
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,0,2,2,0,23,23,0,18,18
KERALA,THIRUVANANTHAPURAM,VARKALA,3,0,3,100,0,100,92,0,92
KERALA,THIRUVANANTHAPURAM,VELLANADU,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,ANTHIKKAD,0,226,226,0,144,144,0,135,135
KERALA,THRISSUR,CHALAKKUDY,2,0,2,117,0,117,117,0,117
KERALA,THRISSUR,CHALAKUDY MUNI,2,0,2,171,0,171,171,0,171
KERALA,THRISSUR,CHERPU,0,36,36,0,381,381,0,356,356
KERALA,THRISSUR,CHOWANNUR,0,3,3,0,6,6,0,6,6
KERALA,THRISSUR,IRINJALAKKUDA,1,28,29,45,183,228,45,176,221
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,1,1,0,1,1,0,1,1
KERALA,THRISSUR,KODAKARA,0,38,38,0,64,64,0,62,62
KERALA,THRISSUR,KODUNGALLUR,0,336,336,0,244,244,0,177,177
KERALA,THRISSUR,MALA,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,MATHILAKOM,2,564,566,86,412,497,86,411,496
KERALA,THRISSUR,MULLASSERY,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,OLLUKKARA,0,30,30,0,128,128,0,124,124
KERALA,THRISSUR,PAZHAYANNUR,0,61,61,0,96,96,0,93,93
KERALA,THRISSUR,PUZHAKKAL,6,14,20,219,35,254,206,32,238
KERALA,THRISSUR,THALIKULAM,0,450,450,0,191,191,0,185,185
KERALA,THRISSUR,THRISSUR CORPORATION,0,24,24,0,10,10,0,10,10
KERALA,THRISSUR,VADAKKANCHERRY,0,49,49,0,92,92,0,75,75
KERALA,THRISSUR,VELLANGALLUR,1,5,6,315,3,318,305,3,308
KERALA,WAYANAD,KALPETTA,10,59,69,106,216,322,106,216,322
KERALA,WAYANAD,KALPETTA MUNI,0,7,7,0,36,36,0,18,18
KERALA,WAYANAD,MANANTHAVADI,2,52,54,303,337,640,303,332,635
KERALA,WAYANAD,SULTHANBATHERI,0,15,15,0,228,228,0,187,187
MADHYA PRADESH,BALAGHAT,BAIHAR,0,12,12,0,14,14,0,13,13
MADHYA PRADESH,BALAGHAT,BALAGHAT,1,0,1,4,0,4,4,0,4
MADHYA PRADESH,BALAGHAT,BIRSA,1,2,3,6,1,7,6,1,7
MADHYA PRADESH,BALAGHAT,KATANGI,1,0,1,57,0,57,0,0,0
MADHYA PRADESH,BALAGHAT,KHAIRLANJI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,KIRNAPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,LALBURRA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BALAGHAT,LANJI,0,4,4,0,3,3,0,2,2
MADHYA PRADESH,BALAGHAT,PARASWADA,1,0,1,1,0,1,1,0,1
MADHYA PRADESH,BALAGHAT,WARASEONI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,BARWANI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,NIWALI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,PANSEMAL,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,PATI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BARWANI,RAJPUR,0,12,12,0,28,28,0,16,16
MADHYA PRADESH,BARWANI,SENDHWA,0,2,2,0,7,7,0,2,2
MADHYA PRADESH,BARWANI,THIKRI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,AMLA,0,1,1,0,4,4,0,1,1
MADHYA PRADESH,BETUL,ATHNER,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,BETUL,0,39,39,0,72,72,0,67,67
MADHYA PRADESH,BETUL,BHAINSDEHI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,BHIMPURA,0,1,1,0,0,0,0,0,0
MADHYA PRADESH,BETUL,CHICHOLI,0,9,9,0,7,7,0,7,7
MADHYA PRADESH,BETUL,GHODA DONGRI,0,43,43,0,42,42,0,41,41
MADHYA PRADESH,BETUL,MULTAI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,PRABHAT PATTAN,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BETUL,SHAHPUR,0,36,36,0,220,220,0,28,28
MADHYA PRADESH,BHIND,BHIND,1,0,1,10,0,10,10,0,10
MADHYA PRADESH,BHIND,GOHAD,6,0,6,56,0,56,27,0,27
MADHYA PRADESH,BHIND,LAHAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHIND,MEHAGOAN,1,0,1,20,0,20,4,0,4
MADHYA PRADESH,BHIND,ROUN(MIHONA),0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHOPAL,BERASIA,0,8,8,0,106,106,0,105,105
MADHYA PRADESH,BHOPAL,FUNDA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,BADAMALAHERA,1,42,43,64,143,207,64,143,207
MADHYA PRADESH,CHHATARPUR,BIJAWAR,7,83,90,244,963,1207,244,963,1207
MADHYA PRADESH,CHHATARPUR,BUXWAHA,0,46,46,0,295,295,0,295,295
MADHYA PRADESH,CHHATARPUR,CHHATARPUR,14,0,14,16,0,16,16,0,16
MADHYA PRADESH,CHHATARPUR,GAURIHAR,18,0,18,124,0,124,80,0,80
MADHYA PRADESH,CHHATARPUR,LAUNDI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHATARPUR,NOWGONG,0,77,77,0,197,197,0,197,197
MADHYA PRADESH,CHHATARPUR,RAJNAGAR,0,12,12,0,20,20,0,20,20
MADHYA PRADESH,CHHINDWARA,BICHHUA,0,1,1,0,2,2,0,2,2
MADHYA PRADESH,CHHINDWARA,CHHINDWADA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHINDWARA,CHOURAI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,CHHINDWARA,PARASIA,0,41,41,0,32,32,0,32,32
MADHYA PRADESH,CHHINDWARA,TAMIA,0,12,12,0,10,10,0,10,10
MADHYA PRADESH,DAMOH,BATIYAGHAR,0,1,1,0,3,3,0,3,3
MADHYA PRADESH,DAMOH,DAMOH,0,54,54,0,55,55,0,55,55
MADHYA PRADESH,DAMOH,HATTA,0,2,2,0,5,5,0,5,5
MADHYA PRADESH,DAMOH,JABERA,4,78,82,187,296,483,187,292,479
MADHYA PRADESH,DAMOH,PATERA,3,25,28,2,55,57,2,55,57
MADHYA PRADESH,DAMOH,PATHARIA,0,18,18,0,59,59,0,59,59
MADHYA PRADESH,DAMOH,TENDUKHEDA,0,7,7,0,46,46,0,32,32
MADHYA PRADESH,DATIA,BHANDER,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DATIA,DATIA,0,14,14,0,30,30,0,15,15
MADHYA PRADESH,DEWAS,BAGLEE,0,1,1,0,1,1,0,1,1
MADHYA PRADESH,DEWAS,DEWAS,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DEWAS,KANNOD,0,1,1,0,1,1,0,1,1
MADHYA PRADESH,DEWAS,KHATEGAON,0,33,33,0,72,72,0,70,70
MADHYA PRADESH,DEWAS,SONKUCH,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DEWAS,TONKHURD,0,4,4,0,10,10,0,0,0
MADHYA PRADESH,DHAR,BADNAWER,8,0,8,4,0,4,4,0,4
MADHYA PRADESH,DHAR,BAGH,2,10,12,32,21,53,0,1,1
MADHYA PRADESH,DHAR,DAHI,0,3,3,0,4,4,0,0,0
MADHYA PRADESH,DHAR,DHAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DHAR,DHARAMPURI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DHAR,GANDHWANI,0,3,3,0,5,5,0,4,4
MADHYA PRADESH,DHAR,KUKSHI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DHAR,MANAWAR,0,104,104,0,407,407,0,141,141
MADHYA PRADESH,DHAR,NALACHHA,0,1,1,0,2,2,0,0,0
MADHYA PRADESH,DHAR,NISARPUR,0,16,16,0,27,27,0,0,0
MADHYA PRADESH,DHAR,SARDARPUR,29,17,46,61,488,549,14,49,63
MADHYA PRADESH,DHAR,TIRLA,3,0,3,7,0,7,5,0,5
MADHYA PRADESH,DHAR,UMARBAN,0,9,9,0,12,12,0,0,0
MADHYA PRADESH,DINDORI,DINDORI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DINDORI,SAMNAPUR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,DINDORI,SHAHPURA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,GUNA,ARON,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,GUNA,ASHOKNAGAR,0,316,316,0,6393,6393,0,6393,6393
MADHYA PRADESH,GUNA,BAMORI,0,41,41,0,73,73,0,73,73
MADHYA PRADESH,GUNA,CHANCHODA,1,29,30,2,30,32,2,30,32
MADHYA PRADESH,GUNA,CHANDERI,0,11,11,0,34,34,0,34,34
MADHYA PRADESH,GUNA,EHSAGADH,0,63,63,0,114,114,0,114,114
MADHYA PRADESH,GUNA,GUNA,0,24,24,0,53,53,0,53,53
MADHYA PRADESH,GUNA,MUNGAWALI,0,73,73,0,214,214,0,214,214
MADHYA PRADESH,GUNA,RAGHOGARH,0,14,14,0,22,22,0,22,22
MADHYA PRADESH,GWALIOR,BHITARWAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,GWALIOR,DABRA,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,GWALIOR,GHATIGAWAN,10,0,10,400,0,400,37,0,37
MADHYA PRADESH,GWALIOR,MORAR,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,HARDA,HARDA,5,26,31,8,146,154,4,119,123
MADHYA PRADESH,HARDA,KHIRKIYA,0,1,1,0,3,3,0,0,0
MADHYA PRADESH,HARDA,TIMARNI,0,19,19,0,31,31,0,30,30
MADHYA PRADESH,HOSHANGABAD,BABAI,0,12,12,0,19,19,0,19,19
MADHYA PRADESH,HOSHANGABAD,BANKHEDI,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD,0,138,138,0,206,206,0,206,206
MADHYA PRADESH,HOSHANGABAD,KESLA,0,47,47,0,65,65,0,65,65
MADHYA PRADESH,HOSHANGABAD,PIPARIYA,1,49,50,20,275,295,8,114,122
MADHYA PRADESH,HOSHANGABAD,SEONIMALWA,0,3,3,0,7,7,0,6,6
MADHYA PRADESH,HOSHANGABAD,SOHAGPUR,0,11,11,0,27,27,0,26,26
MADHYA PRADESH,INDORE,DEPAL PUR,0,0,0,0,0,0,0,0,0
