-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.14.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Tanks) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.14.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ANDHRA PRADESH,GUNTUR,VATTICHERUKURU,1,0,1,44,0,44,44,0,44
ANDHRA PRADESH,GUNTUR,VELDURTHI,2,0,2,127,0,127,40,0,40
ANDHRA PRADESH,GUNTUR,VINUKONDA,6,0,6,783,0,783,783,0,783
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,2,0,2,335,0,335,191,0,191
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,4,0,4,922,0,922,243,0,243
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,13,0,13,885,0,885,433,0,433
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,78,0,78,2473,0,2473,1936,0,1936
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,100,0,100,1556,0,1556,1434,0,1434
ANDHRA PRADESH,KARIMNAGAR,ELEGADE,19,0,19,734,0,734,709,0,709
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,4,0,4,410,0,410,159,0,159
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,2,0,2,54,0,54,32,0,32
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,2,0,2,113,0,113,70,0,70
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,5,0,5,1184,0,1184,497,0,497
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,22,0,22,318,0,318,252,0,252
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,23,0,23,1837,0,1837,824,0,824
ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,22,0,22,1710,0,1710,522,0,522
ANDHRA PRADESH,KARIMNAGAR,JAMMIKUNTA,148,0,148,3203,0,3203,2017,0,2017
ANDHRA PRADESH,KARIMNAGAR,JULAPALLE,14,0,14,244,0,244,244,0,244
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,46,0,46,2570,0,2570,2022,0,2022
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,9,0,9,347,0,347,189,0,189
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,2,0,2,318,0,318,72,0,72
ANDHRA PRADESH,KARIMNAGAR,KATARAM,48,0,48,1734,0,1734,1185,0,1185
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KESAVAPATNAM,33,0,33,1501,0,1501,1302,0,1302
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,4,0,4,701,0,701,257,0,257
ANDHRA PRADESH,KARIMNAGAR,KORATLA,28,0,28,1814,0,1814,1066,0,1066
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,26,0,26,650,0,650,632,0,632
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO,54,0,54,2143,0,2143,1438,0,1438
ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,49,0,49,1671,0,1671,978,0,978
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,7,0,7,285,0,285,254,0,254
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,27,0,27,756,0,756,609,0,609
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,113,0,113,3209,0,3209,2248,0,2248
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,4,0,4,340,0,340,275,0,275
ANDHRA PRADESH,KARIMNAGAR,METPALLE,12,0,12,1717,0,1717,640,0,640
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MAHADEVPUR,44,0,44,3693,0,3693,1002,0,1002
ANDHRA PRADESH,KARIMNAGAR,MUTHARAM MANTHANI,17,0,17,177,0,177,165,0,165
ANDHRA PRADESH,KARIMNAGAR,ODELA,99,0,99,1150,0,1150,1109,0,1109
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,31,0,31,1528,0,1528,1078,0,1078
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,59,0,59,2564,0,2564,1672,0,1672
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,23,0,23,554,0,554,491,0,491
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,23,0,23,479,0,479,432,0,432
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,24,0,24,1968,0,1968,811,0,811
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,12,0,12,510,0,510,281,0,281
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,104,0,104,3079,0,3079,1970,0,1970
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,111,0,111,3772,0,3772,2972,0,2972
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,6,0,6,182,0,182,107,0,107
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,28,0,28,1780,0,1780,1179,0,1179
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,22,0,22,1610,0,1610,969,0,969
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,29,0,29,2588,0,2588,2148,0,2148
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,34,0,34,2079,0,2079,1528,0,1528
ANDHRA PRADESH,KHAMMAM,BAYYARAM,21,6,27,527,494,1021,444,372,816
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,32,9,41,260,33,293,240,33,273
ANDHRA PRADESH,KHAMMAM,BONAKAL,10,2,12,600,32,632,483,20,503
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,31,3,34,555,9,565,541,9,550
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,58,8,66,1723,534,2257,1682,468,2151
ANDHRA PRADESH,KHAMMAM,CHERLA,16,10,26,342,280,622,342,280,622
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KHAMMAM,CHINTUR,10,0,10,58,0,58,58,0,58
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,247,0,247,2550,0,2550,2255,0,2255
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,47,0,47,481,0,481,481,0,481
ANDHRA PRADESH,KHAMMAM,ENKURU,14,3,17,254,11,265,224,11,235
ANDHRA PRADESH,KHAMMAM,GARLA,59,10,69,1309,890,2199,1092,677,1769
ANDHRA PRADESH,KHAMMAM,GUNDALA,21,0,21,560,0,560,433,0,433
ANDHRA PRADESH,KHAMMAM,JULURPAD,17,1,18,531,1,532,531,1,532
ANDHRA PRADESH,KHAMMAM,KALLURU,16,0,16,1104,0,1104,978,0,978
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,15,0,15,1458,0,1458,1111,0,1111
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,31,3,34,867,13,880,823,7,830
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,62,6,68,1791,129,1921,1563,107,1671
ANDHRA PRADESH,KHAMMAM,KONIJERLA,22,0,22,1001,0,1001,961,0,961
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,38,2,40,1312,10,1323,1216,10,1227
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,29,0,29,394,0,394,364,0,364
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,8,0,8,129,0,129,118,0,118
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,16,2,18,527,78,605,399,78,477
ANDHRA PRADESH,KHAMMAM,MADHIRA,19,5,24,431,37,467,429,37,466
ANDHRA PRADESH,KHAMMAM,MANUGURU,0,11,11,0,829,829,0,803,803
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,30,0,30,1134,0,1134,945,0,945
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,57,10,67,1123,28,1152,804,20,824
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,15,1,16,1186,4,1190,978,4,982
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,36,5,41,329,13,341,305,13,318
ANDHRA PRADESH,KHAMMAM,PENUBALLI,43,3,46,2223,138,2361,1887,108,1995
ANDHRA PRADESH,KHAMMAM,PINAPAKA,121,0,121,3941,0,3941,3462,0,3462
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,44,1,45,3952,24,3976,3032,24,3056
ANDHRA PRADESH,KHAMMAM,SINGARENI,86,1,87,2009,23,2032,1637,23,1660
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,9,38,47,151,186,337,151,157,308
ANDHRA PRADESH,KHAMMAM,THALLADA,0,13,13,0,518,518,0,518,518
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,32,0,32,1202,0,1202,1164,0,1164
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,32,0,32,412,0,412,412,0,412
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,5,6,11,27,9,36,27,9,36
ANDHRA PRADESH,KHAMMAM,VEMSOOR,77,0,77,3918,0,3918,2617,0,2617
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,38,1,39,776,8,784,715,8,724
ANDHRA PRADESH,KHAMMAM,WAZEED,19,4,23,437,30,467,319,30,349
ANDHRA PRADESH,KHAMMAM,WYRA,1,3,4,76,65,141,76,65,141
ANDHRA PRADESH,KHAMMAM,YELLANDU,18,6,24,853,59,912,752,59,810
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,25,0,25,750,0,750,748,0,748
ANDHRA PRADESH,KRISHNA,A KONDURU,33,0,33,2000,0,2000,1382,0,1382
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,87,0,87,2427,0,2427,2301,0,2301
ANDHRA PRADESH,KRISHNA,BAPULAPADU,51,0,51,924,0,924,917,0,917
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,4,0,4,264,0,264,259,0,259
ANDHRA PRADESH,KRISHNA,CHATRAI,107,3,110,4785,32,4817,3810,18,3827
ANDHRA PRADESH,KRISHNA,G KONDURU,32,2,34,2961,104,3065,2606,99,2704
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,47,4,51,2013,96,2110,1404,76,1480
ANDHRA PRADESH,KRISHNA,GANNAVARAM,41,3,44,3855,49,3904,3514,45,3559
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,4,0,4,637,0,637,538,0,538
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,8,2,10,758,103,862,710,89,799
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,4,1,5,335,421,756,335,421,756
ANDHRA PRADESH,KRISHNA,MUSUNURU,73,0,73,2344,0,2344,2120,0,2120
ANDHRA PRADESH,KRISHNA,MYLAVARAM,38,0,38,2996,0,2996,2508,0,2508
ANDHRA PRADESH,KRISHNA,NANDIGAMA,2,1,3,373,55,428,373,55,428
ANDHRA PRADESH,KRISHNA,NUZVID,79,4,83,3744,93,3837,2532,3,2535
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,3,0,3,260,0,260,260,0,260
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,68,33,101,5870,428,6298,4143,248,4391
ANDHRA PRADESH,KRISHNA,TIRUVURU,52,0,52,4161,0,4161,3149,0,3149
ANDHRA PRADESH,KRISHNA,UNGUTURU,2,0,2,35,0,35,35,0,35
ANDHRA PRADESH,KRISHNA,VATSAVAI,18,0,18,493,0,493,431,0,431
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,11,0,11,584,0,584,522,0,522
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,14,3,17,1034,19,1053,729,19,748
ANDHRA PRADESH,KRISHNA,VIJAYAWADA URBAN,1,0,1,5,0,5,5,0,5
ANDHRA PRADESH,KRISHNA,VISSANNAPET,72,28,100,3462,218,3681,2755,136,2892
ANDHRA PRADESH,KURNOOL,ADONI,4,0,4,342,0,342,274,0,274
ANDHRA PRADESH,KURNOOL,ALLAGADDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ALUR,2,0,2,45,0,45,45,0,45
ANDHRA PRADESH,KURNOOL,ASPARI,24,6,30,883,2,885,783,1,784
ANDHRA PRADESH,KURNOOL,ATMAKUR,7,0,7,2555,0,2555,2555,0,2555
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,5,0,5,252,0,252,147,0,147
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,20,0,20,1858,0,1858,1447,0,1447
ANDHRA PRADESH,KURNOOL,C.BELAGAL,3,0,3,406,0,406,362,0,362
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,1,0,1,131,0,131,105,0,105
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,2,0,2,436,0,436,291,0,291
ANDHRA PRADESH,KURNOOL,DHONE,1,0,1,58,0,58,42,0,42
ANDHRA PRADESH,KURNOOL,GADIVEMULA,3,0,3,128,0,128,128,0,128
ANDHRA PRADESH,KURNOOL,GONEGANDLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,GUDUR,4,0,4,166,0,166,141,0,141
ANDHRA PRADESH,KURNOOL,HALAHARVI,2,0,2,223,0,223,214,0,214
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,5,0,5,235,0,235,155,0,155
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,3,0,3,1930,0,1930,295,0,295
ANDHRA PRADESH,KURNOOL,KALLUR,2,0,2,466,0,466,244,0,244
ANDHRA PRADESH,KURNOOL,KODUMUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,5,0,5,744,0,744,645,0,645
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,8,0,8,467,0,467,8,0,8
ANDHRA PRADESH,KURNOOL,KOWTHALAM,34,1,35,59,4,63,59,4,63
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,11,0,11,1785,0,1785,910,0,910
ANDHRA PRADESH,KURNOOL,KURNOOL,100,41,141,42,40,82,42,40,82
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,2,0,2,407,0,407,113,0,113
ANDHRA PRADESH,KURNOOL,MAHANANDI,6,0,6,889,0,889,836,0,836
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,3,0,3,103,0,103,71,0,71
ANDHRA PRADESH,KURNOOL,MIDTHUR,4,0,4,834,0,834,509,0,509
ANDHRA PRADESH,KURNOOL,NANDAVARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,4,0,4,56,0,56,49,0,49
ANDHRA PRADESH,KURNOOL,ORVAKAL,2,2,4,27,12,39,24,11,35
ANDHRA PRADESH,KURNOOL,OWK,23,0,23,1615,0,1615,1163,0,1163
ANDHRA PRADESH,KURNOOL,PANYAM,9,0,9,812,0,812,765,0,765
ANDHRA PRADESH,KURNOOL,PEAPALLY,39,0,39,410,0,410,246,0,246
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,21,1,22,903,44,947,845,44,889
ANDHRA PRADESH,KURNOOL,SIRVEL,4,0,4,526,0,526,400,0,400
ANDHRA PRADESH,KURNOOL,TUGGALI,9,0,9,238,0,238,183,0,183
ANDHRA PRADESH,KURNOOL,UYYALAWADA,2,0,2,53,0,53,40,0,40
ANDHRA PRADESH,KURNOOL,VELDURTHI,16,0,16,1133,0,1133,440,0,440
ANDHRA PRADESH,KURNOOL,VELGODU,6,0,6,1790,0,1790,1044,0,1044
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,4,0,4,235,0,235,175,0,175
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,78,0,78,2479,0,2479,1027,0,1027
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,10,0,10,459,0,459,195,0,195
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,0,2,2,0,17,17,0,1,1
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,1,0,1,178,0,178,40,0,40
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,1,0,1,44,0,44,22,0,22
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,52,0,52,1615,0,1615,569,0,569
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,18,0,18,706,0,706,318,0,318
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,7,0,7,120,0,120,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,14,0,14,289,0,289,150,0,150
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,5,0,5,481,0,481,148,0,148
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,18,0,18,1827,0,1827,511,0,511
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,1,0,1,40,0,40,40,0,40
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,19,0,19,685,0,685,20,0,20
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,0,11,11,0,40,40,0,40,40
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,17,0,17,729,0,729,223,0,223
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,20,153,173,17,95,112,17,95,112
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,10,0,10,898,0,898,356,0,356
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,3,0,3,278,0,278,182,0,182
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,3,0,3,300,0,300,229,0,229
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,13,0,13,275,0,275,172,0,172
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,9,0,9,447,0,447,135,0,135
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,8,0,8,1342,0,1342,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,3,0,3,163,0,163,49,0,49
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,12,0,12,1342,0,1342,514,0,514
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,6,2,8,1044,100,1144,628,65,693
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,1,0,1,1,0,1,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,1,0,1,136,0,136,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,10,0,10,646,0,646,115,0,115
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,4,0,4,415,0,415,87,0,87
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,6,0,6,183,0,183,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,6,0,6,802,0,802,133,0,133
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,3,0,3,114,0,114,40,0,40
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,8,4,12,140,4,144,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,83,0,83,1171,0,1171,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,220,1,221,2179,0,2179,1751,0,1751
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,17,1,18,116,4,120,68,4,72
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,6,0,6,818,0,818,356,0,356
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,44,6,50,567,110,677,182,10,191
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,2,0,2,12,0,12,9,0,9
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,4,0,4,288,0,288,168,0,168
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,1,8,9,101,4,105,101,0,101
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,23,0,23,163,0,163,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,10,1,11,576,9,585,231,2,233
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,1,0,1,79,0,79,20,0,20
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,30,0,30,1625,0,1625,765,0,765
ANDHRA PRADESH,MEDAK,ALLADURG,29,0,29,882,0,882,479,0,479
ANDHRA PRADESH,MEDAK,ANDOLE,11,0,11,969,0,969,0,0,0
ANDHRA PRADESH,MEDAK,CHEGUNTA,15,0,15,642,0,642,243,0,243
ANDHRA PRADESH,MEDAK,CHINNA KODUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,DOULTABAD,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,DUBBAK,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,GAJWEL,35,0,35,1633,0,1633,21,0,21
ANDHRA PRADESH,MEDAK,HATHNOORA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,JAGDEVPUR,115,0,115,1452,0,1452,767,0,767
ANDHRA PRADESH,MEDAK,JHARASANGAM,3,0,3,748,0,748,213,0,213
ANDHRA PRADESH,MEDAK,JINNARAM,24,0,24,1685,0,1685,637,0,637
ANDHRA PRADESH,MEDAK,KALHER,3,0,3,203,0,203,0,0,0
ANDHRA PRADESH,MEDAK,KANGTI,8,0,8,1077,0,1077,0,0,0
ANDHRA PRADESH,MEDAK,KOHIR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,KONDAPAK,11,0,11,1778,0,1778,206,0,206
ANDHRA PRADESH,MEDAK,KONDAPUR,1,0,1,7,0,7,0,0,0
ANDHRA PRADESH,MEDAK,KOWDIPALLE,43,0,43,521,0,521,346,0,346
ANDHRA PRADESH,MEDAK,KULCHARAM,11,0,11,1010,0,1010,432,0,432
ANDHRA PRADESH,MEDAK,MEDAK,25,0,25,2936,0,2936,784,0,784
ANDHRA PRADESH,MEDAK,MIRDODDI,1,0,1,1,0,1,1,0,1
ANDHRA PRADESH,MEDAK,MULUG,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,MUNPALLE,1,0,1,2,0,2,1,0,1
ANDHRA PRADESH,MEDAK,NANGANUR,2,0,2,17,0,17,0,0,0
ANDHRA PRADESH,MEDAK,NARSAPUR,21,0,21,379,0,379,67,0,67
ANDHRA PRADESH,MEDAK,PAPANNAPET,15,0,15,1305,0,1305,981,0,981
ANDHRA PRADESH,MEDAK,PATANCHERU,8,0,8,590,0,590,0,0,0
ANDHRA PRADESH,MEDAK,PULKAL,20,0,20,569,0,569,131,0,131
ANDHRA PRADESH,MEDAK,RAIKODE,1,0,1,81,0,81,36,0,36
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,5,0,5,215,0,215,121,0,121
ANDHRA PRADESH,MEDAK,RAMAYAMPET,19,0,19,675,0,675,234,0,234
ANDHRA PRADESH,MEDAK,REGODE,3,0,3,129,0,129,102,0,102
ANDHRA PRADESH,MEDAK,SADASIVPET,9,0,9,354,0,354,175,0,175
ANDHRA PRADESH,MEDAK,SANGAREDDY,9,0,9,712,0,712,291,0,291
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),1,0,1,41,0,41,0,0,0
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),14,0,14,1498,0,1498,189,0,189
ANDHRA PRADESH,MEDAK,SHIVAMPET,20,0,20,1004,0,1004,0,0,0
ANDHRA PRADESH,MEDAK,SIDDIPET,16,0,16,1269,0,1269,0,0,0
ANDHRA PRADESH,MEDAK,TEKMAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,TUPRAN,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,MEDAK,WARGAL,84,0,84,500,0,500,5,0,5
ANDHRA PRADESH,MEDAK,YELDURTHY,154,0,154,3329,0,3329,27,0,27
ANDHRA PRADESH,MEDAK,ZAHIRABAD,7,0,7,1033,0,1033,227,0,227
ANDHRA PRADESH,NALGONDA,ALAIR,62,0,62,818,0,818,0,0,0
ANDHRA PRADESH,NALGONDA,ANUMULA,5,0,5,407,0,407,328,0,328
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),0,2,2,0,297,297,0,119,119
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),2,0,2,375,0,375,0,0,0
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,BIBINAGAR,5,0,5,1174,0,1174,1047,0,1047
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHANDAM PET,1,0,1,1,0,1,0,0,0
ANDHRA PRADESH,NALGONDA,CHANDUR,23,0,23,370,0,370,0,0,0
ANDHRA PRADESH,NALGONDA,CHILKUR,6,0,6,1129,0,1129,1112,0,1112
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHITYALA,0,0,0,0,0,0,0,0,0
