-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.7.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to finance sources for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.7.csv"
}
-----
"State","District","Block","Government fund","Farmers saving","Loan & Saving","Subsidy & Bank Loan","Subsidy Only","Others","Total"
"MADHYA PRADESH","JHABUA","ALIRAJPUR",250,2,46,13,0,0,311
"MADHYA PRADESH","JHABUA","BHAWRA",27,63,21,59,0,0,170
"MADHYA PRADESH","JHABUA","JHABUA",33,132,93,133,0,0,391
"MADHYA PRADESH","JHABUA","JOBAT",126,234,251,165,0,0,776
"MADHYA PRADESH","JHABUA","KANTHIWADA",11,12,32,50,0,0,105
"MADHYA PRADESH","JHABUA","MEGHNAGAR",143,70,139,124,0,0,476
"MADHYA PRADESH","JHABUA","PETALAWAD",1022,1694,338,184,0,0,3238
"MADHYA PRADESH","JHABUA","RAMA",587,209,219,107,0,0,1122
"MADHYA PRADESH","JHABUA","RANAPUR",147,187,218,627,0,0,1179
"MADHYA PRADESH","JHABUA","SONDWA",74,41,15,41,0,0,171
"MADHYA PRADESH","JHABUA","THANDLA",667,727,422,249,0,0,2065
"MADHYA PRADESH","JHABUA","UDAIGARH",87,337,36,90,0,0,550
"MADHYA PRADESH","KHANDWA","BALDEE",0,468,11,55,0,0,534
"MADHYA PRADESH","KHANDWA","BURHANPUR",0,278,95,2,0,0,375
"MADHYA PRADESH","KHANDWA","CHHAIGAON MAKHAN",0,115,0,1,0,0,116
"MADHYA PRADESH","KHANDWA","HARSUD",0,926,42,0,1,0,969
"MADHYA PRADESH","KHANDWA","KHAKNER",0,172,18,11,0,0,201
"MADHYA PRADESH","KHANDWA","KHALWA",0,1362,165,88,19,21,1655
"MADHYA PRADESH","KHANDWA","KHANDWA",7,327,53,0,0,0,387
"MADHYA PRADESH","KHANDWA","PANDHANA",0,416,35,17,2,0,470
"MADHYA PRADESH","KHANDWA","PUNASA",0,10,1,3,0,12,26
"MADHYA PRADESH","KHARGONE","BADWAH",1,747,455,20,12,3,1238
"MADHYA PRADESH","KHARGONE","BADWANI",0,443,366,0,0,0,809
"MADHYA PRADESH","KHARGONE","BHAGWANPURA",0,180,220,14,0,0,414
"MADHYA PRADESH","KHARGONE","BHEEKANGAON",0,434,334,17,1,0,786
"MADHYA PRADESH","KHARGONE","GOGAWAN",0,424,102,1,0,0,527
"MADHYA PRADESH","KHARGONE","JHIRANYA",0,359,114,0,0,1,474
"MADHYA PRADESH","KHARGONE","KASRAWAD",0,381,416,7,0,0,804
"MADHYA PRADESH","KHARGONE","KHARGONE",0,596,121,17,3,0,737
"MADHYA PRADESH","KHARGONE","MAHESHWAR",0,293,316,24,0,15,648
"MADHYA PRADESH","KHARGONE","NIWALI",0,90,142,0,0,0,232
"MADHYA PRADESH","KHARGONE","PANSEMAL",0,52,37,0,0,0,89
"MADHYA PRADESH","KHARGONE","PATEE",0,10,41,12,0,2,65
"MADHYA PRADESH","KHARGONE","RAJPUR",0,639,168,5,21,2,835
"MADHYA PRADESH","KHARGONE","SEGAON",0,381,69,16,0,0,466
"MADHYA PRADESH","KHARGONE","SENDHWA",0,318,26,13,2,0,359
"MADHYA PRADESH","KHARGONE","THIKARI",0,208,302,0,0,0,510
"MADHYA PRADESH","MANDLA","AMARPUR",4,2,1,3,0,0,10
"MADHYA PRADESH","MANDLA","BAJANG",8,0,0,0,0,0,8
"MADHYA PRADESH","MANDLA","BEEJADANDI",0,3,0,0,0,0,3
"MADHYA PRADESH","MANDLA","BICHHIYA",11,0,0,16,0,0,27
"MADHYA PRADESH","MANDLA","DINDORI",4,26,1,5,0,0,36
"MADHYA PRADESH","MANDLA","GHUGHARI",6,58,7,13,0,0,84
"MADHYA PRADESH","MANDLA","KARANJIYA",0,36,0,7,0,0,43
"MADHYA PRADESH","MANDLA","MANDLA",76,147,30,189,2,0,444
"MADHYA PRADESH","MANDLA","MEHADWANI",0,0,0,0,0,0,0
"MADHYA PRADESH","MANDLA","MOHGAON",22,6,12,4,0,0,44
"MADHYA PRADESH","MANDLA","MOWAS",0,0,0,0,0,0,0
"MADHYA PRADESH","MANDLA","NAINPUR",54,51,13,0,0,0,118
"MADHYA PRADESH","MANDLA","NARAYANGANJ",3,43,0,4,0,0,50
"MADHYA PRADESH","MANDLA","SAMNAPUR",1,2,0,0,0,0,3
"MADHYA PRADESH","MANDLA","SHAHPURA",37,54,18,0,0,0,109
"MADHYA PRADESH","MANDSAUR","BHANPURA",258,1,0,0,0,0,259
"MADHYA PRADESH","MANDSAUR","GAROTH",39,0,0,0,0,0,39
"MADHYA PRADESH","MANDSAUR","JAWAD",86,7,0,0,0,0,93
"MADHYA PRADESH","MANDSAUR","MALHARGARH",476,4,0,0,0,0,480
"MADHYA PRADESH","MANDSAUR","MANASA",267,0,0,19,0,0,286
"MADHYA PRADESH","MANDSAUR","MANDSAUR",171,70,1,0,0,0,242
"MADHYA PRADESH","MANDSAUR","NEEMACH",2,22,0,10,0,0,34
"MADHYA PRADESH","MANDSAUR","SITAMAU",212,317,0,0,0,21,550
"MADHYA PRADESH","MORENA","JAURA",0,0,0,0,2,0,2
"MADHYA PRADESH","MORENA","KARAHAL",349,0,35,102,53,0,539
"MADHYA PRADESH","MORENA","MORENA",0,0,0,0,4,0,4
"MADHYA PRADESH","MORENA","PAHARGARH",0,0,0,0,1,0,1
"MADHYA PRADESH","MORENA","SABALGARH",0,0,0,0,0,0,0
"MADHYA PRADESH","MORENA","SHEOPUR KALAN",473,36,0,29,105,4,647
"MADHYA PRADESH","NARSIMHAPUR","BABAICHICHALI",12,0,0,0,0,0,12
"MADHYA PRADESH","NARSIMHAPUR","CHANWARPATHA",191,19,0,58,0,0,268
"MADHYA PRADESH","NARSIMHAPUR","GOTEGAON",236,88,6,84,0,0,414
"MADHYA PRADESH","NARSIMHAPUR","KARELI",127,7,5,6,0,0,145
"MADHYA PRADESH","NARSIMHAPUR","NARSINGHPUR",500,135,14,3,0,0,652
"MADHYA PRADESH","NARSIMHAPUR","SAINKHEDA",26,2,0,0,0,0,28
"MADHYA PRADESH","PANNA","AJAIGARH",145,27,29,328,0,23,552
"MADHYA PRADESH","PANNA","GUNNAUR",1182,161,9,157,0,14,1523
"MADHYA PRADESH","PANNA","PANNA",92,161,206,511,0,107,1077
"MADHYA PRADESH","PANNA","PAWAI",787,251,50,103,0,0,1191
"MADHYA PRADESH","PANNA","SHAHNAGAR",696,577,60,1089,2,222,2646
"MADHYA PRADESH","RAIGARH","DHARAMJAIGARH",26,153,0,0,0,0,179
"MADHYA PRADESH","RAIGARH","KANSABEL",8,4,0,0,2,0,14
"MADHYA PRADESH","RAIGARH","KHARASIYA",3,23,0,0,4,0,30
"MADHYA PRADESH","RAIGARH","LALLUNGA",77,12,7,42,1,0,139
"MADHYA PRADESH","RAIGARH","PATTHALGAON",14,77,0,0,0,0,91
"MADHYA PRADESH","RAIGARH","PUSAUR",6,40,0,33,0,0,79
"MADHYA PRADESH","RAIGARH","RAIGARH",186,119,11,8,0,0,324
"MADHYA PRADESH","RAIGARH","SARANGARH",173,14,4,5,0,0,196
"MADHYA PRADESH","RAIGARH","SARIYALENDHA",37,4,4,41,0,0,86
"MADHYA PRADESH","RAIGARH","TAMNAR",29,0,2,15,0,0,46
"MADHYA PRADESH","RAIGARH","TAPKARA",0,116,0,0,0,0,116
"MADHYA PRADESH","RAIPUR","ABHANPUR",10,4,0,11,0,0,25
"MADHYA PRADESH","RAIPUR","BAGBAHRA",2,1,0,5,0,0,8
"MADHYA PRADESH","RAIPUR","BASNA",28,64,1,20,0,0,113
"MADHYA PRADESH","RAIPUR","BHATAPARA",26,6,7,1,0,0,40
"MADHYA PRADESH","RAIPUR","DEOBHOG",4,1,0,0,0,0,5
"MADHYA PRADESH","RAIPUR","DHAMTARI",0,12,10,2,0,0,24
"MADHYA PRADESH","RAIPUR","GARIYABAND",54,2,1,26,1,0,84
"MADHYA PRADESH","RAIPUR","KASDOL",52,15,5,7,0,0,79
"MADHYA PRADESH","RAIPUR","PALARI",13,1,9,523,0,0,546
"MADHYA PRADESH","RAIPUR","PALARI(BALODABAZAR)",64,175,10,0,1,0,250
"MADHYA PRADESH","RAIPUR","PITHORA",7,71,2,43,6,0,129
"MADHYA PRADESH","RAIPUR","RAIPUR(DHARSIWA)",61,132,15,3,0,0,211
"MADHYA PRADESH","RAIPUR","RAJIM",1,53,0,0,0,0,54
"MADHYA PRADESH","RAIPUR","SARAIPALI",187,63,1,68,0,0,319
"MADHYA PRADESH","RAIPUR","SIHAWA",19,4,3,0,0,0,26
"MADHYA PRADESH","RAIPUR","SIMGA",9,4,3,0,0,0,16
"MADHYA PRADESH","RAIPUR","TILDA",41,8,4,14,0,0,67
"MADHYA PRADESH","RAISEN","BARELI",317,317,37,101,0,0,772
"MADHYA PRADESH","RAISEN","BEGAMGANJ",396,636,0,212,0,0,1244
"MADHYA PRADESH","RAISEN","GAIRATGANJ",645,230,6,10,6,0,897
"MADHYA PRADESH","RAISEN","OBEDULLAHGANJ",357,779,13,20,0,0,1169
"MADHYA PRADESH","RAISEN","SANCHI",403,230,0,594,2,15,1244
"MADHYA PRADESH","RAISEN","SILWANI",498,619,97,9,0,98,1321
"MADHYA PRADESH","RAISEN","UDAIPURA",281,85,0,1,0,0,367
"MADHYA PRADESH","RAJGARH","BIAORA",914,102,4,3,0,0,1023
"MADHYA PRADESH","RAJGARH","JEERAPUR",253,395,0,28,0,0,676
"MADHYA PRADESH","RAJGARH","KHILCHIPUR",53,0,0,0,0,0,53
"MADHYA PRADESH","RAJGARH","NARASINGHGARH",647,30,1,33,0,2,713
"MADHYA PRADESH","RAJGARH","PACHAUR (SARANGPUR)",321,273,29,165,0,0,788
"MADHYA PRADESH","RAJGARH","RAJGARH",316,61,90,42,0,107,616
"MADHYA PRADESH","RAJNANDGAON","DONGARGAON",0,0,0,0,0,0,0
"MADHYA PRADESH","RAJNANDGAON","KHALRAGARH",19,1,0,0,0,0,20
"MADHYA PRADESH","RAJNANDGAON","SAHASPURLOHARA",6,10,1,1,0,0,18
"MADHYA PRADESH","RATLAM","ALOT",105,229,8,1,1,0,344
"MADHYA PRADESH","RATLAM","BAJNA",323,269,0,9,0,16,617
"MADHYA PRADESH","RATLAM","JAWRA",186,137,1,66,0,0,390
"MADHYA PRADESH","RATLAM","PIPLODA",62,52,1,10,0,0,125
"MADHYA PRADESH","RATLAM","RATLAM",150,157,0,69,0,0,376
"MADHYA PRADESH","RATLAM","SAILANA",205,549,27,98,30,0,909
"MADHYA PRADESH","REWA","GANGEO",383,68,4,102,1,0,558
"MADHYA PRADESH","REWA","HANUMANA",33,106,0,7,0,0,146
"MADHYA PRADESH","REWA","JAWA",42,278,0,28,0,0,348
"MADHYA PRADESH","REWA","MAUGANJ",44,319,24,73,0,0,460
"MADHYA PRADESH","REWA","NAIGARHI",102,149,2,38,1,0,292
"MADHYA PRADESH","REWA","RAIPUR",130,45,0,6,0,0,181
"MADHYA PRADESH","REWA","REWA",80,89,9,6,1,0,185
"MADHYA PRADESH","REWA","SIRMAUR",114,100,13,41,0,0,268
"MADHYA PRADESH","REWA","TYONTHAR",6,5,0,1,0,0,12
"MADHYA PRADESH","SAGAR","BANDA",919,279,0,13,283,0,1494
"MADHYA PRADESH","SAGAR","BEENA",204,982,237,3,168,0,1594
"MADHYA PRADESH","SAGAR","DEORI",544,500,79,403,102,0,1628
"MADHYA PRADESH","SAGAR","JAISINAGAR",542,1423,0,0,12,0,1977
"MADHYA PRADESH","SAGAR","KESALI",811,251,19,6,43,0,1130
"MADHYA PRADESH","SAGAR","KHURAI",20,164,18,56,34,0,292
"MADHYA PRADESH","SAGAR","MALTHON",521,542,67,32,18,0,1180
"MADHYA PRADESH","SAGAR","RAHATGARH",918,654,46,211,0,31,1860
"MADHYA PRADESH","SAGAR","REHALI",943,86,1,538,9,56,1633
"MADHYA PRADESH","SAGAR","SAGAR",628,485,25,19,110,0,1267
"MADHYA PRADESH","SAGAR","SHAHGARH",629,126,19,617,0,60,1451
"MADHYA PRADESH","SATNA","AMARPATAN",7,21,0,0,0,0,28
"MADHYA PRADESH","SATNA","CHITRAKOOT",624,93,9,67,0,0,793
"MADHYA PRADESH","SATNA","MAIHAR",590,116,40,287,0,0,1033
"MADHYA PRADESH","SATNA","NAGOD",448,238,42,67,0,0,795
"MADHYA PRADESH","SATNA","RAMNAGAR",17,7,0,9,0,0,33
"MADHYA PRADESH","SATNA","RAMPUR",199,69,15,72,2,0,357
"MADHYA PRADESH","SATNA","SATNA",321,88,17,72,4,0,502
"MADHYA PRADESH","SATNA","UNCHEHARA",176,108,12,106,0,0,402
"MADHYA PRADESH","SEHORE","AASHTA",1043,266,1,156,0,9,1475
"MADHYA PRADESH","SEHORE","BUDANI",249,8,0,183,0,0,440
"MADHYA PRADESH","SEHORE","ICHHAWER",630,7,0,74,0,7,718
"MADHYA PRADESH","SEHORE","NASRULLAHGANJ",266,87,92,59,0,0,504
"MADHYA PRADESH","SEHORE","SIHORE",610,463,2,219,0,18,1312
"MADHYA PRADESH","SEONI","BARGHAT",86,10,1,73,0,0,170
"MADHYA PRADESH","SEONI","CHHAPARA",415,45,1,21,0,0,482
"MADHYA PRADESH","SEONI","DHANORA",65,72,14,35,0,0,186
"MADHYA PRADESH","SEONI","KAHANAPUS",35,0,0,8,0,0,43
"MADHYA PRADESH","SEONI","KEOLARI",149,7,0,0,0,0,156
"MADHYA PRADESH","SEONI","KURAI",371,0,0,81,0,0,452
"MADHYA PRADESH","SEONI","LAKHNADAUN",569,0,15,105,0,0,689
"MADHYA PRADESH","SEONI","SEONI",259,91,0,176,0,0,526
"MADHYA PRADESH","SHAHDOL","ANUPPUR",44,0,0,4,0,0,48
"MADHYA PRADESH","SHAHDOL","BUDHAR",63,61,31,50,0,162,367
"MADHYA PRADESH","SHAHDOL","BYOHARI",141,55,11,25,0,0,232
"MADHYA PRADESH","SHAHDOL","JAISINGHNAGAR",459,131,15,202,0,0,807
"MADHYA PRADESH","SHAHDOL","JAITAHARI",13,9,1,0,0,1,24
"MADHYA PRADESH","SHAHDOL","KOTAMA",16,8,5,0,0,0,29
"MADHYA PRADESH","SHAHDOL","MANPUR",171,177,53,22,39,0,462
"MADHYA PRADESH","SHAHDOL","PALEE-1",0,43,23,58,6,0,130
"MADHYA PRADESH","SHAHDOL","PALEE-2",137,127,95,137,0,2,498
"MADHYA PRADESH","SHAHDOL","PUSHPRAJGARH",50,7,15,58,2,12,144
"MADHYA PRADESH","SHAHDOL","SOHAGPUR",94,87,6,217,0,26,430
"MADHYA PRADESH","SHAHDOL","UMARIYA",258,45,50,178,7,4,542
"MADHYA PRADESH","SHAJAPUR","AGAR",197,365,1,12,10,0,585
"MADHYA PRADESH","SHAJAPUR","BAROD",17,136,2,4,0,0,159
"MADHYA PRADESH","SHAJAPUR","KALAPIPALMANDI",83,248,11,109,0,0,451
"MADHYA PRADESH","SHAJAPUR","MOMANBARODIYA",94,529,43,47,1,0,714
"MADHYA PRADESH","SHAJAPUR","SHAJAPUR",124,592,41,19,0,0,776
"MADHYA PRADESH","SHAJAPUR","SUJALPUR",13,269,0,0,0,0,282
"MADHYA PRADESH","SHAJAPUR","SUSNER",39,297,1,41,0,0,378
"MADHYA PRADESH","SHIVPURI","BADARWAS",1141,149,21,11,52,14,1388
"MADHYA PRADESH","SHIVPURI","KARERA",248,0,0,0,4,13,265
"MADHYA PRADESH","SHIVPURI","KHANIYADHANA",0,0,0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","KOLARAS",133,15,58,23,344,0,573
"MADHYA PRADESH","SHIVPURI","NARWAR",127,0,0,17,35,0,179
"MADHYA PRADESH","SHIVPURI","PICHHORE",0,0,0,0,0,39,39
"MADHYA PRADESH","SHIVPURI","POHARI",49,0,0,0,0,280,329
"MADHYA PRADESH","SHIVPURI","SHIVPURI",543,0,0,134,1,0,678
"MADHYA PRADESH","SIDHI","BAIDHAN",4,91,1,3,3,0,102
"MADHYA PRADESH","SIDHI","CHITRANGI",21,219,83,18,20,0,361
"MADHYA PRADESH","SIDHI","DEOSAR",13,10,5,24,0,0,52
"MADHYA PRADESH","SIDHI","KUSAMI",29,10,41,36,1,2,119
"MADHYA PRADESH","SIDHI","MAJHAULI",168,74,90,145,0,0,477
"MADHYA PRADESH","SIDHI","RAMPURNEKIN",24,81,49,5,0,1,160
"MADHYA PRADESH","SIDHI","SIDHI",30,75,7,3,0,0,115
"MADHYA PRADESH","SIDHI","SIHAWAL",8,14,6,14,3,2,47
"MADHYA PRADESH","SURGUJA","AMBIKAPUR",0,103,0,0,0,0,103
"MADHYA PRADESH","SURGUJA","BADRAFNAGAR",429,314,95,2,0,0,840
"MADHYA PRADESH","SURGUJA","BALRAMPUR",0,150,0,0,0,0,150
"MADHYA PRADESH","SURGUJA","BATOLI",37,22,0,0,0,0,59
"MADHYA PRADESH","SURGUJA","BHAIYATHAN",208,47,0,83,0,0,338
"MADHYA PRADESH","SURGUJA","BHARATPUR",235,6,137,0,0,0,378
"MADHYA PRADESH","SURGUJA","KUSAMI",490,258,0,3,9,0,760
"MADHYA PRADESH","SURGUJA","LAKHANPUR",0,95,0,0,0,0,95
"MADHYA PRADESH","SURGUJA","LUNDRA",50,36,75,35,0,0,196
"MADHYA PRADESH","SURGUJA","MAINPAT",67,1,0,11,0,0,79
"MADHYA PRADESH","SURGUJA","MANENDRAGARH",191,0,0,0,0,0,191
"MADHYA PRADESH","SURGUJA","ODAGI",70,0,0,6,0,0,76
"MADHYA PRADESH","SURGUJA","PRATAPPUR",0,0,0,0,0,0,0
"MADHYA PRADESH","SURGUJA","RAJPUR",0,100,190,0,0,0,290
"MADHYA PRADESH","SURGUJA","RAMANUJNAGAR",0,15,0,0,0,0,15
"MADHYA PRADESH","SURGUJA","RAMCHANDRAPUR",148,35,3,35,1,0,222
"MADHYA PRADESH","SURGUJA","SITAPUR",0,0,0,0,0,0,0
"MADHYA PRADESH","SURGUJA","SONHAT",17,0,5,1,0,0,23
"MADHYA PRADESH","TIKAMGARH","BALDEOGARH",241,88,5,123,13,0,470
"MADHYA PRADESH","TIKAMGARH","JATARA",72,0,0,46,0,0,118
"MADHYA PRADESH","TIKAMGARH","NIWARI",94,7,0,0,0,0,101
"MADHYA PRADESH","TIKAMGARH","PALERA",85,23,0,8,2,0,118
"MADHYA PRADESH","TIKAMGARH","PRITHWIPUR",101,0,0,0,0,0,101
"MADHYA PRADESH","TIKAMGARH","TIKAMGARH",304,86,67,262,0,24,743
"MADHYA PRADESH","UJJAIN","BADNAGAR",417,80,14,0,0,0,511
"MADHYA PRADESH","UJJAIN","GHATIYA",212,170,0,71,0,0,453
"MADHYA PRADESH","UJJAIN","KHACHRAUD",605,637,0,76,0,0,1318
"MADHYA PRADESH","UJJAIN","MAHIDPUR",197,462,4,26,0,0,689
"MADHYA PRADESH","UJJAIN","TARANA",79,1054,1,28,0,0,1162
"MADHYA PRADESH","UJJAIN","UJJAIN",603,178,9,8,0,0,798
"MADHYA PRADESH","VIDISHA","BASODA",1177,1158,190,302,30,278,3135
"MADHYA PRADESH","VIDISHA","GYARASPUR",699,685,72,149,1,40,1646
"MADHYA PRADESH","VIDISHA","KURWAI",33,1529,43,106,1,9,1721
"MADHYA PRADESH","VIDISHA","LATERI",362,213,5,336,20,150,1086
"MADHYA PRADESH","VIDISHA","NATERAN",824,752,324,317,0,8,2225
"MADHYA PRADESH","VIDISHA","SIRONJ",221,1411,19,29,0,25,1705
"MADHYA PRADESH","VIDISHA","VIDISHA",445,812,269,21,0,4,1551
"MANIPUR","BISHNUPUR","MOIRANG",0,0,0,0,0,0,0
"MANIPUR","IMPHAL","HAORANGSABAL(I-W)",0,0,0,0,0,0,0
"MANIPUR","IMPHAL","WAQNGOI(I-W)",0,0,0,0,0,0,0
"MANIPUR","THOUBAL","THOUBAL",0,0,0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","AMLAREM",0,0,0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","KHLIEHRIAT",0,0,0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","LASKEIN",0,0,0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","THADLASKEIN",0,0,0,0,0,0,0
"MEGHALAYA","RI BHOI DISTRICT","UMSNING C&D BLOCK",0,0,0,0,0,0,0
"MEGHALAYA","SOUTH GARO HILLS","BAGHMARA",0,0,0,0,0,0,0
"MEGHALAYA","SOUTH GARO HILLS","RONGRA",0,0,0,0,0,0,0
"MEGHALAYA","WEST GARO HILLS","BETASING",0,0,0,0,0,0,0
"MEGHALAYA","WEST GARO HILLS","SELSELLA",1,1,1,0,0,0,3
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",0,0,0,0,0,0,0
"MIZORAM","AIZAWL","THINGDAWL",0,0,1,2,0,0,3
"MIZORAM","AIZAWL","ZAWLNUAM",0,0,0,6,0,0,6
"NAGALAND","KOHIMA","KUHUBOTO",0,0,0,0,6,0,6
"NAGALAND","KOHIMA","MEDZIPHEMA",0,0,0,0,13,0,13
"ORISSA","ANGUL","ANUGUL",2,6,0,0,0,1,9
"ORISSA","ANGUL","ATHAMALLICK",5,0,0,2,0,0,7
"ORISSA","ANGUL","BANANPULA",0,2,5,0,0,0,7
"ORISSA","ANGUL","CHHENDIAPADA",0,1,1,2,1,3,8
"ORISSA","ANGUL","KANIHA",3,0,2,0,0,0,5
"ORISSA","ANGUL","KISONAGAR",0,0,0,0,0,0,0
"ORISSA","ANGUL","PALALAHARA",30,15,3,7,7,2,64
"ORISSA","ANGUL","TALCHER",7,1,2,1,0,0,11
"ORISSA","BALASORE","BAHANAGA",2,0,0,0,0,0,2
"ORISSA","BALASORE","BALASORE",0,3,2,0,0,0,5
"ORISSA","BALASORE","BALIPAL",1,47,0,1,0,0,49
"ORISSA","BALASORE","BASTA",2,11,12,3,0,0,28
"ORISSA","BALASORE","BHOGARAI",0,27,1,0,0,0,28
"ORISSA","BALASORE","JALESWAR",0,13,1,2,9,0,25
"ORISSA","BALASORE","JILGIRI",0,2,1,0,0,0,3
"ORISSA","BALASORE","KHAIRA",0,0,0,0,0,0,0
"ORISSA","BALASORE","OUPADA",0,0,0,0,0,5,5
"ORISSA","BALASORE","REMUNA",0,4,26,1,0,0,31
"ORISSA","BALASORE","SIMULIA",0,1,2,0,0,0,3
"ORISSA","BALASORE","SORO",0,5,3,0,0,0,8
"ORISSA","BARAGARH","AMBABHANA",10,0,3,3,0,0,16
"ORISSA","BARAGARH","ATABIRA",5,16,13,0,0,0,34
"ORISSA","BARAGARH","BARAGARH",14,16,7,2,10,0,49
"ORISSA","BARAGARH","BARAPALI",2,5,4,0,0,0,11
"ORISSA","BARAGARH","BHATALI",43,70,21,4,1,0,139
"ORISSA","BARAGARH","BHENDENI",5,30,35,0,0,0,70
"ORISSA","BARAGARH","BIJEPUR",18,1,4,18,3,0,44
"ORISSA","BARAGARH","GAISILAT",2,6,8,0,1,0,17
"ORISSA","BARAGARH","JHARABANDHA",3,3,1,2,1,0,10
"ORISSA","BARAGARH","PADMAPUR",8,3,0,1,0,0,12
"ORISSA","BARAGARH","PAIKMAL",43,7,6,6,25,0,87
"ORISSA","BARAGARH","SOHELA",23,21,6,0,16,0,66
"ORISSA","BHADRAK","BASUDEVPUR",0,75,0,0,0,0,75
"ORISSA","BHADRAK","BHADRAK",4,24,1,2,0,0,31
"ORISSA","BHADRAK","BHANDARIPOKHARI",0,0,1,1,0,0,2
"ORISSA","BHADRAK","BONTH",1,6,1,0,0,0,8
"ORISSA","BHADRAK","CHANDABALI",0,1,0,0,3,0,4
"ORISSA","BHADRAK","DHAMANAGAR",0,157,13,12,0,0,182
"ORISSA","BHADRAK","TIHIDI",0,2,4,2,0,0,8
"ORISSA","BOLANGIR","AGALPUR",4,2,16,0,0,0,22
"ORISSA","BOLANGIR","BALANGIR",61,57,0,8,0,0,126
"ORISSA","BOLANGIR","BELPARA",12,50,13,0,0,0,75
"ORISSA","BOLANGIR","BONGOMUNDA",6,2,21,6,2,0,37
"ORISSA","BOLANGIR","DEOGAN",139,84,14,1,3,0,241
"ORISSA","BOLANGIR","KHAPRA KHOL",1,125,0,0,0,0,126
"ORISSA","BOLANGIR","LOUSINGHA",94,16,5,0,0,0,115
"ORISSA","BOLANGIR","MURIBAHAL",0,23,1,0,0,0,24
"ORISSA","BOLANGIR","PATANAGARH",6,244,14,5,4,0,273
"ORISSA","BOLANGIR","PUINTALA",64,57,2,0,0,43,166
"ORISSA","BOLANGIR","SAINTALA",9,61,4,0,0,3,77
"ORISSA","BOLANGIR","TENTULIKHUNTI",1,7,28,8,16,0,60
"ORISSA","BOLANGIR","TITILAGARH",3,7,9,0,0,0,19
"ORISSA","BOLANGIR","TUREKELA",0,6,0,0,0,0,6
"ORISSA","BOUDH","BOUDH",5,0,0,0,0,0,5
"ORISSA","BOUDH","GHARABHANGA",1,1,4,2,0,0,8
"ORISSA","BOUDH","KANTAMAL",5,8,10,1,0,0,24
"ORISSA","CUTTACK","ATHGARH",0,0,0,0,0,0,0
"ORISSA","CUTTACK","BANKI",0,0,0,0,0,0,0
"ORISSA","CUTTACK","BARANGA",7,0,0,0,0,0,7
"ORISSA","CUTTACK","BARMBA",0,0,0,0,0,0,0
"ORISSA","CUTTACK","CUTTACK(SADAR)",2,13,0,0,0,0,15
"ORISSA","CUTTACK","DOMAPARA",0,0,0,0,0,0,0
"ORISSA","CUTTACK","KANTAPARA",0,0,0,0,1,0,1
"ORISSA","CUTTACK","MAHANGA",0,28,5,7,0,0,40
"ORISSA","CUTTACK","NARASINGHPUR",2,0,0,0,0,0,2
"ORISSA","CUTTACK","NIALI",0,4,0,0,0,0,4
"ORISSA","CUTTACK","NISCHINTAKOILI",1,54,0,1,0,0,56
"ORISSA","CUTTACK","SALIPUR",0,3,0,0,0,0,3
"ORISSA","CUTTACK","TANGI-CHOUDWAR",4,10,0,0,0,0,14
"ORISSA","CUTTACK","TIGIRIA",0,0,0,0,0,0,0
"ORISSA","DEOGARH","REAMAL",323,40,4,47,3,0,417
"ORISSA","DEOGARH","SARKOTE",13,7,1,2,7,0,30
"ORISSA","DEOGARH","TILEIBANI",5,0,0,56,5,0,66
"ORISSA","DHENKANAL","BHUBAN",0,0,0,0,0,0,0
"ORISSA","DHENKANAL","DHENKANAL",0,0,1,2,0,1,4
"ORISSA","DHENKANAL","GANDIA",1,4,3,1,0,0,9
"ORISSA","DHENKANAL","HINDOL",9,2,17,4,0,0,32
"ORISSA","DHENKANAL","KAMAKHYANAGAR",0,0,3,0,0,0,3
"ORISSA","DHENKANAL","KANKADAHAD",0,1,0,0,0,0,1
"ORISSA","DHENKANAL","ODAPADA",0,10,12,1,0,0,23
"ORISSA","DHENKANAL","PALAJANGA",0,0,0,0,0,0,0
"ORISSA","GAJAPATI","GUMMA",0,0,1,1,0,0,2
"ORISSA","GAJAPATI","KASINAGAR",0,0,0,0,0,0,0
"ORISSA","GAJAPATI","MOHANA",0,0,0,0,1,0,1
"ORISSA","GAJAPATI","NUAGADA",0,0,0,0,0,0,0
"ORISSA","GAJAPATI","PARALAKHEMUNDI",6,14,6,1,1,0,28
"ORISSA","GAJAPATI","R.UDAYAGIRI",0,0,4,1,0,0,5
"ORISSA","GAJAPATI","RAYAGADA",3,1,1,0,2,0,7
"ORISSA","GANJAM","ASKA",0,34,0,0,0,8,42
"ORISSA","GANJAM","BELAGUNTHA",1,1,0,0,0,0,2
