-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplemntary sources under surface lift schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.15.csv", 
 "title": "Download CSV for Blockwise Irrigation through supplementary sources under surface lift schemes for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.15.csv"
}
-----
"State","District","Block","Supplementary irrigation - Kharif","Supplementary irrigation - Rabi","Supplementary irrigation - Perennial","Supplementary irrigation - Others","Total"
"MADHYA PRADESH","RATLAM","JAWRA",0,20,0,0,20
"MADHYA PRADESH","RATLAM","PIPLODA",0,0,0,0,0
"MADHYA PRADESH","RATLAM","RATLAM",18,2,0,0,20
"MADHYA PRADESH","RATLAM","SAILANA",0,0,0,0,0
"MADHYA PRADESH","REWA","GANGEO",0,27,0,0,27
"MADHYA PRADESH","REWA","HANUMANA",0,0,0,0,0
"MADHYA PRADESH","REWA","JAWA",0,0,0,0,0
"MADHYA PRADESH","REWA","MAUGANJ",0,6,0,0,6
"MADHYA PRADESH","REWA","NAIGARHI",0,64,0,0,64
"MADHYA PRADESH","REWA","RAIPUR",0,0,0,0,0
"MADHYA PRADESH","REWA","REWA",0,0,0,0,0
"MADHYA PRADESH","REWA","SIRMAUR",0,66,0,0,66
"MADHYA PRADESH","REWA","TYONTHAR",0,0,0,0,0
"MADHYA PRADESH","SAGAR","BANDA",0,44,0,0,44
"MADHYA PRADESH","SAGAR","BEENA",0,0,0,0,0
"MADHYA PRADESH","SAGAR","DEORI",0,0,0,0,0
"MADHYA PRADESH","SAGAR","JAISINAGAR",0,0,0,0,0
"MADHYA PRADESH","SAGAR","KESALI",0,0,0,0,0
"MADHYA PRADESH","SAGAR","KHURAI",0,0,0,0,0
"MADHYA PRADESH","SAGAR","MALTHON",0,0,0,0,0
"MADHYA PRADESH","SAGAR","RAHATGARH",5,302,0,0,307
"MADHYA PRADESH","SAGAR","REHALI",0,0,0,0,0
"MADHYA PRADESH","SAGAR","SAGAR",0,0,0,0,0
"MADHYA PRADESH","SAGAR","SHAHGARH",0,14,0,0,14
"MADHYA PRADESH","SATNA","AMARPATAN",0,0,0,0,0
"MADHYA PRADESH","SATNA","CHITRAKOOT",0,0,0,0,0
"MADHYA PRADESH","SATNA","MAIHAR",0,0,0,0,0
"MADHYA PRADESH","SATNA","NAGOD",31,0,0,0,31
"MADHYA PRADESH","SATNA","RAMNAGAR",0,0,0,0,0
"MADHYA PRADESH","SATNA","RAMPUR",0,0,0,0,0
"MADHYA PRADESH","SATNA","SATNA",0,83,0,0,83
"MADHYA PRADESH","SATNA","UNCHEHARA",0,188,0,0,188
"MADHYA PRADESH","SEHORE","AASHTA",0,0,0,0,0
"MADHYA PRADESH","SEHORE","BUDANI",0,0,0,0,0
"MADHYA PRADESH","SEHORE","ICHHAWER",0,0,0,0,0
"MADHYA PRADESH","SEHORE","NASRULLAHGANJ",0,0,0,0,0
"MADHYA PRADESH","SEHORE","SIHORE",0,0,0,0,0
"MADHYA PRADESH","SEONI","BARGHAT",0,0,0,0,0
"MADHYA PRADESH","SEONI","CHHAPARA",0,0,0,0,0
"MADHYA PRADESH","SEONI","DHANORA",0,0,0,0,0
"MADHYA PRADESH","SEONI","KAHANAPUS",0,0,0,0,0
"MADHYA PRADESH","SEONI","KEOLARI",0,0,0,0,0
"MADHYA PRADESH","SEONI","KURAI",0,0,0,0,0
"MADHYA PRADESH","SEONI","LAKHNADAUN",0,0,0,0,0
"MADHYA PRADESH","SEONI","SEONI",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","ANUPPUR",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","BUDHAR",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","BYOHARI",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","JAISINGHNAGAR",0,90,0,0,90
"MADHYA PRADESH","SHAHDOL","JAITAHARI",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","KOTAMA",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","MANPUR",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","PALEE-1",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","PALEE-2",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","PUSHPRAJGARH",0,3,0,0,3
"MADHYA PRADESH","SHAHDOL","SOHAGPUR",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL","UMARIYA",0,0,0,0,0
"MADHYA PRADESH","SHAJAPUR","AGAR",0,50,0,2,52
"MADHYA PRADESH","SHAJAPUR","BAROD",0,0,0,0,0
"MADHYA PRADESH","SHAJAPUR","KALAPIPALMANDI",0,0,0,0,0
"MADHYA PRADESH","SHAJAPUR","MOMANBARODIYA",0,0,0,0,0
"MADHYA PRADESH","SHAJAPUR","SHAJAPUR",0,62,0,0,62
"MADHYA PRADESH","SHAJAPUR","SUJALPUR",0,0,0,0,0
"MADHYA PRADESH","SHAJAPUR","SUSNER",0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","BADARWAS",0,645,0,0,645
"MADHYA PRADESH","SHIVPURI","KARERA",0,90,0,0,90
"MADHYA PRADESH","SHIVPURI","KHANIYADHANA",0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","KOLARAS",0,51,0,0,51
"MADHYA PRADESH","SHIVPURI","NARWAR",0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","PICHHORE",0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","POHARI",0,0,0,0,0
"MADHYA PRADESH","SHIVPURI","SHIVPURI",0,143,0,0,143
"MADHYA PRADESH","SIDHI","BAIDHAN",0,0,0,0,0
"MADHYA PRADESH","SIDHI","CHITRANGI",0,0,0,0,0
"MADHYA PRADESH","SIDHI","DEOSAR",0,5,0,0,5
"MADHYA PRADESH","SIDHI","KUSAMI",0,0,0,0,0
"MADHYA PRADESH","SIDHI","MAJHAULI",0,0,0,0,0
"MADHYA PRADESH","SIDHI","RAMPURNEKIN",0,0,0,0,0
"MADHYA PRADESH","SIDHI","SIDHI",0,0,0,0,0
"MADHYA PRADESH","SIDHI","SIHAWAL",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","AMBIKAPUR",0,104,0,0,104
"MADHYA PRADESH","SURGUJA","BADRAFNAGAR",0,6,0,0,6
"MADHYA PRADESH","SURGUJA","BALRAMPUR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","BATOLI",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","BHAIYATHAN",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","BHARATPUR",0,272,0,0,272
"MADHYA PRADESH","SURGUJA","KUSAMI",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","LAKHANPUR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","LUNDRA",5,32,0,0,37
"MADHYA PRADESH","SURGUJA","MAINPAT",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","MANENDRAGARH",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","ODAGI",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","PRATAPPUR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","RAJPUR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","RAMANUJNAGAR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","RAMCHANDRAPUR",0,298,0,0,298
"MADHYA PRADESH","SURGUJA","SITAPUR",0,0,0,0,0
"MADHYA PRADESH","SURGUJA","SONHAT",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","BALDEOGARH",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","JATARA",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","NIWARI",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","PALERA",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","PRITHWIPUR",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH","TIKAMGARH",0,0,0,0,0
"MADHYA PRADESH","UJJAIN","BADNAGAR",0,0,0,0,0
"MADHYA PRADESH","UJJAIN","GHATIYA",0,4,0,0,4
"MADHYA PRADESH","UJJAIN","KHACHRAUD",0,0,0,0,0
"MADHYA PRADESH","UJJAIN","MAHIDPUR",0,10,0,0,10
"MADHYA PRADESH","UJJAIN","TARANA",0,0,0,0,0
"MADHYA PRADESH","UJJAIN","UJJAIN",0,0,0,0,0
"MADHYA PRADESH","VIDISHA","BASODA",3,236,0,0,239
"MADHYA PRADESH","VIDISHA","GYARASPUR",4127,0,0,0,4127
"MADHYA PRADESH","VIDISHA","KURWAI",0,0,0,0,0
"MADHYA PRADESH","VIDISHA","LATERI",0,0,0,0,0
"MADHYA PRADESH","VIDISHA","NATERAN",0,6,0,0,6
"MADHYA PRADESH","VIDISHA","SIRONJ",0,0,0,0,0
"MADHYA PRADESH","VIDISHA","VIDISHA",0,64,0,0,64
"MANIPUR","BISHNUPUR","MOIRANG",0,0,0,0,0
"MANIPUR","IMPHAL","HAORANGSABAL(I-W)",0,0,0,0,0
"MANIPUR","IMPHAL","WAQNGOI(I-W)",0,0,0,0,0
"MANIPUR","THOUBAL","THOUBAL",0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","AMLAREM",0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","KHLIEHRIAT",0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","LASKEIN",0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS","THADLASKEIN",0,0,0,1,1
"MEGHALAYA","RI BHOI DISTRICT","UMSNING C&D BLOCK",0,0,0,0,0
"MEGHALAYA","SOUTH GARO HILLS","BAGHMARA",0,0,0,0,0
"MEGHALAYA","SOUTH GARO HILLS","RONGRA",0,0,0,0,0
"MEGHALAYA","WEST GARO HILLS","BETASING",0,0,0,0,0
"MEGHALAYA","WEST GARO HILLS","SELSELLA",0,0,0,0,0
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",0,0,0,0,0
"MIZORAM","AIZAWL","THINGDAWL",0,0,0,0,0
"MIZORAM","AIZAWL","ZAWLNUAM",0,0,0,0,0
"NAGALAND","KOHIMA","KUHUBOTO",0,0,0,0,0
"NAGALAND","KOHIMA","MEDZIPHEMA",0,0,0,0,0
"ORISSA","ANGUL","ANUGUL",10,16,0,0,26
"ORISSA","ANGUL","ATHAMALLICK",0,0,0,0,0
"ORISSA","ANGUL","BANANPULA",0,0,0,0,0
"ORISSA","ANGUL","CHHENDIAPADA",0,0,0,0,0
"ORISSA","ANGUL","KANIHA",0,0,0,0,0
"ORISSA","ANGUL","KISONAGAR",0,0,0,0,0
"ORISSA","ANGUL","PALALAHARA",0,0,0,0,0
"ORISSA","ANGUL","TALCHER",0,0,0,0,0
"ORISSA","BALASORE","BAHANAGA",0,0,0,0,0
"ORISSA","BALASORE","BALASORE",0,0,0,0,0
"ORISSA","BALASORE","BALIPAL",0,0,0,0,0
"ORISSA","BALASORE","BASTA",0,0,0,0,0
"ORISSA","BALASORE","BHOGARAI",0,0,0,0,0
"ORISSA","BALASORE","JALESWAR",0,0,0,0,0
"ORISSA","BALASORE","JILGIRI",0,0,0,0,0
"ORISSA","BALASORE","KHAIRA",0,0,0,0,0
"ORISSA","BALASORE","OUPADA",0,0,0,0,0
"ORISSA","BALASORE","REMUNA",0,0,0,0,0
"ORISSA","BALASORE","SIMULIA",0,0,0,0,0
"ORISSA","BALASORE","SORO",0,0,0,0,0
"ORISSA","BARAGARH","AMBABHANA",0,0,0,0,0
"ORISSA","BARAGARH","ATABIRA",18,9,0,0,27
"ORISSA","BARAGARH","BARAGARH",0,0,0,0,0
"ORISSA","BARAGARH","BARAPALI",12,12,0,0,24
"ORISSA","BARAGARH","BHATALI",0,0,0,0,0
"ORISSA","BARAGARH","BHENDENI",684,11,9,0,704
"ORISSA","BARAGARH","BIJEPUR",0,0,0,0,0
"ORISSA","BARAGARH","GAISILAT",0,0,0,0,0
"ORISSA","BARAGARH","JHARABANDHA",0,0,0,0,0
"ORISSA","BARAGARH","PADMAPUR",0,0,0,0,0
"ORISSA","BARAGARH","PAIKMAL",0,0,0,0,0
"ORISSA","BARAGARH","SOHELA",0,0,0,0,0
"ORISSA","BHADRAK","BASUDEVPUR",0,0,0,0,0
"ORISSA","BHADRAK","BHADRAK",0,0,0,0,0
"ORISSA","BHADRAK","BHANDARIPOKHARI",0,0,0,0,0
"ORISSA","BHADRAK","BONTH",0,0,0,0,0
"ORISSA","BHADRAK","CHANDABALI",0,0,0,0,0
"ORISSA","BHADRAK","DHAMANAGAR",17,0,0,0,17
"ORISSA","BHADRAK","TIHIDI",0,0,0,0,0
"ORISSA","BOLANGIR","AGALPUR",0,0,0,0,0
"ORISSA","BOLANGIR","BALANGIR",0,0,0,0,0
"ORISSA","BOLANGIR","BELPARA",0,0,0,0,0
"ORISSA","BOLANGIR","BONGOMUNDA",0,0,0,0,0
"ORISSA","BOLANGIR","DEOGAN",0,0,0,0,0
"ORISSA","BOLANGIR","KHAPRA KHOL",0,0,0,0,0
"ORISSA","BOLANGIR","LOUSINGHA",0,0,0,0,0
"ORISSA","BOLANGIR","MURIBAHAL",0,0,0,0,0
"ORISSA","BOLANGIR","PATANAGARH",0,0,0,0,0
"ORISSA","BOLANGIR","PUINTALA",0,0,0,0,0
"ORISSA","BOLANGIR","SAINTALA",0,0,0,0,0
"ORISSA","BOLANGIR","TENTULIKHUNTI",0,0,0,0,0
"ORISSA","BOLANGIR","TITILAGARH",0,0,0,0,0
"ORISSA","BOLANGIR","TUREKELA",0,0,0,0,0
"ORISSA","BOUDH","BOUDH",0,0,0,0,0
"ORISSA","BOUDH","GHARABHANGA",0,0,0,0,0
"ORISSA","BOUDH","KANTAMAL",0,0,0,0,0
"ORISSA","CUTTACK","ATHGARH",0,0,0,0,0
"ORISSA","CUTTACK","BANKI",0,0,0,0,0
"ORISSA","CUTTACK","BARANGA",0,0,0,0,0
"ORISSA","CUTTACK","BARMBA",0,0,0,0,0
"ORISSA","CUTTACK","CUTTACK(SADAR)",0,0,0,0,0
"ORISSA","CUTTACK","DOMAPARA",0,0,0,0,0
"ORISSA","CUTTACK","KANTAPARA",0,0,0,0,0
"ORISSA","CUTTACK","MAHANGA",26,53,1,0,80
"ORISSA","CUTTACK","NARASINGHPUR",0,0,0,0,0
"ORISSA","CUTTACK","NIALI",0,0,0,0,0
"ORISSA","CUTTACK","NISCHINTAKOILI",0,0,0,0,0
"ORISSA","CUTTACK","SALIPUR",0,0,0,0,0
"ORISSA","CUTTACK","TANGI-CHOUDWAR",0,0,0,0,0
"ORISSA","CUTTACK","TIGIRIA",0,0,0,0,0
"ORISSA","DEOGARH","REAMAL",0,3,0,0,3
"ORISSA","DEOGARH","SARKOTE",0,0,0,0,0
"ORISSA","DEOGARH","TILEIBANI",0,0,0,0,0
"ORISSA","DHENKANAL","BHUBAN",0,0,0,0,0
"ORISSA","DHENKANAL","DHENKANAL",0,0,0,0,0
"ORISSA","DHENKANAL","GANDIA",0,0,0,0,0
"ORISSA","DHENKANAL","HINDOL",0,0,0,0,0
"ORISSA","DHENKANAL","KAMAKHYANAGAR",0,0,0,0,0
"ORISSA","DHENKANAL","KANKADAHAD",0,0,0,0,0
"ORISSA","DHENKANAL","ODAPADA",0,0,0,0,0
"ORISSA","DHENKANAL","PALAJANGA",0,0,0,0,0
"ORISSA","GAJAPATI","GUMMA",0,0,0,0,0
"ORISSA","GAJAPATI","KASINAGAR",15,0,0,0,15
"ORISSA","GAJAPATI","MOHANA",0,0,0,0,0
"ORISSA","GAJAPATI","NUAGADA",0,0,0,0,0
"ORISSA","GAJAPATI","PARALAKHEMUNDI",0,0,0,0,0
"ORISSA","GAJAPATI","R.UDAYAGIRI",0,0,0,0,0
"ORISSA","GAJAPATI","RAYAGADA",0,0,0,0,0
"ORISSA","GANJAM","ASKA",1000,0,200,0,1200
"ORISSA","GANJAM","BELAGUNTHA",0,0,0,0,0
"ORISSA","GANJAM","BHANJANAGAR",0,0,0,0,0
"ORISSA","GANJAM","BUGUDA",0,0,0,0,0
"ORISSA","GANJAM","CHATRAPUR",80,0,0,0,80
"ORISSA","GANJAM","CHIKITI",36,0,0,0,36
"ORISSA","GANJAM","DHARAKOT",0,0,0,0,0
"ORISSA","GANJAM","DIGAPAHANDI",3,2,0,0,5
"ORISSA","GANJAM","GANJAM",19,0,0,0,19
"ORISSA","GANJAM","HINJILIKUT",117,0,0,0,117
"ORISSA","GANJAM","J.N.PRASAD",0,0,0,0,0
"ORISSA","GANJAM","K.KHANDI",0,0,0,0,0
"ORISSA","GANJAM","K.S.NAGAR",0,0,0,0,0
"ORISSA","GANJAM","KHALLIKOT",0,0,0,0,0
"ORISSA","GANJAM","KODALA",0,0,0,0,0
"ORISSA","GANJAM","P.PUR",125,0,0,0,125
"ORISSA","GANJAM","PATRAPUR",69,0,0,0,69
"ORISSA","GANJAM","POLASARA",33,0,0,0,33
"ORISSA","GANJAM","R.LUNDA",0,0,0,0,0
"ORISSA","GANJAM","S.KHEMUNDI",14,6,16,0,36
"ORISSA","GANJAM","SHERAGADA",0,0,0,0,0
"ORISSA","GANJAM","SORADA",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","BALIKUDA",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","BIRIDI",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","ERASAMA",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",0,0,0,0,0
"ORISSA","JAGATSINGHPUR","KUNJANG",0,21,0,0,21
"ORISSA","JAGATSINGHPUR","NAUGAON",16,0,0,0,16
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",12,0,0,0,12
"ORISSA","JAGATSINGHPUR","TRITOL",10,0,0,0,10
"ORISSA","JAJPUR","BARACHAN",10,8,0,0,18
"ORISSA","JAJPUR","BARI",0,0,0,0,0
"ORISSA","JAJPUR","BINJHARPUR",10,0,0,0,10
"ORISSA","JAJPUR","DANAGADI",0,0,0,0,0
"ORISSA","JAJPUR","DASARATHPUR",2,0,0,0,2
"ORISSA","JAJPUR","DHARAMASALA",0,16,0,0,16
"ORISSA","JAJPUR","JAJPUR",0,0,0,0,0
"ORISSA","JAJPUR","KOREI",0,0,0,0,0
"ORISSA","JAJPUR","RASULPUR",0,0,0,0,0
"ORISSA","JAJPUR","SUKINDA",0,0,0,0,0
"ORISSA","JHARSUGUDA","JHARSUGUDA",0,0,0,0,0
"ORISSA","JHARSUGUDA","KIRIMIRA",0,0,0,0,0
"ORISSA","JHARSUGUDA","KOLABIRA",0,0,0,0,0
"ORISSA","JHARSUGUDA","LAIKERA",0,0,0,0,0
"ORISSA","JHARSUGUDA","LAKHANPUR",0,0,0,0,0
"ORISSA","KALAHANDI","BHABANI PATANA",0,0,40,0,40
"ORISSA","KALAHANDI","DHARMGARH",0,0,52,0,52
"ORISSA","KALAHANDI","GOLAMUNDA",0,0,19,0,19
"ORISSA","KALAHANDI","JAIPATANA",0,0,2,0,2
"ORISSA","KALAHANDI","JUNAGARH",0,0,36,0,36
"ORISSA","KALAHANDI","KALAMPUR",0,0,12,0,12
"ORISSA","KALAHANDI","KARLAMUNDA",0,0,39,0,39
"ORISSA","KALAHANDI","KESINGA",4,3,2,0,9
"ORISSA","KALAHANDI","KOKASARA",0,0,18,0,18
"ORISSA","KALAHANDI","LANGIGARH",0,0,31,0,31
"ORISSA","KALAHANDI","M.RAMPUR",0,0,33,0,33
"ORISSA","KALAHANDI","NARALA",0,0,11,0,11
"ORISSA","KALAHANDI","TH.RAMPUR",0,0,0,0,0
"ORISSA","KENDRAPARA","AUL",0,0,0,0,0
"ORISSA","KENDRAPARA","DERABISI",37,9,0,0,46
"ORISSA","KENDRAPARA","GARADPUR",0,0,0,0,0
"ORISSA","KENDRAPARA","KENDRAPARA",138,71,0,0,209
"ORISSA","KENDRAPARA","MAHAKALAPADA",40,10,0,0,50
"ORISSA","KENDRAPARA","MARSAGHAI",75,17,0,0,92
"ORISSA","KENDRAPARA","PATAMUNDAI",5,505,0,19,529
"ORISSA","KENDRAPARA","RAJKANIKA",0,0,0,0,0
"ORISSA","KENDRAPARA","RAJNAGAR",0,0,0,0,0
"ORISSA","KEONJHAR","ANANDAPUR",0,0,1,0,1
"ORISSA","KEONJHAR","BANASPAL",0,0,85,0,85
"ORISSA","KEONJHAR","CHAMPUA",0,0,21,0,21
"ORISSA","KEONJHAR","GHASIPURA",0,0,7,0,7
"ORISSA","KEONJHAR","GHATAGAON",0,0,0,0,0
"ORISSA","KEONJHAR","HARICHANDANPUR",0,0,0,0,0
"ORISSA","KEONJHAR","HATADIHI",0,0,1,0,1
"ORISSA","KEONJHAR","JHUMPURA",0,0,5,0,5
"ORISSA","KEONJHAR","JODA",0,0,0,0,0
"ORISSA","KEONJHAR","PATANA",6,6,0,0,12
"ORISSA","KEONJHAR","SADAR",0,0,0,0,0
"ORISSA","KEONJHAR","SAHARAPARA",0,0,5,0,5
"ORISSA","KEONJHAR","TELKOI",0,0,12,0,12
"ORISSA","KHURDA","BALIANTA",0,0,4,0,4
"ORISSA","KHURDA","BANAPUR",0,0,0,0,0
"ORISSA","KHURDA","BEGUNIA",0,0,0,0,0
"ORISSA","KHURDA","BHUBANESWAR",0,0,2,0,2
"ORISSA","KHURDA","BOLAGARH",0,0,7,0,7
"ORISSA","KHURDA","CHILIKA",0,0,0,0,0
"ORISSA","KHURDA","JATNI",0,0,0,0,0
"ORISSA","KHURDA","KHURDA",0,0,0,0,0
"ORISSA","KHURDA","TANGI",0,0,12,0,12
"ORISSA","KORAPUT","BAIPARIGUDA",0,0,0,0,0
"ORISSA","KORAPUT","BANDHUGOAN",0,0,0,0,0
"ORISSA","KORAPUT","BORIGUMMA",0,0,1,0,1
"ORISSA","KORAPUT","DASAMANTAPUR",0,0,16,0,16
"ORISSA","KORAPUT","JEYPUR",0,0,22,0,22
"ORISSA","KORAPUT","KORAPUT",0,0,0,0,0
"ORISSA","KORAPUT","KOTAPAD",0,0,20,0,20
"ORISSA","KORAPUT","KUNDURA",0,0,0,0,0
"ORISSA","KORAPUT","LAMATAPUT",0,0,0,0,0
"ORISSA","KORAPUT","LAXMIPUR",0,0,0,0,0
"ORISSA","KORAPUT","NANDAPUR",0,0,0,0,0
"ORISSA","KORAPUT","NARAYANPATNA",0,0,0,0,0
"ORISSA","KORAPUT","POTTANGI",0,0,0,0,0
"ORISSA","KORAPUT","SIMILIGUDA",0,0,0,0,0
"ORISSA","MALKANGIRI","KALIMELA",0,0,0,0,0
"ORISSA","MALKANGIRI","KHAIRAPUT",0,0,0,0,0
"ORISSA","MALKANGIRI","KONKUNDA",0,0,0,0,0
"ORISSA","MALKANGIRI","MALKANAGIRI",0,0,0,0,0
"ORISSA","MALKANGIRI","MATHILI",0,0,12,0,12
"ORISSA","MALKANGIRI","PODIA",0,0,0,0,0
"ORISSA","MAYURBHANJ","BAHALADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","BANGIRIPOSI",0,0,0,0,0
"ORISSA","MAYURBHANJ","BARIPADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","BARSAHI",0,0,0,0,0
"ORISSA","MAYURBHANJ","BETANATI",0,0,0,0,0
"ORISSA","MAYURBHANJ","BIJATOLA",1,0,0,0,1
"ORISSA","MAYURBHANJ","BISOI",0,0,0,0,0
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",0,0,0,0,0
"ORISSA","MAYURBHANJ","JAMADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","JASIPUR",0,0,0,0,0
"ORISSA","MAYURBHANJ","KAPTIPADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","KARANJIA",0,0,0,0,0
"ORISSA","MAYURBHANJ","KHUNTA",0,0,0,0,0
"ORISSA","MAYURBHANJ","KULIANA",0,0,0,0,0
"ORISSA","MAYURBHANJ","KUSUMI",0,0,0,0,0
"ORISSA","MAYURBHANJ","MORADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","RAIRANGPUR",0,0,0,0,0
"ORISSA","MAYURBHANJ","RARUAN",0,0,0,0,0
"ORISSA","MAYURBHANJ","RASGOVINDPUR",0,0,0,0,0
"ORISSA","MAYURBHANJ","SAMAKHUNTA",6,0,0,0,6
"ORISSA","MAYURBHANJ","SARASKANA",0,0,0,0,0
"ORISSA","MAYURBHANJ","SUKRULI",0,0,0,0,0
"ORISSA","MAYURBHANJ","SULIAPADA",0,0,0,0,0
"ORISSA","MAYURBHANJ","THAKURMUNDA",0,0,0,0,0
"ORISSA","MAYURBHANJ","TIRINGI",0,0,0,0,0
"ORISSA","MAYURBHANJ","UDALA",0,0,0,0,0
"ORISSA","NAYAGARH","BHAPUR",0,0,109,0,109
"ORISSA","NAYAGARH","GANIA",0,0,18,0,18
"ORISSA","NAYAGARH","KHANDAPADA",0,0,126,0,126
"ORISSA","NAYAGARH","NAYAGARH",0,0,2,0,2
"ORISSA","NAYAGARH","NUAGAON",0,0,30,0,30
"ORISSA","NAYAGARH","ODOGAON",0,0,62,0,62
"ORISSA","NAYAGARH","RANPUR",0,0,7,0,7
"ORISSA","NOWRANGPUR","CHANDAHANDI",0,0,0,0,0
"ORISSA","NOWRANGPUR","DABUGAON",0,0,52,0,52
"ORISSA","NOWRANGPUR","JHARIGAON",0,0,0,0,0
"ORISSA","NOWRANGPUR","KUSAGUMUDA",0,0,84,0,84
"ORISSA","NOWRANGPUR","NANDAHANDI",0,0,0,0,0
"ORISSA","NOWRANGPUR","NAWARANGPUR",0,0,0,0,0
"ORISSA","NOWRANGPUR","PAPADAHANDI",0,0,0,0,0
"ORISSA","NOWRANGPUR","RAIGHAR",0,0,12,0,12
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",0,0,0,0,0
"ORISSA","NOWRANGPUR","UMERKOT",10,4,0,0,14
"ORISSA","NUAPADA","BODEN",0,0,1,0,1
"ORISSA","NUAPADA","KHARIAR",0,0,20,0,20
"ORISSA","NUAPADA","KOMANA",0,0,2,0,2
"ORISSA","NUAPADA","NUAPARA",0,0,0,0,0
"ORISSA","NUAPADA","SINAPALLI",0,0,1,0,1
"ORISSA","PHULBANI","BALIGUDA",0,0,0,0,0
"ORISSA","PHULBANI","CHAKAPAD",0,0,0,0,0
"ORISSA","PHULBANI","DARINGIBADI",0,0,0,0,0
"ORISSA","PHULBANI","G.UDAYAGIRI",0,0,0,0,0
"ORISSA","PHULBANI","JUMUDIBANDHA",0,0,0,0,0
"ORISSA","PHULBANI","KHAJURIPADA",0,0,0,0,0
"ORISSA","PHULBANI","KOTAGARH",0,0,0,0,0
"ORISSA","PHULBANI","NUAGAON",0,0,0,0,0
"ORISSA","PHULBANI","PHIRINGIA",0,0,0,0,0
"ORISSA","PHULBANI","PHULBANI",0,0,0,0,0
"ORISSA","PHULBANI","RAIKIA",0,0,0,0,0
"ORISSA","PHULBANI","TIKABALI",0,0,0,0,0
"ORISSA","PURI","ASTARANG",0,0,2,0,2
"ORISSA","PURI","BRAHMAGIRI",0,0,27,0,27
"ORISSA","PURI","DELANG",0,2,1,0,3
"ORISSA","PURI","GOP",2,1,2,0,5
"ORISSA","PURI","KAKATPUR",0,0,36,0,36
"ORISSA","PURI","KANAS",20,8,20,0,48
"ORISSA","PURI","KRISHNAPRASAD",0,0,24,0,24
