-----
{
 "description": "The table refers to block wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.3.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells by status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.6.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to source of finance. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.7.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to Finance source for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.7.csv"
}
-----
-----
{
 "description": "The table refers to block wise culturable command area and potential created through dugwells. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.13.csv", 
 "title": "Download CSV for Block wise Culturable command area and potential created through Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.13.csv"
}
-----
-----
{
 "description": "The table refers to village wise distribution of dugwells according to the farmers holding size. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "villdgwltab1.3.csv", 
 "title": "Download CSV for Village wise Distribution of Dugwells according to the holding size for 2nd census of minor irrigation schemes (1993-94)(External Link that opens in a new window)", 
 "url": "http://data.gov.in/sites/default/files/villdgwltab1.3.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells in The command of major/medium projects and average pumping hours. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.11_1.csv", 
 "title": "Download CSV for Block wise Dugwells in the command of major/medium projects and average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise irrigation through supplementary sources. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.15.csv", 
 "title": "Download CSV for Block wise Irrigation through supplementary sources with Dugwells for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.15.csv"
}
-----
"State","District","Block","Supplementary irrigation (Ha) - Kharif","Supplementary irrigation (Ha) - Rabi","Supplementary irrigation (Ha) - Perennial","Supplementary irrigation (Ha) - Others","Total"
"ANDHRA PRADESH","EAST GODAVARI","PAMARRU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","PEDAPUDI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","PEDDAPURAM",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","PITHAPURAM",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","PRATHIPADU",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY RURAL",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAJAHMUNDRY URBAN",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAJANAGARAM",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","RAJAVOMMANGI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAMACHANDRAPURAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAMPACHODAVARAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RANGAMPETA",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","RAVULAPALEM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAYAVARAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","RAZOLE",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","SAKHINETIPALLE",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","SAMALKOTA",537,435,9,0,981
"ANDHRA PRADESH","EAST GODAVARI","SANKHAVARAM",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","SEETHANAGARAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","THALLAREVU",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","THONDANGI",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","TUNI",0,0,0,0,0
"ANDHRA PRADESH","EAST GODAVARI","UPPALAGUPTAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","Y. RAMAVARAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","EAST GODAVARI","YELESWARAM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","ACHAMPET",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","AMARAVATHI",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","AMRUTHALUR",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","BAPATLA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","BELLAMKONDA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","BHATTIPROLU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","BOLLAPALLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","CHEBROLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","CHERUKUPALLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","CHILAKALURIPET",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","DACHEPALLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","DUGGIRALA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","DURGI",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","EDLAPADU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","GUNTUR",2,0,0,0,2
"ANDHRA PRADESH","GUNTUR","GURAZALA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","IPUR",10,0,0,0,10
"ANDHRA PRADESH","GUNTUR","KAKUMANU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","KAREMPUDI",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","KARLAPALEM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","KOLLIPARA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","KOLLUR",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","KROSURU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","MACHAVARAM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","MACHERLA",8,0,0,0,8
"ANDHRA PRADESH","GUNTUR","MANGALAGIRI",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","MEDIKONDURU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","MUPPALLA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","NADENDLA",1,0,0,0,1
"ANDHRA PRADESH","GUNTUR","NAGARAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","NARASARAOPET",396,0,0,0,396
"ANDHRA PRADESH","GUNTUR","NEKARIKALLU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","NIZAMPATNAM",3,7,0,0,10
"ANDHRA PRADESH","GUNTUR","NUZENDLA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","PEDAKAKANI",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","PEDAKURAPADU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","PEDANANDIPADU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","PHIRANGIPURAM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","PIDUGURALLA",1,0,0,0,1
"ANDHRA PRADESH","GUNTUR","PITTALAVANIPALEM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","PONNUR",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","PRATHIPADU",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","RAJUPALEM",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","RENTACHINTALA",6,4,0,0,10
"ANDHRA PRADESH","GUNTUR","REPALLE",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","ROMPICHERLA",215,0,0,0,215
"ANDHRA PRADESH","GUNTUR","SATTENAPALLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","SAV'PURAM KANUM'PUDI",0,0,10,0,10
"ANDHRA PRADESH","GUNTUR","TADEPALLE",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","TADIKONDA",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","TENALI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","THULLUR",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","TSUNDUR",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VATTICHERUKURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VELDURTHY",0,0,0,0,0
"ANDHRA PRADESH","GUNTUR","VEMURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","GUNTUR","VINUKONDA",0,0,0,0,0
"ANDHRA PRADESH","HYDERABAD","CHARMINAR",0,0,0,0,0
"ANDHRA PRADESH","HYDERABAD","GOLCONDA",0,0,0,0,0
"ANDHRA PRADESH","HYDERABAD","MUSHEERABAD",0,0,0,0,0
"ANDHRA PRADESH","HYDERABAD","SECUNDERABAD",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","BEJJANKI",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","BHEEMADEVARPALLE",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","BOINPALLE",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","CHANDURTHI",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","CHIGURUMAMIDI",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","CHOPPADANDI",4,6,0,0,10
"ANDHRA PRADESH","KARIMNAGAR","DHARMAPURI",85,1,0,0,86
"ANDHRA PRADESH","KARIMNAGAR","DHARMARAM",8,9,0,0,17
"ANDHRA PRADESH","KARIMNAGAR","ELKATHURTHI",31,4,0,0,35
"ANDHRA PRADESH","KARIMNAGAR","ELLANTHAKUNTA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","GAMBHIRAOPET",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","GANGADHARA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","GOLLAPALLE",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","HUSNABAD",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","HUZURABAD",1335,6,0,0,1341
"ANDHRA PRADESH","KARIMNAGAR","IBRAHIMPATNAM",159,3,0,0,162
"ANDHRA PRADESH","KARIMNAGAR","JAGTIAL",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","JAMMIKUNTA",139,8,0,0,147
"ANDHRA PRADESH","KARIMNAGAR","JULAPALLE",41,194,10,0,245
"ANDHRA PRADESH","KARIMNAGAR","KAMALAPUR",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KAMANPUR",2,0,0,0,2
"ANDHRA PRADESH","KARIMNAGAR","KARIMNAGAR",0,1,0,1,2
"ANDHRA PRADESH","KARIMNAGAR","KATARAM",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KATHLAPUR",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KODIMIAL",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KOHEDA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KONARAOPETA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","KORATLA",252,248,8,7,515
"ANDHRA PRADESH","KARIMNAGAR","MAHADEVPUR",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","MAHADEVPUR",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","MALHARRAO MANDAL",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","MALLAPUR",539,3,0,0,542
"ANDHRA PRADESH","KARIMNAGAR","MALLIAL",4,121,0,0,125
"ANDHRA PRADESH","KARIMNAGAR","MANAKONDUR",477,157,0,0,634
"ANDHRA PRADESH","KARIMNAGAR","MANTHANI",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","MANTHANI",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","MEDIPALLE",36,554,69,0,659
"ANDHRA PRADESH","KARIMNAGAR","METPALLE",224,1,0,0,225
"ANDHRA PRADESH","KARIMNAGAR","MUSTABAD",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","ODELA",0,348,0,0,348
"ANDHRA PRADESH","KARIMNAGAR","PEDDAPALLE",457,107,0,0,564
"ANDHRA PRADESH","KARIMNAGAR","PEGADAPALLE",0,4,0,0,4
"ANDHRA PRADESH","KARIMNAGAR","RAIKAL",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","RAMADUGU",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","RAMAGUNDAM",202,199,0,4,405
"ANDHRA PRADESH","KARIMNAGAR","SAIDAPUR",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","SARANGAPUR",50,3,0,0,53
"ANDHRA PRADESH","KARIMNAGAR","SHANKARA PATNAM",76,1,0,0,77
"ANDHRA PRADESH","KARIMNAGAR","SIRSILLA",1,0,0,0,1
"ANDHRA PRADESH","KARIMNAGAR","SRIRAMPUR",6,2,0,0,8
"ANDHRA PRADESH","KARIMNAGAR","SULTANABAD",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","THIMMAPUR",114,53,1,0,168
"ANDHRA PRADESH","KARIMNAGAR","VEENAVANKA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","VELGATOOR",11,3,0,0,14
"ANDHRA PRADESH","KARIMNAGAR","VEMULAWADA",0,0,0,0,0
"ANDHRA PRADESH","KARIMNAGAR","YELLAREDDIPETA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","ASWAPURAM",27,8,0,0,35
"ANDHRA PRADESH","KHAMMAM","ASWARAOPETA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","BAYYARAM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","BHADRACHALAM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","BONAKAL",88,15,0,0,103
"ANDHRA PRADESH","KHAMMAM","BURGAMPADU",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","CHANDRUGONDA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","CHERLA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","CHINTHAKANI",210,0,0,0,210
"ANDHRA PRADESH","KHAMMAM","CHINTUR",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","DAMMAPETA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","DUMMUGUDEM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","ENKURU",2,1,0,0,3
"ANDHRA PRADESH","KHAMMAM","GARLA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","GUNDALA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","JULURPAD",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KALLURU",5,1,0,0,6
"ANDHRA PRADESH","KHAMMAM","KAMEPALLE",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KHAMMAM (RURAL)",1,2,0,0,3
"ANDHRA PRADESH","KHAMMAM","KHAMMAM (URBAN)",2,0,0,0,2
"ANDHRA PRADESH","KHAMMAM","KONIJERLA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KOTHAGUDEM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KUKUNOOR",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KUNAVARAM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","KUSUMANCHI",32,8,0,0,40
"ANDHRA PRADESH","KHAMMAM","MADHIRA",5,0,0,0,5
"ANDHRA PRADESH","KHAMMAM","MANUGUR",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","MUDIGONDA",83,78,2,0,163
"ANDHRA PRADESH","KHAMMAM","MULAKALAPALLE",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","NELAKONDAPALLE",12,1,1,1,15
"ANDHRA PRADESH","KHAMMAM","PALWANCHA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","PENUBALLI",1,11,6,0,18
"ANDHRA PRADESH","KHAMMAM","PINAPAKA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","SATHUPALLE",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","SINGARENI",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","TEKULAPALLE",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","THALLADA",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","THIRUMALAYAPALEM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","VARARAMACHANDRAPURAM",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","VELAIRPAD",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","VEMSOOR",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","VENKATAPURAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KHAMMAM","WAZEED",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","WYRA",106,8,0,0,114
"ANDHRA PRADESH","KHAMMAM","YELLANDU",0,0,0,0,0
"ANDHRA PRADESH","KHAMMAM","YERRUPALEM",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","A.KONDURU",0,106,10,7,123
"ANDHRA PRADESH","KRISHNA","AGIRIPALLE",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","AVANIGADDA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","BANTUMILLI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","BAPULAPADU",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","CHALLAPALLE",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","CHANDARLAPADU",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","CHATRAI",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","G.KONDURU",17,9,0,0,26
"ANDHRA PRADESH","KRISHNA","GAMPALAGUDEM",90,36,0,1,127
"ANDHRA PRADESH","KRISHNA","GANNAVARAM",4,0,0,0,4
"ANDHRA PRADESH","KRISHNA","GHANTASALA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","GUDIVADA",3,0,0,0,3
"ANDHRA PRADESH","KRISHNA","GUDLAVALLERU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","GUDUR",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","IBRAHIMPATNAM",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","JAGGAYYAPETA",273,9,20,20,322
"ANDHRA PRADESH","KRISHNA","KAIKALUR",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KALIDINDI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KANCHIKACHERLA",42,1,0,0,43
"ANDHRA PRADESH","KRISHNA","KANKIPADU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KODURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","KRUTHIVENNU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MACHILIPATNAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MANDAVALLI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MOPIDEVI",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MOVVA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MUDINEPALLE",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","MUSUNURU",24,20,0,0,44
"ANDHRA PRADESH","KRISHNA","MYLAVARAM",0,27,20,0,47
"ANDHRA PRADESH","KRISHNA","NAGAYALANKA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","NANDIGAMA",95,22,3,7,127
"ANDHRA PRADESH","KRISHNA","NANDIVADA",57,53,0,0,110
"ANDHRA PRADESH","KRISHNA","NUZVID",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","PAMARRU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PAMIDIMUKKALA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PEDANA",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PEDAPARUPUDI",5,3,0,0,8
"ANDHRA PRADESH","KRISHNA","PENAMALURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","PENUGANCHIPROLU",221,53,25,100,399
"ANDHRA PRADESH","KRISHNA","REDDIGUDEM",1,104,36,2,143
"ANDHRA PRADESH","KRISHNA","THOTLAVALLURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KRISHNA","TIRUVURU",34,17,5,1,57
"ANDHRA PRADESH","KRISHNA","UNGUTURU",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","VATSAVAI",156,35,4,0,195
"ANDHRA PRADESH","KRISHNA","VEERULLAPADU",2,2,0,0,4
"ANDHRA PRADESH","KRISHNA","VIJAYAWADA (URBAN)",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","VIJAYAWADA RURAL",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","VISSANNAPET",0,0,0,0,0
"ANDHRA PRADESH","KRISHNA","VUYYURU",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KURNOOL","ADONI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","ALLAGADDA",41,0,0,0,41
"ANDHRA PRADESH","KURNOOL","ALUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","ASPARI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","ATMAKUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","BANAGANAPALLE",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","BANDI ATMAKUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","BETHAMCHERLA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","C.BELAGAL",6,114,0,0,120
"ANDHRA PRADESH","KURNOOL","CHAGALAMARRI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","CHIPPAGIRI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","DEVANAKONDA",8,8,0,0,16
"ANDHRA PRADESH","KURNOOL","DHONE",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","DORNIPADU",3,0,0,0,3
"ANDHRA PRADESH","KURNOOL","GADIVEMULA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","GONEGANDLA",41,328,0,0,369
"ANDHRA PRADESH","KURNOOL","GOSPADU",7,0,0,0,7
"ANDHRA PRADESH","KURNOOL","GUDUR",0,8,0,0,8
"ANDHRA PRADESH","KURNOOL","HALAHARVI",5,10,0,0,15
"ANDHRA PRADESH","KURNOOL","HOLAGUNDA",3,7,0,0,10
"ANDHRA PRADESH","KURNOOL","JUPADU BUNGALOW",3,2,0,0,5
"ANDHRA PRADESH","KURNOOL","KALLUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","KODUMUR",10,127,3,0,140
"ANDHRA PRADESH","KURNOOL","KOILKUNTLA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","KOLIMIGUNDLA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","KOSIGI",292,153,0,1,446
"ANDHRA PRADESH","KURNOOL","KOTHAPALLE",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","KOWTHALAM",1,1,0,0,2
"ANDHRA PRADESH","KURNOOL","KRISHNAGIRI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","KURNOOL",4,0,0,0,4
"ANDHRA PRADESH","KURNOOL","MADDIKERA (EAST)",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","MAHANANDI",12,0,0,0,12
"ANDHRA PRADESH","KURNOOL","MANTRALAYAM",1,0,0,0,1
"ANDHRA PRADESH","KURNOOL","MIDTHUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","NANDAVARAM",1,21,0,0,22
"ANDHRA PRADESH","KURNOOL","NANDIKOTKUR",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","NANDYAL",6,0,0,0,6
"ANDHRA PRADESH","KURNOOL","ORVAKAL",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","OWK",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","PAGIDYALA",0,0,10,0,10
"ANDHRA PRADESH","KURNOOL","PAMULAPADU",391,0,0,0,391
"ANDHRA PRADESH","KURNOOL","PANYAM",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","PATTIKONDA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","PEAPALLY",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","PEDDA KADALUR",99,17,0,0,116
"ANDHRA PRADESH","KURNOOL","RUDRAVARAM",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","SANJAMALA",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","SIRVEL",599,3,8,0,610
"ANDHRA PRADESH","KURNOOL","SRISAILAM",NA,NA,NA,NA,NA
"ANDHRA PRADESH","KURNOOL","TUGGALI",25,13,0,0,38
"ANDHRA PRADESH","KURNOOL","UYYALAWADA",0,0,1,0,1
"ANDHRA PRADESH","KURNOOL","VELDURTHI",0,0,0,0,0
"ANDHRA PRADESH","KURNOOL","VELGODE",23,0,0,0,23
"ANDHRA PRADESH","KURNOOL","YEMMIGANUR",59,357,2,0,418
"ANDHRA PRADESH","MAHABOOB NAGAR","ACHAMPETA",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","ADDAKAL",1,0,0,0,1
"ANDHRA PRADESH","MAHABOOB NAGAR","AIZA",2,0,0,0,2
"ANDHRA PRADESH","MAHABOOB NAGAR","ALAMPUR",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","AMANGAL",1,0,0,0,1
"ANDHRA PRADESH","MAHABOOB NAGAR","AMRABAD",82,44,0,0,126
"ANDHRA PRADESH","MAHABOOB NAGAR","ATMAKUR",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","BALANAGAR",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","BALMOOR",3,0,0,0,3
"ANDHRA PRADESH","MAHABOOB NAGAR","BHOOTHPUR",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","BIJINAPALLE",0,0,0,0,0
"ANDHRA PRADESH","MAHABOOB NAGAR","BOMRASPETA",0,0,0,0,0
