-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.7.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to Finance source for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.7.csv"
}
-----
State,District,Block,Government funds,Farmers saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
BIHAR,PURNIA,AMOUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,BAISA,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,BAISI,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,BAMNANKHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,BARAHARAKOTHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,BHAWANIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,DAGARUA,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,DHAMDAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,JALALGARH,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,KASBA,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,KRITYANANDNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,PURNIA EAST,50,0,0,0,0,0,50
BIHAR,PURNIA,RUPAULI,NA,NA,NA,NA,NA,NA,NA
BIHAR,PURNIA,SOINAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,RANCHI,ANGARA,4,0,0,39,4,0,47
BIHAR,RANCHI,ARKI,0,0,0,5,15,0,20
BIHAR,RANCHI,BERO,0,0,0,2,0,0,2
BIHAR,RANCHI,BUNDU,NA,NA,NA,NA,NA,NA,NA
BIHAR,RANCHI,BURMU,0,0,0,0,0,0,0
BIHAR,RANCHI,CHANHO,0,0,0,0,0,0,0
BIHAR,RANCHI,KANKE,NA,NA,NA,NA,NA,NA,NA
BIHAR,RANCHI,KARRA,4,3,0,18,0,0,25
BIHAR,RANCHI,KHUNTI,1,0,0,0,0,0,1
BIHAR,RANCHI,LAPUNG,0,0,0,0,0,0,0
BIHAR,RANCHI,MANDAR,2,0,0,0,0,0,2
BIHAR,RANCHI,MURHU,3,0,0,18,0,0,21
BIHAR,RANCHI,NAMKUM,0,3,0,2,10,4,19
BIHAR,RANCHI,ORMANJI,NA,NA,NA,NA,NA,NA,NA
BIHAR,RANCHI,RANIA,1,0,0,0,0,0,1
BIHAR,RANCHI,RATU,26,7,2,15,1,2,53
BIHAR,RANCHI,SILLI,0,0,0,0,0,0,0
BIHAR,RANCHI,SONAHATU,31,13,15,82,40,0,181
BIHAR,RANCHI,TAMAR,2,0,0,0,0,0,2
BIHAR,RANCHI,TORPA,0,0,0,10,0,0,10
BIHAR,ROHTAS,AKORHIGOLA,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,BIKRAMGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,CHENARI,0,0,0,0,0,1,1
BIHAR,ROHTAS,DAWATH,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,DEHRI,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,DINARA,0,0,0,0,0,3,3
BIHAR,ROHTAS,KARAKAT,4,0,0,22,1,0,27
BIHAR,ROHTAS,KARGHAHAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,KUCHAI,0,4,0,0,0,0,4
BIHAR,ROHTAS,NASHRIGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,NAWHATTA,0,0,0,58,0,0,58
BIHAR,ROHTAS,NOKHA,2,0,0,0,0,0,2
BIHAR,ROHTAS,RAJPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,ROHTAS,0,4,2,2,7,0,15
BIHAR,ROHTAS,SANJHANLI,0,0,0,0,0,0,0
BIHAR,ROHTAS,SASARAM,8,0,0,10,0,0,18
BIHAR,ROHTAS,SHEOSAGAR,5,1,0,0,1,0,7
BIHAR,ROHTAS,SURJPURA,NA,NA,NA,NA,NA,NA,NA
BIHAR,ROHTAS,TELAUTHU,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,BANMA ITAHARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,KAHRA,1,0,0,0,0,0,1
BIHAR,SAHARSA,MAHISHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,NAUHATTA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,PATARGHAT,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,SALAKHUA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,SATTAR KATAIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,SAUR BAZAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,SIMORI BAKHTIARPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHARSA,SONBARSA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAHEBGANJ,BARHAIT,21,14,0,246,182,0,463
BIHAR,SAHEBGANJ,BARHARWA,23,34,0,15,2,0,74
BIHAR,SAHEBGANJ,BORIO,78,2,5,247,62,3,397
BIHAR,SAHEBGANJ,MANDRO,0,0,0,8,19,0,27
BIHAR,SAHEBGANJ,PATHNA,62,10,15,157,140,0,384
BIHAR,SAHEBGANJ,RAJMAHAL,54,53,0,64,59,0,230
BIHAR,SAHEBGANJ,SAHEBGANJ,0,0,0,1,6,0,7
BIHAR,SAHEBGANJ,TALJHARI,22,14,0,209,55,0,300
BIHAR,SAHEBGANJ,UDHUWA,6,41,0,77,0,0,124
BIHAR,SAMASTIPUR,BIBHUTIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,BITHAN,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,DALSINGHSARAI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,HASANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,KALYANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,KHANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,MOHANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,MORWA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,PATORI,1,0,0,0,0,0,1
BIHAR,SAMASTIPUR,PUSA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,ROSERA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,SAMASTIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,SARAIRANJAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,SHIWAJINAGAR,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,SINGHIYA,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,TAJPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,UJIARPUR,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,VIDHAYAPATI NAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SAMASTIPUR,WARISNAGAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,AMNOUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,BANIAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,CHAPRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,DARIYAPUR,0,0,0,0,1,0,1
BIHAR,SARAN,DIGHWARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,EKMA,31,0,0,0,0,1,32
BIHAR,SARAN,GARKHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,ISUAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,JALALPUR,4,1,0,0,0,0,5
BIHAR,SARAN,LAHLADPUR JANTA BAZA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,MAKER,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,MANJHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,MARHAURA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,MASARAKH,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,NAGRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,PANAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,PARSA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,RIVILGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,SONEPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SARAN,TARAIYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SHEIKHPURA,ARIARI,2,0,0,0,0,37,39
BIHAR,SHEIKHPURA,BARBIGHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SHEIKHPURA,CHEBARA,0,0,0,0,0,0,0
BIHAR,SHEIKHPURA,GHAT-KHUSUMBA,0,0,0,0,0,8,8
BIHAR,SHEIKHPURA,SHEIKHPURA,15,0,0,24,6,0,45
BIHAR,SHEIKHPURA,SHEKHOPURSARAI,1,0,0,0,1,0,2
BIHAR,SHEOHAR,DUMARI KATSARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SHEOHAR,PIPRAHI,2,0,0,1,1,0,4
BIHAR,SHEOHAR,PURNAHIA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SHEOHAR,SHEOHAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SHEOHAR,TARIYANI,0,0,0,0,0,0,0
BIHAR,SINGHBHUM EAST,BAHARAGORA,9,6,0,20,0,0,35
BIHAR,SINGHBHUM EAST,CHAKULIA,5,23,10,56,2,8,104
BIHAR,SINGHBHUM EAST,DHALBHUMGARH,28,22,1,103,28,1,183
BIHAR,SINGHBHUM EAST,DUMARIA,6,10,3,11,30,0,60
BIHAR,SINGHBHUM EAST,GHATSHILA,66,4,0,30,12,0,112
BIHAR,SINGHBHUM EAST,JAMSHEDPUR,23,1,0,23,0,0,47
BIHAR,SINGHBHUM EAST,MUSABANI,11,15,0,22,77,0,125
BIHAR,SINGHBHUM EAST,PATAMDA,25,30,2,7,2,3,69
BIHAR,SINGHBHUM EAST,POTKA,146,122,3,14,10,2,297
BIHAR,SINGHBHUM WEST,BANDGAON,7,6,0,41,2,0,56
BIHAR,SINGHBHUM WEST,CHAIBASA,109,20,0,93,74,0,296
BIHAR,SINGHBHUM WEST,CHAKRADHARPUR,12,32,0,0,8,0,52
BIHAR,SINGHBHUM WEST,CHANDIL,42,14,1,0,1,0,58
BIHAR,SINGHBHUM WEST,GELKERA,2,0,0,53,9,0,64
BIHAR,SINGHBHUM WEST,GUNHARIA,50,63,6,1,0,0,120
BIHAR,SINGHBHUM WEST,ICHAGANHI,42,47,3,84,119,0,295
BIHAR,SINGHBHUM WEST,JAGNNATHPUR,13,116,9,31,174,2,345
BIHAR,SINGHBHUM WEST,JHINIKPANI,0,1,0,42,75,0,118
BIHAR,SINGHBHUM WEST,KHANSOWAN,69,50,4,44,44,0,211
BIHAR,SINGHBHUM WEST,KHUNTPANI,9,15,0,131,16,0,171
BIHAR,SINGHBHUM WEST,KUCHAI,6,44,0,16,72,7,145
BIHAR,SINGHBHUM WEST,KUMARDUNGI,57,33,0,188,54,2,334
BIHAR,SINGHBHUM WEST,MAJHGAON,15,8,43,7,0,0,73
BIHAR,SINGHBHUM WEST,MANJHARI,7,0,0,68,1,0,76
BIHAR,SINGHBHUM WEST,MANOHARPUR,28,13,14,84,145,1,285
BIHAR,SINGHBHUM WEST,NIMDIH,0,12,0,14,6,0,32
BIHAR,SINGHBHUM WEST,NOAMUNDI,4,18,4,31,73,0,130
BIHAR,SINGHBHUM WEST,RAJNAGAR,59,81,0,10,4,0,154
BIHAR,SINGHBHUM WEST,SARAIKELA,86,29,1,34,40,0,190
BIHAR,SINGHBHUM WEST,SONUA,0,1,0,1,4,0,6
BIHAR,SINGHBHUM WEST,TANTNAGAR,9,31,0,3,2,1,46
BIHAR,SINGHBHUM WEST,TONTO,1,0,1,41,84,0,127
BIHAR,SITAMARHI,BAIRBANJYA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,BAJAPATTI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,BATHNAHA,0,1,0,0,0,0,1
BIHAR,SITAMARHI,BELSAND,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,BOKHARA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,CHURAUT,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,DUMRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,MEJARGANJ,1,0,0,0,0,0,1
BIHAR,SITAMARHI,NANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,PARIHAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,PARSAUNI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,PUPARI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,RIGA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,RUNISAIDPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,SONBARSA,4,2,0,1,0,0,7
BIHAR,SITAMARHI,SUPPI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SITAMARHI,SURSAND,0,0,0,0,0,0,0
BIHAR,SIWAN,ANDAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,BARHARIA,2,0,0,0,0,0,2
BIHAR,SIWAN,BASANTPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,BHAGWANPUR GHAT,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,DARAULI,0,0,1,0,0,0,1
BIHAR,SIWAN,DARAUNDHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,GORAIKOTHI,0,0,0,0,0,0,0
BIHAR,SIWAN,GUTHANI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,HUSSAINGANJ,0,0,0,0,0,0,0
BIHAR,SIWAN,LAKRI NABIGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,MAHRAJGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,MAIRWA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,PACHRUKHI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,RAGHUNATHPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,SISWAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,SIWAN,SIWAN,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,BASANTPUR,0,0,1,0,0,0,1
BIHAR,SUPAUL,CHHATAPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,KISHANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,MARAUNA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,NIRMALI,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,PIPRA,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,PRATAPGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,RAGHOPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,SARAIGARH,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,SUPAUL,NA,NA,NA,NA,NA,NA,NA
BIHAR,SUPAUL,TRIBANIGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,BHAGWANPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,BIDUPUR,0,3,0,0,1,0,4
BIHAR,VAISHALI,CHEHRALALA,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,GORAUL,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,HAJIPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,JANDAHA,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,LALGANJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,MAHNAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,MAHUA,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,PATEHRIBELSAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,PATEPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,PREMRAJ,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,RAGHOPUR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,RAJAPAKAR,NA,NA,NA,NA,NA,NA,NA
BIHAR,VAISHALI,SAHDAI BUZURG,0,0,0,0,0,0,0
BIHAR,VAISHALI,VAISHALI,0,0,0,0,0,0,0
GOA,NORTH GOA,BARDEZ,103,160,38,0,0,377,678
GOA,NORTH GOA,BICHOLIM,39,147,0,9,3,9,207
GOA,NORTH GOA,PERNEM,23,71,6,1,16,49,166
GOA,NORTH GOA,PONDA,10,531,19,16,2,463,1041
GOA,NORTH GOA,SATARI,24,129,0,0,2,24,179
GOA,NORTH GOA,TISWADI,4,7,0,12,1,137,161
GOA,SOUTH GOA,CANACONA,9,193,1,0,0,78,281
GOA,SOUTH GOA,MORMUGAO,6,6,1,0,0,0,13
GOA,SOUTH GOA,QUEPEM,0,56,9,0,0,20,85
GOA,SOUTH GOA,SALCETE,17,31,2,1,3,26,80
GOA,SOUTH GOA,SANGUEM,9,70,1,3,0,158,241
GUJARAT,,,NA,NA,NA,NA,NA,NA,NA
HARYANA,AMBALA,AMBALA,14,235,148,0,0,0,397
HARYANA,AMBALA,BARARA,NA,NA,NA,NA,NA,NA,NA
HARYANA,AMBALA,BARWALA,NA,NA,NA,NA,NA,NA,NA
HARYANA,AMBALA,NARAINGARH,0,0,0,0,0,1,1
HARYANA,AMBALA,RAIPUR RANI,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,BADHRA,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,BAWANI KHERA,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,BHIWANI KHERA,4,15,41,0,0,0,60
HARYANA,BHIWANI,DADRI,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,DADRI-II,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,LOHARU,NA,NA,NA,NA,NA,NA,NA
HARYANA,BHIWANI,TOSHAM,NA,NA,NA,NA,NA,NA,NA
HARYANA,FARIDABAD,BALLABHGARH,0,0,0,0,0,0,0
HARYANA,FARIDABAD,FARIDABAD,NA,NA,NA,NA,NA,NA,NA
HARYANA,FARIDABAD,HATHIN,NA,NA,NA,NA,NA,NA,NA
HARYANA,FARIDABAD,HODAL,NA,NA,NA,NA,NA,NA,NA
HARYANA,FARIDABAD,PALWAL,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,FARUKH NAGAR,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,FEROZEPUR JHARIKA,0,16,0,0,0,0,16
HARYANA,GURGAON,GURGAON,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,NAGINA,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,NUH,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,PATAUDI,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,PUNHANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,SOHNA,NA,NA,NA,NA,NA,NA,NA
HARYANA,GURGAON,THORU,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,ADAMPUR,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,FATEHABAD,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,HANSI I,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,HISAR I,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,NARNAUND,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,RATIA,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,SIWANI,NA,NA,NA,NA,NA,NA,NA
HARYANA,HISAR,TOHANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,ALEWA,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,JIND,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,JULANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,NARWANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,PILLUKHERA,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,SAFIDON,NA,NA,NA,NA,NA,NA,NA
HARYANA,JIND,UCHANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,KAITHAL,GUHALA,NA,NA,NA,NA,NA,NA,NA
HARYANA,KAITHAL,KAITHAL,NA,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,ASANDH,NA,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,GHARAUNDA,NA,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,INDRI,NA,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,KARNAL,NA,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,NILOKHERI,NA,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,BABAIN,NA,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,LADWA,NA,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,PEHOWA,NA,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,SHAHBAD,NA,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,THANESAR,0,21,0,0,3,0,24
HARYANA,MEHANDERGARH,ARELI,NA,NA,NA,NA,NA,NA,NA
HARYANA,MEHANDERGARH,MAHENDERGARH,NA,NA,NA,NA,NA,NA,NA
HARYANA,MEHANDERGARH,NANGAL CHAUDHARY,NA,NA,NA,NA,NA,NA,NA
HARYANA,MEHANDERGARH,NARNAUL,NA,NA,NA,NA,NA,NA,NA
HARYANA,PANCHKULA,KALKA,0,0,0,0,0,2,2
HARYANA,PANCHKULA,PANCHKULA,0,2,0,0,1,5,8
HARYANA,PANIPAT,BAPAULI,NA,NA,NA,NA,NA,NA,NA
HARYANA,PANIPAT,ISRANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,PANIPAT,MADLAUDA,NA,NA,NA,NA,NA,NA,NA
HARYANA,PANIPAT,PANIPAT,NA,NA,NA,NA,NA,NA,NA
HARYANA,PANIPAT,SMALKHA,NA,NA,NA,NA,NA,NA,NA
HARYANA,RIWARI,BAWAL,NA,NA,NA,NA,NA,NA,NA
HARYANA,RIWARI,NAHAR,NA,NA,NA,NA,NA,NA,NA
HARYANA,RIWARI,RIWARI,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,BAHADURGARH,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,BERI,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,JHAJJAR,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,KALANAUR,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,LAKHAN MAJRA,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,MATANHAIL,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,MEHAM,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,ROHTAK,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,SAHLAWAS,NA,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,SAMPLA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,BARAGUDHA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,DABWALI,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,ELLENABAD,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,NATHUSARI CHOPTA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,ODHAN,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,RANIA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,SIRSA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,GANAUR,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,GOHANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,KATHURA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,KHARKHODA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,MUNDLANA,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,RIE,NA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,SONIPAT,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,AMBALA,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,BILASPUR,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,CHHACHHROLI,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,JAGADARI,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,RADOUR,NA,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,SADORA,NA,NA,NA,NA,NA,NA,NA
HIMACHAL PRADESH,Bilaspur,Bilaspur Sadar,8,6,0,0,0,255,269
HIMACHAL PRADESH,Bilaspur,Ghumarwin,15,64,2,0,1,82,164
HIMACHAL PRADESH,Bilaspur,Jhanduta,0,0,0,0,0,54,54
HIMACHAL PRADESH,Bilaspur,Naina Devi,3,82,0,1,0,1,87
HIMACHAL PRADESH,Chamba,Bhalai,19,15,0,0,0,0,34
HIMACHAL PRADESH,Chamba,Bhattiyat,78,139,0,5,0,13,235
HIMACHAL PRADESH,Chamba,Brahmaur,NA,NA,NA,NA,NA,NA,NA
HIMACHAL PRADESH,Chamba,Chamba,32,70,13,0,0,0,115
HIMACHAL PRADESH,Chamba,Chaurah,0,1,0,0,0,0,1
HIMACHAL PRADESH,Chamba,Holi,NA,NA,NA,NA,NA,NA,NA
HIMACHAL PRADESH,Chamba,Pangi,0,46,0,0,0,0,46
HIMACHAL PRADESH,Chamba,Saluni,4,29,1,0,0,0,34
HIMACHAL PRADESH,Chamba,Sihunta,9,23,1,1,0,0,34
HIMACHAL PRADESH,Hamirpur,Barsar,3,5,0,1,0,3,12
HIMACHAL PRADESH,Hamirpur,Bhoranj,2,44,0,0,2,8,56
HIMACHAL PRADESH,Hamirpur,Hamirpur,1,11,0,0,0,4,16
HIMACHAL PRADESH,Hamirpur,Nadaun,3,14,0,0,0,7,24
HIMACHAL PRADESH,Hamirpur,Tira Sujanpur,NA,NA,NA,NA,NA,NA,NA
HIMACHAL PRADESH,Kangra,Baijnath,0,14,0,0,6,72,92
HIMACHAL PRADESH,Kangra,Baroh,0,0,0,0,0,12,12
HIMACHAL PRADESH,Kangra,Dera Gopipur,0,3,0,0,0,5,8
HIMACHAL PRADESH,Kangra,Dharmsala,123,33,2,0,0,1,159
